County,state,value,range,year
Blaine,OK,36.1,31.9 - 41.0 (631),2013-2015
Lake of the Woods,MN,36.1,31.9 - 41.0 (631),2013-2015
Nicollet,MN,36.1,31.9 - 41.0 (631),2013-2015
Reagan,TX,36.1,31.9 - 41.0 (631),2013-2015
Walla Walla,WA,36.1,31.9 - 41.0 (631),2013-2015
Juncos,PR,36.1,31.9 - 41.0 (631),2013-2015
Burnet,TX,36.2,31.9 - 41.0 (631),2013-2015
Douglas,MN,36.2,31.9 - 41.0 (631),2013-2015
Dodge,NE,36.3,31.9 - 41.0 (631),2013-2015
Washington,NC,36.3,31.9 - 41.0 (631),2013-2015
Christian,IL,36.3,31.9 - 41.0 (631),2013-2015
Marshall,IA,36.3,31.9 - 41.0 (631),2013-2015
Dallas,IA,36.3,31.9 - 41.0 (631),2013-2015
El Dorado,CA,36.3,31.9 - 41.0 (631),2013-2015
Abbeville,SC,36.3,31.9 - 41.0 (631),2013-2015
Mellette,SD,36.3,31.9 - 41.0 (631),2013-2015
Guanica,PR,36.3,31.9 - 41.0 (631),2013-2015
Dane,WI,36.3,31.9 - 41.0 (631),2013-2015
Winnebago,WI,36.4,31.9 - 41.0 (631),2013-2015
Terrell,GA,36.4,31.9 - 41.0 (631),2013-2015
Franklin,IN,36.4,31.9 - 41.0 (631),2013-2015
Henry,IL,36.4,31.9 - 41.0 (631),2013-2015
Wasco,OR,36.4,31.9 - 41.0 (631),2013-2015
Canadian,OK,36.5,31.9 - 41.0 (631),2013-2015
Barton,MO,36.5,31.9 - 41.0 (631),2013-2015
Yazoo,MS,36.5,31.9 - 41.0 (631),2013-2015
Osage,KS,36.5,31.9 - 41.0 (631),2013-2015
Southeast Fairbanks,AK,36.5,31.9 - 41.0 (631),2013-2015
Laramie,WY,36.5,31.9 - 41.0 (631),2013-2015
Lajas,PR,36.5,31.9 - 41.0 (631),2013-2015
Yabucoa,PR,36.6,31.9 - 41.0 (631),2013-2015
Manassas,VA,36.6,31.9 - 41.0 (631),2013-2015
Brookings,SD,36.6,31.9 - 41.0 (631),2013-2015
Pottawatomie,KS,36.6,31.9 - 41.0 (631),2013-2015
Estill,KY,36.6,31.9 - 41.0 (631),2013-2015
Hamilton,IA,36.6,31.9 - 41.0 (631),2013-2015
Grant,ND,36.6,31.9 - 41.0 (631),2013-2015
Clay,NE,36.7,31.9 - 41.0 (631),2013-2015
Blue Earth,MN,36.7,31.9 - 41.0 (631),2013-2015
Hennepin,MN,36.7,31.9 - 41.0 (631),2013-2015
Woodbury,IA,36.7,31.9 - 41.0 (631),2013-2015
Douglas,KS,36.7,31.9 - 41.0 (631),2013-2015
Sacramento,CA,36.7,31.9 - 41.0 (631),2013-2015
Williamson,TN,36.7,31.9 - 41.0 (631),2013-2015
Beaver,UT,36.7,31.9 - 41.0 (631),2013-2015
Arecibo,PR,36.8,31.9 - 41.0 (631),2013-2015
Arecibo,PR,36.8,31.9 - 41.0 (631),2013-2015
Collier,FL,36.8,31.9 - 41.0 (631),2013-2015
McPherson,KS,36.8,31.9 - 41.0 (631),2013-2015
Tipton,IN,36.8,31.9 - 41.0 (631),2013-2015
Sheridan,KS,36.9,31.9 - 41.0 (631),2013-2015
Wright,IA,36.9,31.9 - 41.0 (631),2013-2015
Fulton,PA,36.9,31.9 - 41.0 (631),2013-2015
Kingfisher,OK,36.9,31.9 - 41.0 (631),2013-2015
Tompkins,NY,36.9,31.9 - 41.0 (631),2013-2015
Nye,NV,36.9,31.9 - 41.0 (631),2013-2015
Richardson,NE,36.9,31.9 - 41.0 (631),2013-2015
Otero,NM,36.9,31.9 - 41.0 (631),2013-2015
Lincoln,WI,36.9,31.9 - 41.0 (631),2013-2015
Spokane,WA,36.9,31.9 - 41.0 (631),2013-2015
Giles,VA,36.9,31.9 - 41.0 (631),2013-2015
Kerr,TX,36.9,31.9 - 41.0 (631),2013-2015
Gaines,TX,36.9,31.9 - 41.0 (631),2013-2015
Wheeler,TX,37.0,31.9 - 41.0 (631),2013-2015
Moore,TN,37.0,31.9 - 41.0 (631),2013-2015
Las Marias,PR,37.0,31.9 - 41.0 (631),2013-2015
Guayanilla,PR,37.0,31.9 - 41.0 (631),2013-2015
Dickey,ND,37.0,31.9 - 41.0 (631),2013-2015
Pointe Coupee,LA,37.0,31.9 - 41.0 (631),2013-2015
Douglas,NE,37.0,31.9 - 41.0 (631),2013-2015
Columbia,GA,37.0,31.9 - 41.0 (631),2013-2015
Richmond,GA,37.0,31.9 - 41.0 (631),2013-2015
Maricopa,AZ,37.0,31.9 - 41.0 (631),2013-2015
Sarasota,FL,37.1,31.9 - 41.0 (631),2013-2015
Potter,PA,37.1,31.9 - 41.0 (631),2013-2015
Menard,TX,37.1,31.9 - 41.0 (631),2013-2015
Northumberland,VA,37.2,31.9 - 41.0 (631),2013-2015
Columbia,WI,37.2,31.9 - 41.0 (631),2013-2015
Barry,MO,37.2,31.9 - 41.0 (631),2013-2015
Copiah,MS,37.2,31.9 - 41.0 (631),2013-2015
Harris,GA,37.2,31.9 - 41.0 (631),2013-2015
Harris,GA,37.2,31.9 - 41.0 (631),2013-2015
Story,IA,37.2,31.9 - 41.0 (631),2013-2015
Barton,KS,37.3,31.9 - 41.0 (631),2013-2015
Hardin,IL,37.3,31.9 - 41.0 (631),2013-2015
Fresno,CA,37.3,31.9 - 41.0 (631),2013-2015
Schenectady,NY,37.3,31.9 - 41.0 (631),2013-2015
Fluvanna,VA,37.3,31.9 - 41.0 (631),2013-2015
Chittenden,VT,37.4,31.9 - 41.0 (631),2013-2015
Cheshire,NH,37.4,31.9 - 41.0 (631),2013-2015
Faribault,MN,37.4,31.9 - 41.0 (631),2013-2015
Davis,IA,37.4,31.9 - 41.0 (631),2013-2015
Hancock,IL,37.5,31.9 - 41.0 (631),2013-2015
Palo Alto,IA,37.5,31.9 - 41.0 (631),2013-2015
Trego,KS,37.5,31.9 - 41.0 (631),2013-2015
Weld,CO,37.5,31.9 - 41.0 (631),2013-2015
Warren,NY,37.5,31.9 - 41.0 (631),2013-2015
Edmunds,SD,37.5,31.9 - 41.0 (631),2013-2015
Aguas Buenas,PR,37.5,31.9 - 41.0 (631),2013-2015
Loudoun,VA,37.6,31.9 - 41.0 (631),2013-2015
Naranjito,PR,37.6,31.9 - 41.0 (631),2013-2015
Orocovis,PR,37.6,31.9 - 41.0 (631),2013-2015
Culberson,TX,37.6,31.9 - 41.0 (631),2013-2015
Mecklenburg,NC,37.6,31.9 - 41.0 (631),2013-2015
Luce,MI,37.6,31.9 - 41.0 (631),2013-2015
Charlevoix,MI,37.6,31.9 - 41.0 (631),2013-2015
Brooks,GA,37.6,31.9 - 41.0 (631),2013-2015
Muscogee,GA,37.6,31.9 - 41.0 (631),2013-2015
Perry,AR,37.6,31.9 - 41.0 (631),2013-2015
Putnam,IL,37.6,31.9 - 41.0 (631),2013-2015
Hamilton,IN,37.7,31.9 - 41.0 (631),2013-2015
Los Angeles,CA,37.7,31.9 - 41.0 (631),2013-2015
San Benito,CA,37.7,31.9 - 41.0 (631),2013-2015
Calhoun,TX,37.7,31.9 - 41.0 (631),2013-2015
Maury,TN,37.7,31.9 - 41.0 (631),2013-2015
Bexar,TX,37.8,31.9 - 41.0 (631),2013-2015
Sanborn,SD,37.8,31.9 - 41.0 (631),2013-2015
Turner,SD,37.8,31.9 - 41.0 (631),2013-2015
Lipscomb,TX,37.8,31.9 - 41.0 (631),2013-2015
Runnels,TX,37.8,31.9 - 41.0 (631),2013-2015
Anasco,PR,37.8,31.9 - 41.0 (631),2013-2015
Riverside,CA,37.8,31.9 - 41.0 (631),2013-2015
Woodford,IL,37.8,31.9 - 41.0 (631),2013-2015
Russell,KS,37.8,31.9 - 41.0 (631),2013-2015
Van Buren,IA,37.8,31.9 - 41.0 (631),2013-2015
Goodhue,MN,37.8,31.9 - 41.0 (631),2013-2015
Adams,NE,37.8,31.9 - 41.0 (631),2013-2015
Graham,NC,37.8,31.9 - 41.0 (631),2013-2015
Lincoln,OK,37.9,31.9 - 41.0 (631),2013-2015
Hill,MT,37.9,31.9 - 41.0 (631),2013-2015
Wilcox,AL,37.9,31.9 - 41.0 (631),2013-2015
Jenkins,GA,37.9,31.9 - 41.0 (631),2013-2015
Ozaukee,WI,37.9,31.9 - 41.0 (631),2013-2015
Union,SD,37.9,31.9 - 41.0 (631),2013-2015
Bosque,TX,37.9,31.9 - 41.0 (631),2013-2015
La Crosse,WI,38.0,31.9 - 41.0 (631),2013-2015
Skagit,WA,38.0,31.9 - 41.0 (631),2013-2015
Sumner,KS,38.0,31.9 - 41.0 (631),2013-2015
Ramsey,MN,38.0,31.9 - 41.0 (631),2013-2015
Ramsey,MN,38.0,31.9 - 41.0 (631),2013-2015
Catawba,NC,38.0,31.9 - 41.0 (631),2013-2015
Ottawa,MI,38.1,31.9 - 41.0 (631),2013-2015
Kendall,IL,38.1,31.9 - 41.0 (631),2013-2015
Hancock,IA,38.1,31.9 - 41.0 (631),2013-2015
Early,GA,38.1,31.9 - 41.0 (631),2013-2015
Union,GA,38.1,31.9 - 41.0 (631),2013-2015
Kenai Peninsula,AK,38.2,31.9 - 41.0 (631),2013-2015
San Joaquin,CA,38.2,31.9 - 41.0 (631),2013-2015
Adams,CO,38.2,31.9 - 41.0 (631),2013-2015
Cumberland,ME,38.2,31.9 - 41.0 (631),2013-2015
Simpson,MS,38.2,31.9 - 41.0 (631),2013-2015
Emmons,ND,38.2,31.9 - 41.0 (631),2013-2015
Scotts Bluff,NE,38.2,31.9 - 41.0 (631),2013-2015
Hamilton,NY,38.2,31.9 - 41.0 (631),2013-2015
Pierce,ND,38.3,31.9 - 41.0 (631),2013-2015
Madison,MS,38.3,31.9 - 41.0 (631),2013-2015
DeKalb,GA,38.3,31.9 - 41.0 (631),2013-2015
Dubuque,IA,38.3,31.9 - 41.0 (631),2013-2015
Williamsburg,VA,38.3,31.9 - 41.0 (631),2013-2015
Baylor,TX,38.3,31.9 - 41.0 (631),2013-2015
Albemarle,VA,38.3,31.9 - 41.0 (631),2013-2015
Crawford,IL,38.4,31.9 - 41.0 (631),2013-2015
Harvey,KS,38.4,31.9 - 41.0 (631),2013-2015
Lincoln,GA,38.4,31.9 - 41.0 (631),2013-2015
Morgan,GA,38.4,31.9 - 41.0 (631),2013-2015
Scott,AR,38.4,31.9 - 41.0 (631),2013-2015
Livingston,NY,38.4,31.9 - 41.0 (631),2013-2015
Madison,NY,38.5,31.9 - 41.0 (631),2013-2015
Yancey,NC,38.5,31.9 - 41.0 (631),2013-2015
Madera,CA,38.5,31.9 - 41.0 (631),2013-2015
Bristol Bay,AK,38.5,31.9 - 41.0 (631),2013-2015
Swisher,TX,38.5,31.9 - 41.0 (631),2013-2015
Grayson,VA,38.6,31.9 - 41.0 (631),2013-2015
Minnehaha,SD,38.6,31.9 - 41.0 (631),2013-2015
Rush,KS,38.6,31.9 - 41.0 (631),2013-2015
Ford,IL,38.6,31.9 - 41.0 (631),2013-2015
Colfax,NE,38.6,31.9 - 41.0 (631),2013-2015
Dakota,NE,38.6,31.9 - 41.0 (631),2013-2015
Gentry,MO,38.7,31.9 - 41.0 (631),2013-2015
Kent,MI,38.7,31.9 - 41.0 (631),2013-2015
Carver,MN,38.7,31.9 - 41.0 (631),2013-2015
McHenry,ND,38.7,31.9 - 41.0 (631),2013-2015
Putnam,IN,38.7,31.9 - 41.0 (631),2013-2015
Shasta,CA,38.7,31.9 - 41.0 (631),2013-2015
Dallam,TX,38.7,31.9 - 41.0 (631),2013-2015
Dallas,TX,38.7,31.9 - 41.0 (631),2013-2015
Cottle,TX,38.7,31.9 - 41.0 (631),2013-2015
Garza,TX,38.7,31.9 - 41.0 (631),2013-2015
Naguabo,PR,38.7,31.9 - 41.0 (631),2013-2015
Somervell,TX,38.8,31.9 - 41.0 (631),2013-2015
Donley,TX,38.8,31.9 - 41.0 (631),2013-2015
Sevier,TN,38.8,31.9 - 41.0 (631),2013-2015
Clark,AR,38.8,31.9 - 41.0 (631),2013-2015
Floyd,IA,38.8,31.9 - 41.0 (631),2013-2015
Pope,IL,38.8,31.9 - 41.0 (631),2013-2015
Hancock,OH,38.8,31.9 - 41.0 (631),2013-2015
Onondaga,NY,38.8,31.9 - 41.0 (631),2013-2015
Leelanau,MI,38.8,31.9 - 41.0 (631),2013-2015
Barnstable,MA,38.8,31.9 - 41.0 (631),2013-2015
Cole,MO,38.8,31.9 - 41.0 (631),2013-2015
Freeborn,MN,38.9,31.9 - 41.0 (631),2013-2015
Cass,ND,38.9,31.9 - 41.0 (631),2013-2015
Labette,KS,38.9,31.9 - 41.0 (631),2013-2015
Chautauqua,KS,38.9,31.9 - 41.0 (631),2013-2015
Doniphan,KS,38.9,31.9 - 41.0 (631),2013-2015
Dougherty,GA,38.9,31.9 - 41.0 (631),2013-2015
Hatillo,PR,38.9,31.9 - 41.0 (631),2013-2015
Camp,TX,39.0,31.9 - 41.0 (631),2013-2015
Fort Bend,TX,39.0,31.9 - 41.0 (631),2013-2015
Clinton,IN,39.0,31.9 - 41.0 (631),2013-2015
Lebanon,PA,39.0,31.9 - 41.0 (631),2013-2015
Washington,MN,39.1,31.9 - 41.0 (631),2013-2015
Mackinac,MI,39.1,31.9 - 41.0 (631),2013-2015
Linn,MO,39.1,31.9 - 41.0 (631),2013-2015
Clark,KS,39.1,31.9 - 41.0 (631),2013-2015
Caldwell,KY,39.1,31.9 - 41.0 (631),2013-2015
East Baton Rouge,LA,39.1,31.9 - 41.0 (631),2013-2015
Meriwether,GA,39.1,31.9 - 41.0 (631),2013-2015
Clark,SD,39.1,31.9 - 41.0 (631),2013-2015
Collin,TX,39.2,31.9 - 41.0 (631),2013-2015
Cayey,PR,39.2,31.9 - 41.0 (631),2013-2015
Douglas,WA,39.2,31.9 - 41.0 (631),2013-2015
Henry,OH,39.2,31.9 - 41.0 (631),2013-2015
Stanton,NE,39.2,31.9 - 41.0 (631),2013-2015
Thurston,NE,39.3,31.9 - 41.0 (631),2013-2015
Nodaway,MO,39.3,31.9 - 41.0 (631),2013-2015
Lawrence,MO,39.3,31.9 - 41.0 (631),2013-2015
Cape Girardeau,MO,39.3,31.9 - 41.0 (631),2013-2015
Holmes,MS,39.3,31.9 - 41.0 (631),2013-2015
Greenlee,AZ,39.3,31.9 - 41.0 (631),2013-2015
Sutter,CA,39.3,31.9 - 41.0 (631),2013-2015
Randolph,IL,39.3,31.9 - 41.0 (631),2013-2015
Wayne,IL,39.3,31.9 - 41.0 (631),2013-2015
Davison,SD,39.3,31.9 - 41.0 (631),2013-2015
Deaf Smith,TX,39.4,31.9 - 41.0 (631),2013-2015
Polk,TN,39.4,31.9 - 41.0 (631),2013-2015
Llano,TX,39.4,31.9 - 41.0 (631),2013-2015
Greene,IN,39.4,31.9 - 41.0 (631),2013-2015
Russell,KY,39.4,31.9 - 41.0 (631),2013-2015
Muskegon,MI,39.4,31.9 - 41.0 (631),2013-2015
Elko,NV,39.4,31.9 - 41.0 (631),2013-2015
Morrow,OH,39.5,31.9 - 41.0 (631),2013-2015
Leake,MS,39.5,31.9 - 41.0 (631),2013-2015
Scott,MS,39.5,31.9 - 41.0 (631),2013-2015
Tama,IA,39.5,31.9 - 41.0 (631),2013-2015
Jay,IN,39.5,31.9 - 41.0 (631),2013-2015
Pennington,SD,39.5,31.9 - 41.0 (631),2013-2015
Travis,TX,39.6,31.9 - 41.0 (631),2013-2015
Wichita,TX,39.6,31.9 - 41.0 (631),2013-2015
Brown,WI,39.6,31.9 - 41.0 (631),2013-2015
Trigg,KY,39.6,31.9 - 41.0 (631),2013-2015
Platte,NE,39.6,31.9 - 41.0 (631),2013-2015
Burleigh,ND,39.6,31.9 - 41.0 (631),2013-2015
Jennings,IN,39.7,31.9 - 41.0 (631),2013-2015
Howard,AR,39.7,31.9 - 41.0 (631),2013-2015
Bacon,GA,39.7,31.9 - 41.0 (631),2013-2015
McLennan,TX,39.7,31.9 - 41.0 (631),2013-2015
Knox,TN,39.7,31.9 - 41.0 (631),2013-2015
Andrews,TX,39.7,31.9 - 41.0 (631),2013-2015
Aurora,SD,39.8,31.9 - 41.0 (631),2013-2015
Aiken,SC,39.8,31.9 - 41.0 (631),2013-2015
Charleston,SC,39.8,31.9 - 41.0 (631),2013-2015
Jefferson,WI,39.8,31.9 - 41.0 (631),2013-2015
Jeff Davis,GA,39.8,31.9 - 41.0 (631),2013-2015
Merrimack,NH,39.8,31.9 - 41.0 (631),2013-2015
Dutchess,NY,39.8,31.9 - 41.0 (631),2013-2015
Sullivan,MO,39.8,31.9 - 41.0 (631),2013-2015
Nobles,MN,39.8,31.9 - 41.0 (631),2013-2015
Clark,NV,39.9,31.9 - 41.0 (631),2013-2015
Linn,IA,39.9,31.9 - 41.0 (631),2013-2015
Jessamine,KY,39.9,31.9 - 41.0 (631),2013-2015
Webb,TX,39.9,31.9 - 41.0 (631),2013-2015
Loudon,TN,40.0,31.9 - 41.0 (631),2013-2015
Uinta,WY,40.0,31.9 - 41.0 (631),2013-2015
Jefferson,WV,40.0,31.9 - 41.0 (631),2013-2015
Shenandoah,VA,40.0,31.9 - 41.0 (631),2013-2015
Manitowoc,WI,40.1,31.9 - 41.0 (631),2013-2015
Lincoln,SD,40.1,31.9 - 41.0 (631),2013-2015
Hale,TX,40.1,31.9 - 41.0 (631),2013-2015
Johnson,KS,40.1,31.9 - 41.0 (631),2013-2015
Peoria,IL,40.1,31.9 - 41.0 (631),2013-2015
Liberty,GA,40.1,31.9 - 41.0 (631),2013-2015
Fulton,GA,40.1,31.9 - 41.0 (631),2013-2015
Fairfield,CT,40.1,31.9 - 41.0 (631),2013-2015
Bethel,AK,40.1,31.9 - 41.0 (631),2013-2015
Eureka,NV,40.1,31.9 - 41.0 (631),2013-2015
Burke,NC,40.1,31.9 - 41.0 (631),2013-2015
Mahnomen,MN,40.1,31.9 - 41.0 (631),2013-2015
Judith Basin,MT,40.1,31.9 - 41.0 (631),2013-2015
Fulton,AR,40.2,31.9 - 41.0 (631),2013-2015
Screven,GA,40.2,31.9 - 41.0 (631),2013-2015
Mason,IL,40.2,31.9 - 41.0 (631),2013-2015
Fayette,KY,40.2,31.9 - 41.0 (631),2013-2015
Calhoun,SC,40.2,31.9 - 41.0 (631),2013-2015
Bristol,RI,40.3,31.9 - 41.0 (631),2013-2015
San Saba,TX,40.3,31.9 - 41.0 (631),2013-2015
Cass,IL,40.3,31.9 - 41.0 (631),2013-2015
Amite,MS,40.3,31.9 - 41.0 (631),2013-2015
Washington,NY,40.3,31.9 - 41.0 (631),2013-2015
Washita,OK,40.3,31.9 - 41.0 (631),2013-2015
DuPage,IL,40.4,31.9 - 41.0 (631),2013-2015
Bourbon,KY,40.4,31.9 - 41.0 (631),2013-2015
Mercer,KY,40.4,31.9 - 41.0 (631),2013-2015
Imperial,CA,40.4,31.9 - 41.0 (631),2013-2015
Hutchinson,TX,40.4,31.9 - 41.0 (631),2013-2015
Rusk,WI,40.4,31.9 - 41.0 (631),2013-2015
Nacogdoches,TX,40.5,31.9 - 41.0 (631),2013-2015
Allendale,SC,40.5,31.9 - 41.0 (631),2013-2015
District of Columbia,DC,40.5,31.9 - 41.0 (631),2013-2015
Riley,KS,40.5,31.9 - 41.0 (631),2013-2015
Stafford,KS,40.5,31.9 - 41.0 (631),2013-2015
Red River,LA,40.5,31.9 - 41.0 (631),2013-2015
Hall,NE,40.5,31.9 - 41.0 (631),2013-2015
Rankin,MS,40.6,31.9 - 41.0 (631),2013-2015
Wake,NC,40.6,31.9 - 41.0 (631),2013-2015
Cowley,KS,40.6,31.9 - 41.0 (631),2013-2015
Jasper,IA,40.6,31.9 - 41.0 (631),2013-2015
Kings,CA,40.6,31.9 - 41.0 (631),2013-2015
York,SC,40.6,31.9 - 41.0 (631),2013-2015
Juneau,WI,40.6,31.9 - 41.0 (631),2013-2015
Pierce,WA,40.6,31.9 - 41.0 (631),2013-2015
York,VA,40.7,31.9 - 41.0 (631),2013-2015
Haskell,TX,40.7,31.9 - 41.0 (631),2013-2015
Lee,AL,40.7,31.9 - 41.0 (631),2013-2015
Macon,AL,40.7,31.9 - 41.0 (631),2013-2015
Oconee,GA,40.7,31.9 - 41.0 (631),2013-2015
Marshall,IN,40.7,31.9 - 41.0 (631),2013-2015
Saratoga,NY,40.7,31.9 - 41.0 (631),2013-2015
Oklahoma,OK,40.7,31.9 - 41.0 (631),2013-2015
Newton,MO,40.7,31.9 - 41.0 (631),2013-2015
Mille Lacs,MN,40.7,31.9 - 41.0 (631),2013-2015
Polk,MO,40.8,31.9 - 41.0 (631),2013-2015
Jefferson,OK,40.8,31.9 - 41.0 (631),2013-2015
Grand Forks,ND,40.8,31.9 - 41.0 (631),2013-2015
Saunders,NE,40.8,31.9 - 41.0 (631),2013-2015
Tippecanoe,IN,40.8,31.9 - 41.0 (631),2013-2015
Warren,IA,40.8,31.9 - 41.0 (631),2013-2015
Putnam,GA,40.8,31.9 - 41.0 (631),2013-2015
Karnes,TX,40.8,31.9 - 41.0 (631),2013-2015
Guadalupe,TX,40.8,31.9 - 41.0 (631),2013-2015
Yankton,SD,40.8,31.9 - 41.0 (631),2013-2015
Van Buren,TN,40.9,31.9 - 41.0 (631),2013-2015
Tooele,UT,40.9,31.9 - 41.0 (631),2013-2015
Mineral,WV,40.9,31.9 - 41.0 (631),2013-2015
Cidra,PR,40.9,31.9 - 41.0 (631),2013-2015
Lee,GA,40.9,31.9 - 41.0 (631),2013-2015
Pinal,AZ,40.9,31.9 - 41.0 (631),2013-2015
Yuma,AZ,40.9,31.9 - 41.0 (631),2013-2015
Breckinridge,KY,40.9,31.9 - 41.0 (631),2013-2015
Ripley,IN,40.9,31.9 - 41.0 (631),2013-2015
Williams,OH,40.9,31.9 - 41.0 (631),2013-2015
Ozark,MO,40.9,31.9 - 41.0 (631),2013-2015
McLeod,MN,40.9,31.9 - 41.0 (631),2013-2015
Knox,ME,40.9,31.9 - 41.0 (631),2013-2015
Washington,MD,40.9,31.9 - 41.0 (631),2013-2015
Hampshire,MA,41.0,31.9 - 41.0 (631),2013-2015
Clay,MN,41.0,31.9 - 41.0 (631),2013-2015
Cotton,OK,41.0,31.9 - 41.0 (631),2013-2015
Osage,OK,41.0,31.9 - 41.0 (631),2013-2015
San Juan,NM,41.0,31.9 - 41.0 (631),2013-2015
Guilford,NC,41.0,31.9 - 41.0 (631),2013-2015
Bremer,IA,41.0,31.9 - 41.0 (631),2013-2015
Webster,IA,41.0,31.9 - 41.0 (631),2013-2015
Gwinnett,GA,41.0,31.9 - 41.0 (631),2013-2015
Hardy,WV,41.0,31.9 - 41.0 (631),2013-2015
Barron,WI,41.1,41.1 - 47.7 (632),2013-2015
Hamblen,TN,41.1,41.1 - 47.7 (632),2013-2015
Indian River,FL,41.1,41.1 - 47.7 (632),2013-2015
Randolph,IN,41.1,41.1 - 47.7 (632),2013-2015
Stephenson,IL,41.1,41.1 - 47.7 (632),2013-2015
Chowan,NC,41.1,41.1 - 47.7 (632),2013-2015
Queens,NY,41.1,41.1 - 47.7 (632),2013-2015
Hunterdon,NJ,41.1,41.1 - 47.7 (632),2013-2015
Chisago,MN,41.2,41.1 - 47.7 (632),2013-2015
Rice,MN,41.2,41.1 - 47.7 (632),2013-2015
Nantucket,MA,41.2,41.1 - 47.7 (632),2013-2015
Ohio,KY,41.2,41.1 - 47.7 (632),2013-2015
Jasper,GA,41.2,41.1 - 47.7 (632),2013-2015
Conway,AR,41.2,41.1 - 47.7 (632),2013-2015
Tulare,CA,41.2,41.1 - 47.7 (632),2013-2015
Potter,TX,41.2,41.1 - 47.7 (632),2013-2015
Middlesex,VA,41.2,41.1 - 47.7 (632),2013-2015
Hamilton,TN,41.3,41.1 - 47.7 (632),2013-2015
Ford,KS,41.3,41.1 - 47.7 (632),2013-2015
Massac,IL,41.3,41.1 - 47.7 (632),2013-2015
Stearns,MN,41.3,41.1 - 47.7 (632),2013-2015
Hinds,MS,41.3,41.1 - 47.7 (632),2013-2015
Livingston,MO,41.3,41.1 - 47.7 (632),2013-2015
Monroe,MS,41.3,41.1 - 47.7 (632),2013-2015
Madison,NE,41.3,41.1 - 47.7 (632),2013-2015
Shelby,MO,41.3,41.1 - 47.7 (632),2013-2015
Androscoggin,ME,41.4,41.1 - 47.7 (632),2013-2015
Bergen,NJ,41.4,41.1 - 47.7 (632),2013-2015
Albany,NY,41.4,41.1 - 47.7 (632),2013-2015
Warren,IL,41.4,41.1 - 47.7 (632),2013-2015
Worth,IA,41.4,41.1 - 47.7 (632),2013-2015
Spartanburg,SC,41.4,41.1 - 47.7 (632),2013-2015
Adams,WI,41.4,41.1 - 47.7 (632),2013-2015
Summers,WV,41.4,41.1 - 47.7 (632),2013-2015
Walworth,WI,41.4,41.1 - 47.7 (632),2013-2015
Lewis,WA,41.5,41.1 - 47.7 (632),2013-2015
Benton,WA,41.5,41.1 - 47.7 (632),2013-2015
Mills,TX,41.5,41.1 - 47.7 (632),2013-2015
Litchfield,CT,41.5,41.1 - 47.7 (632),2013-2015
Henderson,NC,41.5,41.1 - 47.7 (632),2013-2015
Custer,OK,41.5,41.1 - 47.7 (632),2013-2015
Schuyler,MO,41.5,41.1 - 47.7 (632),2013-2015
Moniteau,MO,41.5,41.1 - 47.7 (632),2013-2015
Winona,MN,41.6,41.1 - 47.7 (632),2013-2015
Westchester,NY,41.6,41.1 - 47.7 (632),2013-2015
Monroe,FL,41.6,41.1 - 47.7 (632),2013-2015
Union,IL,41.6,41.1 - 47.7 (632),2013-2015
Newberry,SC,41.6,41.1 - 47.7 (632),2013-2015
Susquehanna,PA,41.6,41.1 - 47.7 (632),2013-2015
Calhoun,WV,41.6,41.1 - 47.7 (632),2013-2015
Dodge,WI,41.7,41.1 - 47.7 (632),2013-2015
Jackson,TX,41.7,41.1 - 47.7 (632),2013-2015
Wood,TX,41.7,41.1 - 47.7 (632),2013-2015
Lawrence,IL,41.7,41.1 - 47.7 (632),2013-2015
Fountain,IN,41.7,41.1 - 47.7 (632),2013-2015
Ascension,LA,41.7,41.1 - 47.7 (632),2013-2015
Merced,CA,41.7,41.1 - 47.7 (632),2013-2015
Kent,MD,41.7,41.1 - 47.7 (632),2013-2015
Lafayette,MS,41.7,41.1 - 47.7 (632),2013-2015
Buffalo,NE,41.7,41.1 - 47.7 (632),2013-2015
Big Horn,MT,41.8,41.1 - 47.7 (632),2013-2015
Big Horn,MT,41.8,41.1 - 47.7 (632),2013-2015
Wyoming,NY,41.8,41.1 - 47.7 (632),2013-2015
Essex,NY,41.8,41.1 - 47.7 (632),2013-2015
Hughes,OK,41.8,41.1 - 47.7 (632),2013-2015
Grady,OK,41.8,41.1 - 47.7 (632),2013-2015
Jefferson,AL,41.8,41.1 - 47.7 (632),2013-2015
New Castle,DE,41.8,41.1 - 47.7 (632),2013-2015
Harper,KS,41.8,41.1 - 47.7 (632),2013-2015
Johnson,IN,41.8,41.1 - 47.7 (632),2013-2015
Buchanan,IA,41.8,41.1 - 47.7 (632),2013-2015
Morris,TX,41.8,41.1 - 47.7 (632),2013-2015
Blount,TN,41.8,41.1 - 47.7 (632),2013-2015
Hawkins,TN,41.8,41.1 - 47.7 (632),2013-2015
Clay,TX,41.8,41.1 - 47.7 (632),2013-2015
Crockett,TX,41.9,41.1 - 47.7 (632),2013-2015
McLean,IL,41.9,41.1 - 47.7 (632),2013-2015
Alexander,IL,41.9,41.1 - 47.7 (632),2013-2015
Cherokee,GA,41.9,41.1 - 47.7 (632),2013-2015
Forsyth,GA,41.9,41.1 - 47.7 (632),2013-2015
Morton,ND,41.9,41.1 - 47.7 (632),2013-2015
Churchill,NV,41.9,41.1 - 47.7 (632),2013-2015
Frederick,MD,41.9,41.1 - 47.7 (632),2013-2015
