,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C03_014E,S1903_C03_001E,S2301_C03_010E,S2301_C02_011E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_010E,S1701_C02_010E,S0101_C01_033E,S0101_C03_030E,S0101_C05_030E,S1810_C03_026E,S1810_C03_036E,S1810_C03_044E,S1810_C03_052E,S1810_C03_060E,S1810_C03_067E,S2101_C03_012E,S2101_C03_013E,S2201_C03_001E,S2201_C01_001E,S2701_C01_013E,S2701_C04_013E
"York County, Pennsylvania: Summary level: 050, state:42> county:133",75332,61654,14249,39280,63519,24.2,5.3,24936,18769,12895,9742,8990,436295,41369,73062,4303,97.4,33756,41576,13.2,3.2,8.2,20.7,5.3,12.4,7562,5738,17242,171781,73062,100
"Kent County, Rhode Island: Summary level: 050, state:44> county:003",29968,24606,7117,40329,75143,29.2,7.8,9910,7505,4355,4034,4164,162108,12104,29348,2988,91.7,12877,17091,17.9,6.3,7.5,20.7,7.5,15.6,2685,2446,8318,69536,29348,131
"Newport County, Rhode Island: Summary level: 050, state:44> county:005",17325,15740,8000,57540,80222,33.7,9.0,5361,4658,3373,1845,2088,79406,5934,16865,658,96.8,7657,9668,9.8,3.9,6.5,13.1,4.7,10.6,1918,1906,2530,34568,16865,0
"Providence County, Rhode Island: Summary level: 050, state:44> county:007",95376,74279,21734,36350,56672,29.8,6.6,32468,21365,14311,14043,13189,612095,86784,91246,10073,94.3,40279,55097,12.6,4.2,10.2,20.3,7.2,14.7,6840,7876,46737,237197,91246,403
"Washington County, Rhode Island: Summary level: 050, state:44> county:009",24526,21883,9796,48210,79374,29.2,9.7,8582,6178,3882,3043,2841,119872,10489,23802,1151,94.6,11031,13495,13.8,6.0,6.3,17.4,3.7,7.0,2595,1921,3807,47853,23802,0
"Aiken County, South Carolina: Summary level: 050, state:45> county:003",31979,27783,9916,38617,50749,16.9,2.8,10457,8523,5891,2514,4594,165376,23580,31179,2664,92.9,14154,17825,15.9,5.5,8.6,23.1,9.0,13.9,3347,2703,7304,67790,31179,0
"Anderson County, South Carolina: Summary level: 050, state:45> county:007",35748,27777,6725,34915,48593,20.5,4.4,11593,9059,7731,3889,3476,195617,28142,34779,3775,94.2,16032,19716,14.4,8.6,11.6,26.4,10.1,21.9,3113,3072,10306,76727,34779,165
"Beaufort County, South Carolina: Summary level: 050, state:45> county:013",49222,46901,25744,58770,58847,20.8,8.2,15182,14911,8204,5829,5096,182213,18628,48843,2052,93.2,23271,25951,12.6,5.5,5.4,13.6,4.7,7.6,5918,4697,3334,68366,48843,0
"Berkeley County, South Carolina: Summary level: 050, state:45> county:015",30299,25582,6352,44043,57147,20.0,3.5,10819,8680,4945,2991,2864,213806,24698,30182,2040,97.8,13634,16665,18.5,7.7,8.9,28.8,11.6,19.5,4222,2944,7451,75948,30182,83
"Charleston County, South Carolina: Summary level: 050, state:45> county:019",63020,57099,24121,51885,60555,27.6,7.9,21891,17626,10179,6465,6859,389905,50945,61886,4202,94.3,27745,35275,11.9,4.3,8.4,15.4,5.5,11.5,6479,5151,10977,158635,61886,337
"Darlington County, South Carolina: Summary level: 050, state:45> county:031",12436,9403,3010,31210,37465,21.5,5.5,4457,3753,1638,1350,1238,66116,13830,12113,1064,89.3,5355,7081,15.0,6.2,10.8,31.9,13.7,18.8,1165,1124,5171,27783,12113,0
"Dorchester County, South Carolina: Summary level: 050, state:45> county:035",20242,16904,4561,48547,64148,19.6,5.9,7851,5550,3042,1944,1855,154233,14657,19954,2164,95.8,9096,11146,18.9,5.2,8.7,25.3,7.2,13.8,3100,1732,6137,56003,19954,0
"Florence County, South Carolina: Summary level: 050, state:45> county:041",22986,16667,4242,34262,42929,19.5,9.6,8034,6317,2686,3303,2646,135182,24931,22177,2891,88.9,9732,13254,8.6,5.9,7.4,23.6,6.3,16.2,2535,1432,10170,51675,22177,0
"Greenville County, South Carolina: Summary level: 050, state:45> county:045",77739,65381,24271,43684,55914,28.6,6.1,25665,21211,14785,8387,7691,494415,61652,76318,7115,94.3,34378,43361,12.7,7.5,9.0,18.7,7.4,13.6,8643,6449,18549,193456,76318,586
"Greenwood County, South Carolina: Summary level: 050, state:45> county:047",12821,9625,3152,35732,40453,19.5,0.4,4452,2681,2241,2043,1404,67949,12773,12530,1028,84.9,5384,7437,9.8,6.3,18.7,30.7,13.6,22.9,1137,1150,5256,26730,12530,0
"Horry County, South Carolina: Summary level: 050, state:45> county:051",77411,70292,18034,46180,45680,19.2,5.3,31559,20209,12617,6908,6118,328346,55026,76682,4456,92.2,36185,41226,13.6,5.8,8.2,19.8,5.5,11.5,11519,6731,14017,128499,76682,37
"Kershaw County, South Carolina: Summary level: 050, state:45> county:055",11527,9484,2513,38400,50010,21.4,12.7,4174,2983,1934,1319,1117,64812,9495,11387,2176,96.4,5075,6452,16.5,9.8,10.2,32.2,10.4,19.3,1919,1030,2425,25712,11387,200
"Lancaster County, South Carolina: Summary level: 050, state:45> county:057",19255,16626,6163,41156,61914,14.8,3.9,6697,5588,3256,2380,1334,90137,13139,18958,1628,89.2,8443,10812,11.2,4.6,8.3,16.1,8.8,10.9,1668,1978,3523,34262,18958,52
"Laurens County, South Carolina: Summary level: 050, state:45> county:059",12178,10019,1805,33292,40377,15.6,7.0,4514,3245,1468,1276,1675,64732,15721,11367,1207,98.4,5459,6719,22.4,13.7,11.5,27.6,7.4,16.1,1706,1121,3771,25160,11367,0
"Lexington County, South Carolina: Summary level: 050, state:45> county:063",44760,39819,13422,48219,60181,22.6,9.4,14267,13150,7278,5517,4548,286818,34222,43818,2327,95.0,19772,24988,15.1,6.1,7.4,20.7,7.6,14.0,5910,3850,11746,110228,43818,485
"Oconee County, South Carolina: Summary level: 050, state:45> county:073",17694,15067,6006,49229,50192,20.7,9.1,5480,4899,3439,1838,2038,76291,13503,17506,1426,98.9,8308,9386,16.3,5.4,10.7,20.5,7.3,15.1,2340,1602,3363,32189,17506,0
"Orangeburg County, South Carolina: Summary level: 050, state:45> county:075",16708,12462,3039,24812,35947,21.9,9.5,5450,4323,3433,1397,2105,84908,19989,16348,2236,85.5,7255,9453,15.4,9.3,8.9,20.9,8.1,13.3,780,1768,5337,31870,16348,0
"Pickens County, South Carolina: Summary level: 050, state:45> county:077",19836,15936,3908,41123,47520,15.2,11.2,5336,6487,4002,2429,1582,116824,17876,19614,1512,99.4,8815,11021,12.3,4.9,10.7,22.4,6.0,13.3,2785,1325,4270,47824,19614,0
"Richland County, South Carolina: Summary level: 050, state:45> county:079",50829,44283,17334,41979,51946,25.9,8.2,18865,13213,8984,5749,4018,381086,64967,49850,5577,94.4,21708,29121,12.1,9.4,11.3,24.1,10.8,15.5,6392,4269,18357,151999,49850,134
"Spartanburg County, South Carolina: Summary level: 050, state:45> county:083",48627,39502,12099,37411,50985,21.4,7.1,16909,12536,8117,5888,5177,298526,40590,47311,4782,94.6,21458,27169,15.2,6.8,9.4,25.3,7.2,16.9,5099,4812,14105,115765,47311,0
"Sumter County, South Carolina: Summary level: 050, state:45> county:085",17345,12500,3017,41424,45585,19.5,1.3,5763,4592,2819,2646,1525,104185,19559,16559,1666,95.7,7073,10272,15.5,8.4,12.2,22.9,7.2,13.8,1447,1555,7237,41878,16559,203
"York County, South Carolina: Summary level: 050, state:45> county:091",37395,33282,10570,47086,62217,25.2,8.1,14408,9856,6652,3172,3307,261990,30891,36752,2190,94.0,16717,20678,12.1,3.9,4.6,16.3,5.2,11.0,4961,3005,9083,100791,36752,8
"Minnehaha County, South Dakota: Summary level: 050, state:46> county:099",24383,22221,6742,41877,61083,37.5,5.4,9658,5096,4002,2079,3548,182525,15027,23925,719,100.3,10830,13553,13.4,5.3,4.2,16.3,4.5,10.9,2919,2015,5366,77045,23925,131
"Pennington County, South Dakota: Summary level: 050, state:46> county:103",18644,17630,5952,43964,54836,24.6,8.3,6821,4574,3230,2042,1977,107302,13268,18102,1468,99.8,8754,9890,16.6,6.2,6.9,19.1,7.8,14.0,3110,1940,4505,43536,18102,0
"Anderson County, Tennessee: Summary level: 050, state:47> county:001",14998,12872,4583,41852,48109,17.3,9.8,4900,3671,2995,1653,1779,74804,11704,14597,1140,94.4,6491,8507,16.4,12.2,10.3,23.9,10.2,17.1,1878,1183,6044,29929,14597,0
"Blount County, Tennessee: Summary level: 050, state:47> county:009",25991,22088,5494,43976,50675,23.0,5.8,7371,7920,4512,3086,3102,127572,16026,25491,2111,92.8,11663,14328,14.5,5.9,8.8,21.3,6.7,15.3,3743,2691,5908,50793,25491,43
"Bradley County, Tennessee: Summary level: 050, state:47> county:011",17139,13952,3341,37578,48857,23.2,9.3,6399,3711,3331,2038,1660,101716,19170,16693,2310,94.7,7418,9721,17.6,9.8,11.6,26.0,9.9,18.5,1370,1316,6053,40610,16693,0
"Davidson County, Tennessee: Summary level: 050, state:47> county:037",81867,71732,28840,48501,58490,31.4,10.6,30949,18941,13068,10050,8859,669497,97184,79989,6135,93.3,33987,47880,12.9,6.0,8.6,20.9,7.9,14.2,7711,6728,27702,283929,79989,472
"Greene County, Tennessee: Summary level: 050, state:47> county:059",14443,11072,2048,34197,37920,21.6,3.3,4557,4111,2597,2099,1079,66857,12712,13913,1338,93.3,6450,7993,15.8,12.9,11.4,25.5,10.6,16.4,1883,1438,4569,27249,13913,0
"Hamilton County, Tennessee: Summary level: 050, state:47> county:065",62257,56211,17689,39513,51302,18.3,8.0,19971,16296,10967,6127,8896,350662,42770,60736,4190,92.8,26904,35353,15.2,5.2,8.9,23.7,9.6,15.2,5992,3981,15930,145071,60736,309
"Knox County, Tennessee: Summary level: 050, state:47> county:093",70575,62822,21490,39884,55266,26.8,7.5,23406,18373,11850,8594,8352,451896,62865,69023,5827,94.4,30537,40038,14.1,6.2,10.4,22.9,7.9,16.2,7431,6660,20578,187098,69023,242
"Madison County, Tennessee: Summary level: 050, state:47> county:113",16056,13382,4043,35888,45013,30.0,6.6,5559,3949,2414,2035,2099,93956,16627,15466,1501,92.0,6968,9088,16.4,10.4,12.3,22.7,9.1,15.7,1092,1602,6051,36343,15466,0
"Maury County, Tennessee: Summary level: 050, state:47> county:119",13855,11048,2581,37772,57258,-999999999.0,-999999999.0,4720,3626,2438,1228,1843,90993,8049,13374,1372,98.8,6075,7780,15.0,7.2,10.0,25.2,11.2,17.8,1450,1278,2074,33900,13374,0
"Montgomery County, Tennessee: Summary level: 050, state:47> county:125",18025,15670,3825,56753,58381,19.8,4.9,6733,4375,3593,1847,1477,195700,26468,17477,1484,100.6,8108,9917,18.6,13.8,11.7,31.3,13.6,20.6,3962,2069,9616,73690,17477,67
"Putnam County, Tennessee: Summary level: 050, state:47> county:141",12724,9934,2936,36603,39647,22.3,12.0,3715,3929,2657,947,1476,74154,16062,12225,508,99.0,5514,7210,13.7,3.6,9.4,20.9,7.9,12.3,850,905,4258,30679,12225,92
"Robertson County, Tennessee: Summary level: 050, state:47> county:147",9893,8428,1644,42566,60474,21.2,4.2,3677,2420,1836,1036,924,68902,9233,9608,440,95.4,4397,5496,14.8,4.5,6.5,22.6,8.1,10.7,946,733,2696,25884,9608,103
"Rutherford County, Tennessee: Summary level: 050, state:47> county:149",31376,27041,9594,50794,68514,24.5,6.8,12044,8155,5204,2667,3306,311903,32885,30782,2454,97.0,13618,17758,16.9,8.0,9.0,26.7,7.4,13.2,3792,2830,8148,112519,30782,488
"Sevier County, Tennessee: Summary level: 050, state:47> county:155",18671,15189,3116,49347,49963,38.1,1.9,6820,4763,2953,1848,2287,96165,11391,18321,1008,94.2,8581,10090,15.6,11.0,12.0,31.9,8.9,18.8,2564,1107,4739,36444,18321,123
"Shelby County, Tennessee: Summary level: 050, state:47> county:157",122477,104323,34431,43050,49647,26.6,8.2,45092,30344,20731,13463,12847,920373,172973,119813,12594,90.7,50719,71758,11.3,7.0,9.6,27.9,11.3,19.3,14260,7793,60575,347221,119813,248
"Sullivan County, Tennessee: Summary level: 050, state:47> county:163",33879,26681,7009,35803,44909,22.7,3.7,10428,8651,6299,4136,4365,154626,24148,33255,2487,94.7,14940,18939,18.5,7.2,10.1,24.1,6.4,15.8,3642,3385,10520,67685,33255,0
"Sumner County, Tennessee: Summary level: 050, state:47> county:165",27646,23181,6255,43007,65014,35.8,7.0,9701,7101,5323,2373,3148,181638,14686,27021,2304,96.1,11958,15688,15.0,3.2,9.7,18.0,5.4,11.7,3285,2221,5825,66063,27021,73
"Washington County, Tennessee: Summary level: 050, state:47> county:179",22625,19063,5728,33213,40697,22.5,5.2,6303,6777,3482,2327,3736,122245,18412,21952,1685,95.3,10292,12333,18.6,12.9,13.3,28.2,7.7,18.2,3321,2813,7375,53071,21952,0
"Williamson County, Tennessee: Summary level: 050, state:47> county:187",29475,27241,13731,65704,105622,29.7,8.4,12446,6039,4624,3973,2393,225593,7302,29162,578,94.2,13341,16134,15.4,7.6,7.5,18.8,5.9,13.1,2698,1920,1963,77512,29162,52
"Wilson County, Tennessee: Summary level: 050, state:47> county:189",21333,18963,4236,45735,69959,17.5,4.8,6519,7139,3762,2155,1758,135036,12306,20813,1483,93.4,9831,11502,16.0,3.0,5.2,16.0,4.7,10.1,3385,2024,4236,50234,20813,0
"Angelina County, Texas: Summary level: 050, state:48> county:005",14498,11568,2982,41183,45326,17.6,4.4,4871,3937,2006,2216,1468,84479,18313,13705,1471,96.1,6409,8089,20.0,9.8,9.4,24.7,8.5,17.2,1905,1337,6660,31544,13705,0
"Bastrop County, Texas: Summary level: 050, state:48> county:021",10566,9815,2313,42030,72107,-999999999.0,-999999999.0,3609,3331,837,1777,1012,82145,5712,10018,651,109.6,5099,5467,21.1,11.6,4.9,22.4,3.2,15.3,1593,1162,3489,24249,10018,0
"Bell County, Texas: Summary level: 050, state:48> county:027",37080,32200,10102,45460,52479,23.6,9.2,13515,9182,7358,2444,4581,336805,47084,35529,2827,98.8,16373,20707,19.8,10.7,11.5,26.4,12.0,18.7,6228,4587,15348,122333,35529,206
"Bexar County, Texas: Summary level: 050, state:48> county:029",231697,180925,60905,44931,54175,26.9,6.1,76292,61834,36242,27850,29479,1923051,301757,226451,24078,97.5,100173,131524,17.8,9.9,11.5,28.3,9.7,16.6,25955,21158,80121,633422,226451,3623
"Bowie County, Texas: Summary level: 050, state:48> county:037",14762,12710,3480,41260,50573,21.1,4.2,4832,3913,2398,1682,1937,88530,11867,13919,1023,103.0,6218,8544,12.1,4.7,8.5,24.2,8.5,13.7,1933,1268,4744,33164,13919,94
"Brazoria County, Texas: Summary level: 050, state:48> county:039",41677,35844,11609,51992,82229,25.9,7.3,14572,10641,8220,4367,3877,349746,29268,40226,2052,103.0,18906,22771,15.9,8.1,8.1,19.7,7.3,9.9,4992,3014,11590,119770,40226,2166
"Brazos County, Texas: Summary level: 050, state:48> county:041",19179,16966,7882,52991,45155,28.1,3.9,7096,4290,3203,2003,2587,206646,52810,18427,1768,102.2,8366,10813,12.7,9.6,8.5,24.4,7.3,10.6,1107,1504,8577,79725,18427,268
"Cameron County, Texas: Summary level: 050, state:48> county:061",56062,28388,9328,23375,36975,22.7,5.4,17294,14175,11590,7176,5827,420863,117460,55091,14232,94.7,24997,31065,17.7,11.3,13.0,29.3,16.4,21.1,3725,2896,28057,123024,55091,765
"Collin County, Texas: Summary level: 050, state:48> county:085",103946,96223,45291,58350,94933,32.7,8.9,37990,27933,19189,10516,8318,965116,58233,102654,7276,96.8,45453,58493,11.8,6.0,6.8,17.5,6.2,10.9,9927,7276,8725,338769,102654,2822
"Comal County, Texas: Summary level: 050, state:48> county:091",25467,23356,9377,50869,71060,21.5,3.3,7682,8037,3907,2979,2862,139941,14300,24928,2078,97.8,11920,13547,20.3,5.7,8.3,22.8,6.9,11.6,4188,2671,2535,51662,24928,103
"Coryell County, Texas: Summary level: 050, state:48> county:099",7046,6377,1463,42696,52769,23.4,6.1,2858,1368,1176,608,1036,61282,7772,6628,644,98.0,2907,4139,22.5,2.6,10.4,31.1,6.9,11.8,1178,900,2701,20335,6628,0
"Dallas County, Texas: Summary level: 050, state:48> county:113",274589,218053,85392,44831,56718,31.4,8.3,100879,66829,46616,30056,30209,2588355,384783,267510,30861,97.3,117978,156611,12.6,7.4,8.6,22.5,8.2,15.5,23816,18818,111516,929078,267510,6796
"Denton County, Texas: Summary level: 050, state:48> county:121",82259,73647,31507,60792,86291,27.6,8.0,30515,23376,13481,9649,5238,823321,59581,80953,4139,96.8,36732,45527,12.8,3.7,5.8,17.0,5.7,12.8,9824,5757,12683,293610,80953,1529
"Ector County, Texas: Summary level: 050, state:48> county:135",15090,9624,1653,39221,55380,38.1,10.6,4198,4730,1902,2115,2145,155631,17959,14960,1536,100.2,6660,8430,17.2,6.8,8.0,23.0,4.7,15.9,1021,1031,6287,51388,14960,86
"Ellis County, Texas: Summary level: 050, state:48> county:139",21759,19177,4970,50244,72138,28.8,14.4,8347,5307,4423,1946,1736,170984,12859,21365,1150,97.4,9707,12052,14.8,6.1,7.4,21.8,4.6,14.3,2451,1630,3857,57052,21365,340
"El Paso County, Texas: Summary level: 050, state:48> county:141",99882,54969,15407,28783,44489,22.6,3.0,30967,25211,17903,12267,13534,826172,173869,98076,19884,96.8,42725,57157,16.2,10.5,9.7,30.6,10.0,20.7,9182,5446,51870,269523,98076,2615
"Fort Bend County, Texas: Summary level: 050, state:48> county:157",81303,69459,33130,57429,90845,24.6,8.0,33650,20497,11947,7154,8055,758920,62597,80682,5098,96.6,37292,44011,10.4,5.0,10.4,18.6,8.1,14.8,6536,3891,15318,235783,80682,3752
"Galveston County, Texas: Summary level: 050, state:48> county:167",46418,40382,13413,47546,70494,22.2,5.9,16905,11829,7219,5940,4525,328362,38588,45083,3685,97.4,21231,25187,18.7,9.2,11.9,25.8,10.0,19.4,4917,3408,16174,121423,45083,275
"Grayson County, Texas: Summary level: 050, state:48> county:181",22749,19547,4814,38454,56718,21.7,9.5,7877,5516,3898,2507,2951,128332,17605,21947,1955,97.5,10191,12558,15.2,5.8,10.5,28.1,5.7,13.9,2587,2630,5902,49176,21947,32
"Gregg County, Texas: Summary level: 050, state:48> county:183",19389,17000,3710,36740,47095,29.5,10.7,6177,4937,3333,2361,2581,119298,19692,18201,2431,95.0,8374,11015,11.1,3.2,9.5,30.3,11.1,18.6,1900,1636,6477,44138,18201,190
"Guadalupe County, Texas: Summary level: 050, state:48> county:187",21414,16667,4509,45551,66486,19.0,7.1,7031,6405,3127,3029,1822,157650,15167,20920,2218,97.3,9754,11660,19.3,8.8,9.9,28.0,9.6,15.2,3608,1945,3251,55421,20920,216
"Harris County, Texas: Summary level: 050, state:48> county:201",474189,373375,145055,46023,58645,29.4,7.7,179310,118184,76337,53059,47299,4603968,740843,467289,52898,98.9,209944,264245,12.5,6.5,9.2,22.8,8.5,15.2,35606,28030,212060,1586849,467289,13937
"Harrison County, Texas: Summary level: 050, state:48> county:203",10921,8443,1878,37436,53394,18.0,5.7,3170,3382,1991,1440,938,65043,11767,10386,1364,92.2,4726,6195,11.2,7.3,7.4,18.9,8.7,11.3,1689,860,2564,22618,10386,710
"Hays County, Texas: Summary level: 050, state:48> county:209",22103,19856,9028,66334,65667,22.2,7.7,8250,6591,4551,1320,1391,207040,28483,21777,1098,100.5,10227,11876,11.0,2.4,6.0,12.9,5.2,9.1,3343,1189,5065,74995,21777,0
"Henderson County, Texas: Summary level: 050, state:48> county:213",18147,14897,3059,36305,44971,15.6,4.9,5076,5034,3612,2588,1837,79273,13319,17640,1778,96.5,8178,9969,14.7,5.5,7.5,26.7,7.3,12.0,2466,1854,4478,32412,17640,0
"Hidalgo County, Texas: Summary level: 050, state:48> county:215",92842,42485,13542,27622,37106,20.0,3.4,27466,24777,19409,12044,9146,849416,255112,90855,20567,96.0,41199,51643,21.6,15.6,17.1,34.0,18.9,23.1,4780,5166,73129,239825,90855,3844
"Hunt County, Texas: Summary level: 050, state:48> county:231",14856,12966,4600,50485,55786,21.6,6.0,5780,2946,3192,1193,1745,90842,17170,14556,1415,94.8,7055,7801,15.8,4.7,9.8,23.2,6.6,16.8,1646,1278,4142,32943,14556,121
"Jefferson County, Texas: Summary level: 050, state:48> county:245",35654,29206,7024,37726,47657,13.2,7.2,11059,9226,6949,4316,4104,238358,43797,34284,3939,105.0,15594,20060,14.6,8.8,6.8,27.7,7.8,14.8,3350,2977,15688,93735,34284,531
"Johnson County, Texas: Summary level: 050, state:48> county:251",23419,19326,4290,42955,62482,15.4,2.3,7099,7395,4573,2802,1550,164022,15309,22568,1749,101.2,10380,13039,17.5,4.2,7.0,23.2,4.7,11.8,2088,1378,5186,58859,22568,325
"Kaufman County, Texas: Summary level: 050, state:48> county:257",14307,12237,3215,44692,65841,18.8,4.3,5704,3088,2216,2000,1299,121450,10671,13659,1517,94.8,6219,8088,17.0,6.8,10.6,26.9,10.6,15.5,1970,1184,3352,37569,13659,57
"Liberty County, Texas: Summary level: 050, state:48> county:291",10223,7517,661,26294,45614,15.2,7.3,3805,2604,1887,1309,618,75638,10218,9873,1209,99.7,4433,5790,28.7,11.7,12.5,38.1,13.0,24.9,419,781,5465,25482,9873,0
"Lubbock County, Texas: Summary level: 050, state:48> county:303",36700,29008,10687,39407,47317,35.6,10.0,13357,7712,6257,6036,3338,292216,57709,35468,3809,96.0,15811,20889,16.9,9.4,9.9,28.0,7.9,16.1,3363,3076,14570,112290,35468,312
"McLennan County, Texas: Summary level: 050, state:48> county:309",35639,29362,8992,42711,47267,31.1,7.3,10581,9765,6465,3909,4919,241376,42630,34165,3064,95.8,15700,19939,16.9,12.9,6.4,27.2,8.9,13.4,3581,2996,13082,91086,34165,210
"Midland County, Texas: Summary level: 050, state:48> county:329",17213,13535,5066,45776,75590,35.2,11.1,6108,3636,2453,2552,2464,163052,17398,16583,1445,101.8,7558,9655,17.3,15.2,12.3,23.8,10.5,16.3,1326,1692,3409,56745,16583,162
"Montgomery County, Texas: Summary level: 050, state:48> county:339",72746,65608,19922,57105,76811,25.9,6.0,28419,18263,11654,6768,7642,567385,49716,71706,6212,98.3,32360,40386,14.2,6.5,9.1,18.4,6.6,12.8,6791,5853,13606,195637,71706,487
"Nacogdoches County, Texas: Summary level: 050, state:48> county:347",9712,8303,2600,36403,47589,32.9,10.0,2872,3113,1371,1559,797,59820,15869,9262,941,91.9,4437,5275,11.6,8.5,7.1,18.6,3.2,8.0,1340,752,3784,22634,9262,261
"Nueces County, Texas: Summary level: 050, state:48> county:355",50986,37800,10892,37805,52482,25.7,6.5,15953,14156,9422,6174,5281,352624,54843,49624,5171,97.0,22488,28498,17.7,8.2,10.6,25.7,7.5,16.7,5817,5060,24335,128490,49624,129
"Orange County, Texas: Summary level: 050, state:48> county:361",12989,10527,1494,35848,58863,26.7,3.7,4059,3574,2391,1775,1190,84120,10378,12553,712,98.8,6068,6921,19.0,13.3,13.8,43.0,12.1,24.8,1081,948,4641,29848,12553,131
"Parker County, Texas: Summary level: 050, state:48> county:367",21261,18750,5183,45452,75823,21.5,6.9,6504,6526,4003,1818,2410,131628,9137,20693,1386,101.8,10504,10757,15.0,10.6,6.0,22.2,6.5,12.1,3100,2730,2793,44244,20693,62
"Potter County, Texas: Summary level: 050, state:48> county:375",13976,10760,2563,32689,45312,22.9,9.4,4823,3301,2419,1650,1783,113328,19843,13195,1713,108.9,6181,7795,13.8,5.9,7.5,23.2,5.9,12.3,1706,1199,6832,45130,13195,79
