,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C02_014E,S1903_C02_001E,S2301_C03_007E,S2301_C03_008E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_005E,S1701_C02_005E,S0101_C01_031E,S0101_C02_028E,S0101_C03_028E,S1810_C03_019E,S1810_C03_020E,S1810_C03_021E,S1810_C03_022E,S1810_C03_023E,S1810_C03_024E,S2101_C02_012E,S2101_C02_013E,S2201_C02_001E,S2201_C01_001E,S2701_C01_004E,S2701_C02_004E
"Nacogdoches County, Texas: Summary level: 050, state:48> county:347",7767,79.3,35.8,28402,32555,24.8,4.3,4.1,2.2,2.1,1.2,2.1,60602,14687,7383,1253,88.2,10.5,12.9,16.1,5.2,8.0,29.1,9.1,18.4,12.4,28.9,4332,24099,7383,0
"Nueces County, Texas: Summary level: 050, state:48> county:355",44330,67.3,19.8,40313,49169,26.2,9.9,4.3,2.8,2.2,1.6,1.8,341738,57336,42963,4675,96.9,11.3,14.2,17.3,9.2,13.8,30.5,12.7,19.7,17.7,18.3,20428,123035,42963,287
"Orange County, Texas: Summary level: 050, state:48> county:361",11444,79.1,8.5,38261,50574,20.8,4.0,4.1,3.4,3.1,1.5,1.7,82184,14500,11090,943,98.9,12.5,15.1,23.0,14.1,14.0,34.3,8.5,19.7,22.4,22.6,5189,30420,11090,0
"Parker County, Texas: Summary level: 050, state:48> county:367",16084,85.7,22.0,46011,64556,22.2,6.6,4.3,3.9,2.7,1.1,1.4,116523,11543,15634,1234,105.7,12.6,14.4,18.2,9.2,10.7,24.4,9.6,15.6,25.3,17.5,3512,42326,15634,64
"Rockingham County, New Hampshire: Summary level: 050, state:33> county:015",41650,85.3,26.0,48140,76585,30.0,6.3,5.3,2.8,2.3,2.0,1.6,294915,18216,40782,2079,97.3,12.8,15.1,11.6,3.5,5.7,17.4,5.0,10.4,23.7,22.0,5909,115765,40782,327
"Potter County, Texas: Summary level: 050, state:48> county:375",14011,71.0,15.5,28792,35426,20.4,4.6,3.2,3.1,2.1,1.6,1.4,115957,27089,12868,1901,105.4,9.4,13.6,18.1,9.1,9.2,28.4,8.3,17.9,21.0,21.4,8138,43376,12868,89
"Randall County, Texas: Summary level: 050, state:48> county:381",15858,84.0,27.1,36563,55833,24.6,9.9,3.6,3.5,2.4,1.6,1.5,122789,15837,15639,705,95.8,10.9,14.4,17.9,6.1,6.9,26.1,7.1,14.3,16.7,23.0,3067,48295,15639,0
"Rockwall County, Texas: Summary level: 050, state:48> county:397",8905,83.7,29.2,59448,82399,23.7,24.2,3.8,3.1,2.2,1.2,0.5,82244,5369,8459,307,92.1,9.8,11.6,11.9,5.1,6.8,15.0,1.8,9.7,17.9,7.8,2009,27502,8459,0
"Strafford County, New Hampshire: Summary level: 050, state:33> county:017",15796,86.4,23.6,35478,52227,33.5,4.2,4.0,3.1,2.2,1.9,1.5,116425,16621,15244,1309,96.1,11.3,14.1,14.1,7.7,9.5,28.3,5.6,12.3,20.0,25.2,4988,47359,15244,0
"Atlantic County, New Jersey: Summary level: 050, state:34> county:001",41413,76.1,18.8,39246,51191,31.4,7.2,4.9,3.7,2.5,2.2,1.8,269061,39381,40323,2795,95.0,13.3,16.7,11.7,5.5,6.4,22.3,6.8,14.0,27.3,31.2,14599,100065,40323,312
"Bergen County, New Jersey: Summary level: 050, state:34> county:003",143135,84.2,35.2,52540,82729,32.5,9.9,4.8,3.2,2.8,2.3,2.4,908282,73727,139613,11652,93.4,13.6,17.4,10.7,4.9,7.0,17.5,7.6,14.4,27.8,40.2,18096,336856,139613,2650
"Burlington County, New Jersey: Summary level: 050, state:34> county:005",66759,83.6,23.3,45084,74693,27.9,6.8,4.4,3.6,2.5,2.3,2.0,439645,27526,64639,3551,97.0,13.0,16.6,13.6,5.8,9.2,22.8,7.5,17.3,22.2,24.2,9329,164819,64639,183
"Camden County, New Jersey: Summary level: 050, state:34> county:007",69487,76.3,22.0,35125,59280,26.5,5.3,4.3,3.1,2.2,1.7,2.2,507162,64276,67323,6765,93.7,11.6,15.3,12.7,7.6,8.6,25.8,8.8,18.6,22.6,24.5,25786,185477,67323,595
"Cape May County, New Jersey: Summary level: 050, state:34> county:009",21798,86.1,24.1,39151,57001,26.5,7.8,6.8,5.6,3.7,3.2,3.4,93825,8392,21385,1412,94.9,20.2,24.9,13.6,3.6,9.6,18.0,8.5,15.2,33.5,33.9,2975,40470,21385,35
"Cumberland County, New Jersey: Summary level: 050, state:34> county:011",19902,67.0,10.8,29015,47072,21.8,2.9,4.1,2.6,2.4,1.6,2.0,144656,27197,18796,3210,106.5,9.7,15.8,15.4,10.8,17.2,28.1,14.5,23.2,25.9,26.3,8533,50068,18796,231
"Essex County, New Jersey: Summary level: 050, state:34> county:013",94409,72.9,23.5,34891,51009,27.6,5.5,3.8,2.7,2.0,1.7,1.7,769060,134527,90861,10657,92.5,10.0,13.8,10.6,10.7,9.1,26.4,9.2,19.0,21.6,26.3,45370,279102,90861,1696
"Gloucester County, New Jersey: Summary level: 050, state:34> county:015",38661,79.7,18.5,41225,72930,25.7,6.8,4.4,3.1,2.3,1.9,1.6,284611,24873,37762,2970,94.6,11.8,14.9,11.9,5.4,8.4,22.5,6.6,16.9,27.0,22.1,7438,104691,37762,100
"Hudson County, New Jersey: Summary level: 050, state:34> county:017",68694,59.4,16.2,29692,57539,20.7,4.3,3.3,2.6,1.8,1.5,1.3,646136,107385,66631,9965,98.8,8.7,12.4,9.6,8.1,10.0,25.4,10.1,18.3,19.5,21.4,35166,249028,66631,2867
"Hunterdon County, New Jersey: Summary level: 050, state:34> county:019",17893,87.9,38.1,67165,105186,38.9,7.4,4.8,3.4,2.0,1.9,2.1,123791,5501,17484,711,97.8,13.0,15.2,15.6,4.4,7.2,13.5,5.3,11.6,29.7,28.1,1399,47227,17484,0
"Mercer County, New Jersey: Summary level: 050, state:34> county:021",48586,81.4,31.0,47110,67991,24.8,6.8,4.0,3.0,2.2,2.0,2.0,349813,36603,47262,2781,95.8,11.2,15.1,11.7,6.0,8.4,22.5,6.8,16.0,19.8,29.3,14422,132004,47262,657
"Middlesex County, New Jersey: Summary level: 050, state:34> county:023",105669,78.6,28.4,44381,77478,26.6,6.1,4.2,2.8,2.2,1.7,2.0,798196,79146,102638,6957,96.7,11.1,14.5,10.9,5.2,7.1,21.1,7.7,15.1,27.8,32.2,16384,283337,102638,3384
"Monmouth County, New Jersey: Summary level: 050, state:34> county:025",92669,85.6,30.5,53705,81308,29.0,6.8,4.8,3.2,2.7,2.0,2.1,622272,44555,90548,4965,94.7,12.8,16.5,11.0,5.2,7.8,20.1,7.2,13.6,27.6,32.6,11516,236447,90548,1123
"Morris County, New Jersey: Summary level: 050, state:34> county:027",73388,87.0,36.5,58266,95294,35.1,8.4,4.7,3.3,2.3,2.1,2.3,490526,20924,70970,3298,95.8,13.1,16.3,11.5,4.3,8.1,18.1,7.7,14.2,25.0,34.6,6294,179876,70970,473
"Ocean County, New Jersey: Summary level: 050, state:34> county:029",125151,86.0,18.7,37747,59312,20.7,3.5,6.2,4.5,3.8,3.4,3.5,573525,62934,121484,8199,92.1,18.8,24.1,12.5,4.9,6.6,20.2,6.5,12.5,27.2,36.8,18536,223599,121484,122
"Passaic County, New Jersey: Summary level: 050, state:34> county:031",63376,69.3,18.3,39559,59050,26.9,5.4,4.0,2.9,2.0,1.9,1.8,494210,77022,61252,7294,94.5,10.8,14.3,11.1,6.4,9.5,22.7,10.0,17.5,30.4,31.3,28576,163712,61252,1337
"Salem County, New Jersey: Summary level: 050, state:34> county:033",10458,73.8,10.4,38018,60360,20.1,6.8,5.0,4.2,2.4,2.3,2.1,64259,6891,9853,723,92.0,14.6,17.1,11.5,8.5,11.4,29.4,7.1,16.4,27.7,17.6,2668,24861,9853,54
"Somerset County, New Jersey: Summary level: 050, state:34> county:035",43619,87.6,39.0,60189,95825,28.9,4.0,4.1,3.2,2.5,1.7,1.9,323847,20307,41728,2264,95.2,11.5,15.0,9.1,2.4,6.8,19.0,5.6,14.2,26.2,33.6,5578,116840,41728,1172
"Sussex County, New Jersey: Summary level: 050, state:34> county:037",19669,86.2,27.6,51065,86625,28.0,4.7,5.0,3.1,2.0,1.7,1.6,145915,9076,18859,973,98.8,12.2,14.5,11.6,2.2,5.8,18.9,7.1,11.3,32.4,19.0,2855,54179,18859,381
"Union County, New Jersey: Summary level: 050, state:34> county:039",69869,76.8,21.9,48816,65876,33.7,7.0,4.1,2.6,2.0,2.0,2.1,537296,58792,67381,4097,94.5,10.8,14.8,11.3,4.4,8.9,22.9,10.0,18.9,25.5,34.5,19178,184879,67381,1697
"Warren County, New Jersey: Summary level: 050, state:34> county:041",15709,78.4,14.6,41479,71086,26.3,4.2,5.0,3.0,2.1,2.4,2.1,105585,5908,14971,812,94.5,12.9,16.2,10.8,4.2,6.8,18.0,7.6,15.4,29.3,26.3,2182,41262,14971,36
"Bernalillo County, New Mexico: Summary level: 050, state:35> county:001",88092,83.5,32.7,38037,46190,24.0,6.7,4.3,3.0,2.3,1.7,1.7,663258,121579,86867,7074,96.7,11.6,14.5,15.5,7.3,11.2,25.6,10.1,16.2,20.0,20.1,41560,264780,86867,671
"Chaves County, New Mexico: Summary level: 050, state:35> county:005",9424,72.1,18.6,35116,42382,20.9,1.5,4.1,3.5,2.6,1.9,2.2,63845,13206,9188,1777,100.6,12.9,15.8,22.4,10.9,12.9,24.4,6.2,12.6,23.4,16.4,4774,22944,9188,58
"Do?a Ana County, New Mexico: Summary level: 050, state:35> county:013",28046,70.9,26.8,36381,37566,22.4,8.9,4.7,2.7,2.8,1.5,1.4,209622,56903,27666,3506,98.1,12.5,13.6,18.6,6.4,12.2,26.5,8.3,17.4,19.4,19.5,13953,73717,27666,1228
"Lea County, New Mexico: Summary level: 050, state:35> county:025",7099,59.1,12.9,27628,51504,27.3,7.8,3.2,2.6,2.3,1.5,1.2,64778,8691,6932,1115,104.9,9.4,12.1,12.1,7.8,5.1,23.1,9.8,15.2,20.1,21.5,2162,21241,6932,189
"McKinley County, New Mexico: Summary level: 050, state:35> county:031",7246,53.1,12.9,21869,29696,25.1,3.0,3.7,2.5,1.7,1.0,1.0,72363,28771,7099,2344,93.4,8.8,11.0,38.8,18.6,19.5,27.1,9.6,20.7,29.0,19.2,4506,18200,7099,185
"Otero County, New Mexico: Summary level: 050, state:35> county:035",9867,80.1,13.3,35547,40583,13.5,1.0,5.7,3.1,2.4,2.0,1.6,63648,17795,9570,587,105.7,13.5,16.4,25.3,14.2,6.9,23.9,6.9,22.2,21.6,13.2,4199,22769,9570,23
"Sandoval County, New Mexico: Summary level: 050, state:35> county:043",18034,87.0,34.1,44441,57754,16.2,5.4,4.9,3.3,2.0,1.5,1.5,134499,19246,17878,1054,94.9,12.4,14.2,17.9,9.9,9.1,22.9,7.2,16.5,20.0,12.6,5886,47606,17878,164
"San Juan County, New Mexico: Summary level: 050, state:35> county:045",14903,70.8,15.4,30906,46385,24.5,6.5,3.8,2.7,2.1,1.7,1.3,126992,26324,14548,1862,99.0,10.3,12.9,26.6,10.6,13.0,23.1,9.4,16.0,19.1,15.3,5460,40025,14548,346
"Santa Fe County, New Mexico: Summary level: 050, state:35> county:049",25233,91.6,48.4,53276,50720,30.7,4.3,6.9,4.0,3.1,1.2,2.0,143611,26410,25056,2356,93.9,15.9,18.5,14.7,8.2,8.5,15.5,5.5,11.6,24.6,24.3,7823,62311,25056,728
"Valencia County, New Mexico: Summary level: 050, state:35> county:061",10700,73.9,13.9,28971,38243,14.6,4.5,4.6,3.9,1.9,2.5,1.0,74318,17571,10625,2499,103.8,13.1,14.9,28.7,13.9,16.4,29.3,11.8,22.5,19.7,17.0,5533,27369,10625,0
"Albany County, New York: Summary level: 050, state:36> county:001",44607,87.3,29.9,41350,58736,24.2,3.0,4.4,3.1,2.4,2.2,2.6,290062,41048,42528,4215,93.5,12.6,16.5,13.1,4.8,8.4,20.1,8.9,15.3,23.6,31.5,13695,121119,42528,127
"Bronx County, New York: Summary level: 050, state:36> county:005",153795,55.5,12.3,21316,32460,18.6,2.9,3.4,2.7,1.9,1.4,1.5,1374278,426381,144640,35852,88.8,8.9,12.7,10.3,9.2,12.1,31.3,11.5,20.3,21.3,21.9,178697,475978,144640,2745
"Broome County, New York: Summary level: 050, state:36> county:007",33955,82.5,20.1,35269,45175,22.2,3.0,4.0,4.5,3.6,2.3,2.7,188268,32945,31721,2786,94.8,14.8,19.4,13.1,5.7,5.3,19.6,6.2,15.2,24.3,26.3,13859,81687,31721,109
"Cattaraugus County, New York: Summary level: 050, state:36> county:009",12850,80.4,14.8,27562,43468,21.1,5.1,4.2,4.5,2.6,2.7,2.2,77122,14417,12474,1475,97.4,14.8,17.5,12.2,3.6,8.6,22.0,9.0,16.6,19.4,22.3,4998,32347,12474,46
"Cayuga County, New York: Summary level: 050, state:36> county:011",13061,86.2,19.7,35550,50073,21.2,5.5,5.5,3.5,2.9,2.2,2.4,75800,8723,12502,746,103.4,14.1,18.8,14.9,4.2,3.9,17.7,4.7,11.7,20.6,23.9,3614,30354,12502,0
"Chautauqua County, New York: Summary level: 050, state:36> county:013",22978,80.2,17.1,30632,41376,17.9,3.1,4.7,4.2,3.1,2.8,2.4,127715,27951,21959,1915,97.7,15.1,19.2,15.1,4.1,6.6,18.6,7.3,12.8,23.3,27.2,9922,51814,21959,0
"Chemung County, New York: Summary level: 050, state:36> county:015",13979,83.6,17.9,27821,45974,16.8,3.4,4.5,3.6,2.4,2.2,3.0,83915,12243,13157,964,101.8,13.3,18.2,14.6,5.2,6.3,21.4,8.1,12.6,21.5,23.7,5539,34867,13157,0
"Clinton County, New York: Summary level: 050, state:36> county:019",11410,75.5,19.0,37491,52161,15.6,4.3,4.6,3.1,2.5,1.7,2.1,73387,10334,10760,580,105.3,12.1,15.9,16.5,11.3,6.5,21.8,6.4,14.5,22.6,21.0,5282,32451,10760,44
"Dutchess County, New York: Summary level: 050, state:36> county:027",43233,83.5,29.7,45089,66754,30.2,5.2,4.9,3.2,2.4,2.2,1.9,280841,26456,41215,2374,98.1,12.9,16.2,15.0,4.1,10.3,21.7,7.5,14.5,24.4,24.8,10105,107106,41215,652
"Erie County, New York: Summary level: 050, state:36> county:029",147956,82.0,21.2,34896,50506,23.6,6.3,4.5,3.6,2.8,2.6,2.5,893393,125610,142329,10262,93.7,13.7,18.3,14.1,4.6,7.4,21.7,7.7,16.5,24.4,29.5,59103,379094,142329,174
"Jefferson County, New York: Summary level: 050, state:36> county:045",13786,83.1,15.3,33942,46558,18.5,4.7,4.0,2.3,1.8,1.5,1.8,113778,16452,13197,812,106.5,9.7,13.4,18.4,6.1,5.3,22.5,4.7,14.3,15.2,13.3,7433,45845,13197,21
"Kings County, New York: Summary level: 050, state:36> county:047",301445,65.6,18.3,22993,45230,20.4,3.2,3.6,2.8,2.0,1.6,1.7,2547456,619707,297537,72563,89.9,9.9,13.4,12.0,9.5,14.2,32.1,16.2,23.8,21.0,25.5,231106,919333,297537,4994
"Livingston County, New York: Summary level: 050, state:36> county:051",9742,84.3,23.4,33061,53123,19.5,3.8,4.8,3.4,2.8,1.6,2.4,58760,7497,9423,1087,101.5,13.1,17.0,16.6,7.8,9.5,18.0,8.3,13.4,19.3,16.6,2483,24038,9423,358
"Madison County, New York: Summary level: 050, state:36> county:053",10849,81.3,22.4,38914,47989,29.3,8.4,4.4,4.0,2.5,2.2,2.0,67350,8777,10491,930,96.4,13.9,16.1,11.8,1.3,9.7,16.6,3.7,11.9,19.0,27.4,3642,25991,10491,103
"Monroe County, New York: Summary level: 050, state:36> county:055",109807,84.0,28.3,38602,50733,26.1,5.2,4.6,3.2,2.4,1.9,2.6,723395,108648,105201,7091,93.6,12.8,16.4,12.3,4.9,7.1,20.4,6.8,13.5,25.0,30.4,42560,298715,105201,284
"Nassau County, New York: Summary level: 050, state:36> county:059",213181,85.1,29.5,59324,93214,32.5,7.8,4.5,3.4,2.9,2.3,2.7,1328872,87868,207153,9492,94.0,13.7,17.7,9.9,4.1,6.9,18.6,7.7,13.2,29.5,38.5,25179,441732,207153,934
"New York County, New York: Summary level: 050, state:36> county:061",226376,75.3,42.2,35914,67099,32.3,8.9,4.3,3.3,2.4,1.9,2.0,1570809,279290,220076,39473,89.4,12.0,15.8,7.7,6.1,9.4,24.9,10.3,17.0,26.4,39.9,104830,746686,220076,2839
"Niagara County, New York: Summary level: 050, state:36> county:063",35301,82.0,14.2,35515,48464,18.5,6.1,5.4,3.2,2.8,2.3,2.6,211311,31797,34024,2496,95.0,14.3,18.5,11.9,3.5,5.4,18.3,7.6,13.1,26.6,22.2,12688,88995,34024,86
"Oneida County, New York: Summary level: 050, state:36> county:065",39213,80.1,20.8,35112,46728,18.5,5.4,4.9,3.6,2.8,2.3,3.2,222505,36526,36813,3294,99.1,14.6,18.9,14.7,6.7,6.4,23.3,9.0,16.9,18.4,27.1,15223,90571,36813,190
"Onondaga County, New York: Summary level: 050, state:36> county:067",68490,83.2,23.5,34785,52522,26.0,4.5,4.2,3.4,2.5,2.3,2.4,448198,68389,64927,4898,93.9,12.8,16.5,13.3,5.4,8.1,21.1,7.1,14.8,21.9,25.9,26138,185985,64927,43
"Ontario County, New York: Summary level: 050, state:36> county:069",17970,82.4,25.6,34697,52338,31.3,5.0,6.1,3.1,2.8,2.2,2.4,104916,12594,17340,1223,95.6,14.9,18.1,11.9,3.1,4.2,18.1,7.4,14.0,26.5,23.1,4959,44328,17340,38
"Orange County, New York: Summary level: 050, state:36> county:071",43811,80.3,19.9,43693,66458,26.1,4.5,3.7,2.9,1.9,1.5,1.6,362678,44930,42296,2766,99.5,10.2,13.2,14.9,8.8,8.4,23.7,7.8,17.6,21.8,22.7,16042,125228,42296,99
"Oswego County, New York: Summary level: 050, state:36> county:075",16311,77.7,12.6,31846,46961,21.4,2.6,4.8,3.0,1.9,2.0,1.7,116631,19544,15707,1367,100.2,12.1,14.7,19.0,5.9,8.7,22.1,5.3,12.9,21.8,19.7,7351,45480,15707,0
"Putnam County, New York: Summary level: 050, state:36> county:079",13647,86.1,32.9,57476,96223,32.6,2.9,5.1,3.3,1.9,1.4,1.9,98397,6406,13353,391,97.8,12.4,15.0,11.7,6.6,4.1,21.8,5.9,10.6,43.6,22.8,1753,34050,13353,172
"Queens County, New York: Summary level: 050, state:36> county:081",300118,68.7,20.6,36398,54713,24.9,4.4,4.1,3.0,2.3,1.8,2.0,2248849,363869,289238,38549,94.2,11.2,15.1,9.8,6.7,9.4,23.6,9.7,17.5,21.6,31.0,112022,780349,289238,6294
"Rensselaer County, New York: Summary level: 050, state:36> county:083",22458,83.1,24.0,42651,60653,22.1,3.9,4.3,3.3,2.4,1.9,2.2,153995,17235,21269,911,96.4,12.3,15.7,11.7,4.4,7.9,20.8,8.0,14.3,22.8,23.7,7504,64581,21269,19
"Saratoga County, New York: Summary level: 050, state:36> county:091",32618,86.9,26.2,37896,66757,22.9,4.7,5.2,3.4,2.4,1.8,1.9,217603,12893,32011,2053,95.6,13.3,16.0,12.5,5.7,6.6,18.1,7.1,13.5,22.8,23.8,6624,87414,32011,35
"Richmond County, New York: Summary level: 050, state:36> county:085",64354,77.6,17.2,41711,70963,21.7,2.2,4.6,3.2,2.2,1.6,2.1,465355,54028,62465,6938,93.4,11.9,15.3,9.0,5.6,7.3,23.1,8.2,17.2,31.7,29.6,20698,163468,62465,96
"Rockland County, New York: Summary level: 050, state:36> county:087",45134,85.2,33.0,56875,82677,29.7,7.7,4.8,3.1,2.5,2.0,1.8,312726,49188,43567,2797,96.3,12.2,16.1,10.8,3.6,6.4,17.5,6.0,14.6,28.5,37.1,11296,97934,43567,444
"St. Lawrence County, New York: Summary level: 050, state:36> county:089",16466,82.1,20.4,33707,42010,16.5,3.4,4.7,3.4,2.3,2.1,2.2,100528,19853,15675,1381,105.3,12.7,16.7,17.1,6.3,8.4,26.0,8.8,14.1,23.6,20.6,7296,42436,15675,0
"Schenectady County, New York: Summary level: 050, state:36> county:093",23837,85.0,23.1,36687,56293,22.1,4.2,4.2,3.7,2.1,2.3,3.2,151298,17370,22767,1630,92.6,13.1,17.5,14.6,6.8,11.4,24.6,11.4,19.6,22.5,31.2,8378,57463,22767,153
"Steuben County, New York: Summary level: 050, state:36> county:101",16388,80.0,17.6,36664,46445,17.1,5.7,5.2,3.8,2.6,2.4,2.5,97584,15401,15773,1231,96.5,15.2,17.8,16.9,6.6,5.5,23.4,6.3,13.9,17.5,25.3,5744,41597,15773,58
"Suffolk County, New York: Summary level: 050, state:36> county:103",217054,85.1,26.4,52727,86334,27.2,6.6,4.7,3.3,2.4,2.0,2.0,1468231,101808,210132,11979,96.9,12.6,16.3,10.7,4.5,7.6,18.7,8.0,13.8,26.4,31.2,31895,496353,210132,1315
"Sullivan County, New York: Summary level: 050, state:36> county:105",12722,78.6,23.7,39008,46796,31.8,6.9,5.8,4.1,2.1,2.0,2.6,73736,13791,12266,1155,102.1,14.8,18.4,11.3,3.1,5.9,22.1,8.0,12.9,29.8,23.6,4360,29222,12266,110
"Tompkins County, New York: Summary level: 050, state:36> county:109",11729,89.0,45.4,44925,49930,34.6,7.2,3.2,3.0,2.2,1.5,1.5,89419,16194,11480,628,94.2,9.9,12.9,10.9,6.6,6.5,18.5,8.6,13.7,14.7,28.0,3840,38269,11480,0
"Ulster County, New York: Summary level: 050, state:36> county:111",28885,84.3,26.5,44371,57566,30.7,6.3,5.5,3.3,2.7,2.1,2.3,174348,23289,27661,1757,98.9,14.3,17.5,13.8,7.7,6.2,21.4,6.4,12.5,23.3,28.9,9407,70353,27661,0
"Warren County, New York: Summary level: 050, state:36> county:113",12382,85.7,26.4,39235,54184,24.8,3.6,6.0,4.2,2.7,3.7,2.3,64766,7063,11997,935,95.8,17.4,20.3,14.2,3.5,9.7,19.7,8.4,18.1,26.9,24.1,3298,27530,11997,212
"Wayne County, New York: Summary level: 050, state:36> county:117",14463,83.6,18.3,38040,48036,19.5,8.6,5.0,3.9,2.8,2.0,1.8,91529,11360,13932,643,97.6,14.6,16.5,18.1,8.9,8.3,19.4,7.7,10.7,23.0,21.6,4757,37027,13932,0
"Westchester County, New York: Summary level: 050, state:36> county:119",146085,82.2,36.6,52792,77293,34.5,8.5,4.2,3.5,2.6,2.3,2.6,937992,94641,140321,9681,93.0,13.0,17.2,11.0,5.2,7.2,21.2,7.8,16.5,29.7,42.0,28425,340097,140321,2629
"Alamance County, North Carolina: Summary level: 050, state:37> county:001",23263,76.5,16.2,30961,39782,22.0,5.0,5.2,2.9,2.9,2.0,2.2,150197,30525,22432,2264,90.7,13.1,16.9,13.2,6.1,9.1,22.7,8.4,14.5,25.4,21.3,8892,59520,22432,0
"Brunswick County, North Carolina: Summary level: 050, state:37> county:019",27361,83.9,31.7,47586,49124,15.1,7.8,9.6,6.6,3.9,2.6,1.7,111393,16936,26836,999,95.6,24.4,24.4,13.5,3.6,6.5,18.6,5.5,8.0,36.5,22.4,6355,46433,26836,90
"Buncombe County, North Carolina: Summary level: 050, state:37> county:021",40953,80.2,32.4,38379,43294,19.6,4.6,5.4,3.8,2.8,2.2,2.6,237783,41751,38896,3810,94.6,14.8,18.6,16.2,6.6,9.2,22.9,8.5,16.7,26.5,21.9,14376,99152,38896,170
"Burke County, North Carolina: Summary level: 050, state:37> county:023",15456,71.4,14.8,23616,37287,21.6,3.1,6.3,3.6,3.7,1.6,1.8,87372,16934,14868,1647,100.5,14.8,19.4,19.1,7.6,11.9,29.7,12.6,17.0,24.4,21.7,5708,33762,14868,0
"Cabarrus County, North Carolina: Summary level: 050, state:37> county:025",21789,77.0,15.2,35686,55824,27.9,2.4,4.1,2.9,2.3,1.3,1.1,182718,24627,21220,1474,94.7,10.2,13.3,10.6,3.1,6.4,16.5,4.2,11.3,23.4,17.9,9160,64459,21220,343
"Caldwell County, North Carolina: Summary level: 050, state:37> county:027",13486,58.5,5.1,20246,31391,11.5,4.3,4.5,5.4,3.4,1.5,1.6,80788,17365,13208,2059,98.1,14.7,18.2,19.2,10.8,11.2,35.3,15.5,20.9,22.1,22.7,7841,33009,13208,52
"Carteret County, North Carolina: Summary level: 050, state:37> county:031",13665,85.4,25.8,50236,49853,29.6,7.2,6.4,5.6,2.9,3.1,2.2,66571,10203,13382,755,94.5,19.4,21.0,18.2,5.5,8.8,18.9,4.9,13.1,28.0,22.0,3289,28346,13382,0
"Catawba County, North Carolina: Summary level: 050, state:37> county:035",23916,74.8,18.3,31269,41420,23.8,8.0,5.7,3.5,2.9,1.2,2.1,151565,29909,23232,1481,95.2,13.9,17.0,15.8,5.5,8.1,22.1,6.9,15.1,25.1,20.0,9263,59291,23232,339
"Chatham County, North Carolina: Summary level: 050, state:37> county:037",14051,85.5,35.6,46511,54705,26.2,4.1,7.4,4.4,4.4,2.3,2.6,64935,8419,13299,781,92.0,19.4,23.1,12.7,3.6,8.3,17.7,9.8,12.9,27.1,34.6,3484,26023,13299,0
"Cleveland County, North Carolina: Summary level: 050, state:37> county:045",15879,70.9,13.1,23255,35547,12.5,8.5,4.9,4.8,2.0,2.0,2.6,95801,22522,15760,1658,91.2,14.6,17.9,19.6,9.2,10.1,25.6,10.9,16.1,23.9,15.9,7437,36818,15760,228
"Craven County, North Carolina: Summary level: 050, state:37> county:049",16816,82.1,21.4,40671,48402,19.4,3.9,5.0,4.2,2.4,2.5,1.9,100571,16105,16735,1447,99.3,14.4,17.7,17.8,8.9,11.5,23.1,9.7,15.2,19.3,17.6,6551,40570,16735,0
"Cumberland County, North Carolina: Summary level: 050, state:37> county:051",32715,79.4,19.9,39123,45020,19.9,5.5,3.3,2.7,2.0,1.2,1.0,313255,51227,31854,3191,94.7,8.5,11.6,15.8,5.8,10.6,30.8,8.7,17.8,12.6,9.8,21786,122446,31854,147
"Davidson County, North Carolina: Summary level: 050, state:37> county:057",26101,70.2,10.0,28991,43711,19.0,4.7,5.3,4.0,2.9,2.0,1.8,160889,26165,25375,2162,94.5,14.5,17.4,17.6,7.2,10.0,20.4,8.1,18.2,25.1,17.9,11267,63527,25375,256
"Durham County, North Carolina: Summary level: 050, state:37> county:063",29877,83.6,37.7,40346,51094,21.9,4.3,3.9,2.3,1.7,1.4,1.4,266869,52833,28436,2874,91.4,9.2,12.1,12.5,8.5,10.1,24.4,8.9,14.9,18.2,20.0,14717,113769,28436,410
"Forsyth County, North Carolina: Summary level: 050, state:37> county:067",49023,83.7,25.0,38902,42489,26.2,6.6,4.7,2.9,2.5,2.0,1.7,348331,74774,47537,3233,91.2,12.1,15.1,8.0,6.4,8.3,19.0,7.5,16.1,22.1,22.2,20225,141427,47537,430
"Gaston County, North Carolina: Summary level: 050, state:37> county:071",29301,68.8,13.4,29727,41067,20.0,5.3,4.9,3.2,2.5,2.1,1.4,205149,35740,28155,3028,94.5,12.2,15.9,16.9,8.4,11.1,27.9,9.5,17.2,19.2,20.4,15297,79973,28155,36
"Guilford County, North Carolina: Summary level: 050, state:37> county:081",65504,82.3,27.5,36826,42706,25.8,8.2,4.3,2.8,2.5,1.8,1.7,486835,86884,63841,5532,91.2,11.4,14.6,10.8,6.2,7.6,19.7,6.1,13.6,23.4,23.2,28360,199110,63841,418
"Harnett County, North Carolina: Summary level: 050, state:37> county:085",13087,72.7,10.5,27219,45655,16.5,7.0,3.7,2.7,1.7,1.4,1.2,118302,22117,12697,1449,97.7,9.0,12.4,17.2,7.7,11.1,32.3,14.0,21.4,12.2,9.9,6587,41208,12697,240
