,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C02_014E,S1903_C02_001E,S2301_C03_010E,S2301_C02_011E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_010E,S1701_C02_010E,S0101_C01_031E,S0101_C02_028E,S0101_C03_028E,S1810_C03_026E,S1810_C03_036E,S1810_C03_044E,S1810_C03_052E,S1810_C03_060E,S1810_C03_067E,S2101_C03_012E,S2101_C03_013E,S2201_C03_001E,S2201_C01_001E,S2701_C01_011E,S2701_C04_011E
"Caddo Parish, Louisiana: Summary level: 050, state:22> county:017",39390,32522,9492,35739,37104,30.6,9.3,4.7,4.4,2.7,2.2,1.8,243972,65090,37633,4877,90.2,14.2,17.3,17.6,7.3,8.6,25.0,8.2,15.5,4073,3597,18821,96532,37633,252
"Calcasieu Parish, Louisiana: Summary level: 050, state:22> county:019",27923,22499,6430,28834,45962,23.8,8.1,4.8,3.4,1.9,2.2,1.5,197322,42143,27094,3498,95.7,12.4,15.3,18.9,10.0,10.0,26.8,6.6,13.8,2547,2414,10690,77029,27094,0
"East Baton Rouge Parish, Louisiana: Summary level: 050, state:22> county:033",58729,51052,17980,40060,50508,26.8,6.1,4.3,3.7,2.5,1.3,1.4,436889,86232,57483,4479,91.3,11.6,14.5,14.8,10.2,9.6,25.8,9.1,15.7,4588,5133,26844,163764,57483,267
"Iberia Parish, Louisiana: Summary level: 050, state:22> county:045",10423,7213,1933,34233,41424,28.1,6.6,4.4,3.7,3.6,1.2,1.5,71607,16982,10114,1856,89.1,13.9,14.5,16.5,16.5,16.6,31.6,11.2,17.7,1094,458,5758,26240,10114,0
"Jefferson Parish, Louisiana: Summary level: 050, state:22> county:051",69910,58177,15783,39356,49678,28.6,6.8,5.2,4.2,2.5,2.0,2.2,432415,67693,68576,6454,94.0,14.2,17.8,13.6,7.3,9.2,26.2,10.0,15.8,6183,5246,20675,170710,68576,160
"Lafayette Parish, Louisiana: Summary level: 050, state:22> county:055",28418,24378,8948,34291,49969,26.2,9.0,4.8,2.1,2.1,1.3,1.4,234994,45278,27551,2567,95.1,10.5,13.0,10.7,4.9,8.2,20.1,7.8,12.4,2914,1861,11827,89130,27551,59
"Lafourche Parish, Louisiana: Summary level: 050, state:22> county:057",14097,9627,1876,31586,51772,25.3,7.3,5.2,3.5,2.5,1.6,1.5,94725,17167,13785,1547,95.5,12.9,15.7,15.5,9.4,15.7,20.0,9.5,15.6,964,946,4061,37199,13785,0
"Livingston Parish, Louisiana: Summary level: 050, state:22> county:063",17750,14610,2146,37299,56534,17.1,3.0,5.0,3.3,1.8,1.0,1.6,138609,18467,17535,1880,100.4,11.9,13.4,18.5,9.7,10.6,21.4,11.8,17.6,1732,1727,7894,47479,17535,0
"Orleans Parish, Louisiana: Summary level: 050, state:22> county:071",50932,40120,16960,31259,38681,28.1,8.3,4.6,3.3,2.1,1.2,1.7,375903,88916,49476,8472,91.4,11.6,14.3,10.4,8.3,10.0,27.0,9.7,17.0,4235,3273,30140,154355,49476,313
"Ouachita Parish, Louisiana: Summary level: 050, state:22> county:073",22154,18688,4940,32457,37275,24.4,6.5,4.7,3.6,2.0,2.3,1.6,151613,37704,21586,2793,92.6,12.3,15.8,14.2,9.5,11.0,30.2,13.1,20.5,1887,1822,10351,54349,21586,64
"Rapides Parish, Louisiana: Summary level: 050, state:22> county:079",20366,15363,3425,34197,42582,20.1,5.5,4.7,4.2,2.5,1.7,2.3,128616,25096,19458,3372,95.3,13.5,17.1,17.6,8.1,11.0,25.2,7.7,20.1,2026,2315,7856,47745,19458,170
"St. Landry Parish, Louisiana: Summary level: 050, state:22> county:097",12938,8678,2340,24091,31207,24.0,4.3,5.3,3.6,3.2,2.1,1.2,82335,22384,12474,2229,91.3,14.0,16.7,14.0,8.0,10.5,20.5,10.3,14.5,1078,902,5705,30302,12474,0
"St. Tammany Parish, Louisiana: Summary level: 050, state:22> county:103",40418,35934,12169,39441,64639,25.9,4.1,5.9,4.1,2.7,1.3,2.0,250658,21281,39634,3983,94.5,14.8,17.0,17.9,6.9,8.8,24.9,10.7,15.0,3743,3530,9360,92205,39634,301
"Tangipahoa Parish, Louisiana: Summary level: 050, state:22> county:105",17731,13880,2969,29745,48162,28.9,4.7,5.1,3.5,2.4,1.3,1.2,127260,25960,17176,2104,94.9,12.6,14.4,18.8,13.5,14.5,31.5,12.3,15.6,1729,1096,11666,47756,17176,22
"Terrebonne Parish, Louisiana: Summary level: 050, state:22> county:109",15130,10461,1711,40636,46026,24.6,14.7,5.2,3.3,2.2,1.0,1.5,111735,26021,14714,1265,97.8,11.6,15.1,14.1,10.0,12.7,31.8,12.4,21.9,999,848,6085,40102,14714,113
"Androscoggin County, Maine: Summary level: 050, state:23> county:001",17970,14865,2700,33620,49081,22.1,4.7,5.9,3.9,2.5,2.4,2.1,103997,12573,17179,1171,95.3,15.3,18.2,14.8,6.5,9.1,19.0,6.8,14.4,2526,1648,7538,44917,17179,0
"Aroostook County, Maine: Summary level: 050, state:23> county:003",15269,12337,2813,26506,39450,20.4,7.0,7.8,5.1,3.4,3.5,2.7,66017,11101,14509,1219,97.8,20.6,24.3,19.5,9.5,9.0,22.2,7.5,11.9,1914,1538,5660,27514,14509,0
"Cumberland County, Maine: Summary level: 050, state:23> county:005",50106,46412,19834,44863,65913,30.3,6.9,6.3,3.8,2.6,1.9,2.6,284544,30276,48560,4981,93.8,15.5,18.7,16.9,4.6,6.6,15.0,5.7,12.0,4283,4895,11019,118049,48560,38
"Kennebec County, Maine: Summary level: 050, state:23> county:011",21665,18231,5529,34714,51573,22.6,2.3,6.1,4.4,3.2,2.3,2.0,117079,18447,20682,1638,97.1,16.4,19.5,13.1,5.1,7.1,17.4,5.6,10.4,2241,2530,7925,47791,20682,0
"Penobscot County, Maine: Summary level: 050, state:23> county:019",26527,23699,5265,35305,47328,22.1,8.1,6.1,3.9,2.9,1.9,2.6,145608,22236,25710,2375,97.4,16.1,18.9,20.2,5.1,10.6,22.4,6.5,13.7,3041,3098,10141,60195,25710,0
"York County, Maine: Summary level: 050, state:23> county:031",38527,33774,11847,39420,60863,29.6,4.7,7.0,4.2,2.5,2.2,3.1,198757,14355,37924,3173,94.6,17.6,20.4,15.5,4.4,7.7,18.7,5.8,12.4,4404,4596,9871,82469,37924,0
"Allegany County, Maryland: Summary level: 050, state:24> county:001",14097,12293,2523,39801,45606,16.1,7.3,6.3,4.5,3.6,2.3,2.7,64481,10294,12980,809,109.4,16.7,22.6,16.4,7.1,6.4,23.6,6.2,13.4,1684,1581,4527,27608,12980,0
"Anne Arundel County, Maryland: Summary level: 050, state:24> county:003",79422,71451,28531,65056,96483,32.7,7.8,5.2,3.3,2.2,1.7,1.7,551674,38160,77903,4786,98.5,12.4,15.5,11.2,5.0,8.8,21.3,6.5,12.0,11202,8055,16055,206956,77903,222
"Baltimore County, Maryland: Summary level: 050, state:24> county:005",137545,119400,43841,50829,72764,34.4,9.5,5.6,3.5,2.8,1.9,2.7,810257,72939,133054,9723,90.1,14.7,18.2,11.5,5.3,6.6,20.8,6.8,13.5,12467,13106,30466,312921,133054,952
"Calvert County, Maryland: Summary level: 050, state:24> county:009",13029,11274,2976,66989,98732,21.1,13.6,5.4,3.6,2.7,1.4,1.1,90529,4395,12796,617,98.1,13.4,15.1,13.3,5.9,6.3,20.5,6.1,12.1,1939,1136,2482,32434,12796,0
"Carroll County, Maryland: Summary level: 050, state:24> county:013",27326,23102,6275,52658,90343,25.8,5.7,5.7,4.2,2.4,1.7,2.2,164242,7331,26430,1330,98.5,14.7,17.9,14.4,5.4,7.5,17.2,6.0,12.9,3369,2715,4338,61661,26430,0
"Cecil County, Maryland: Summary level: 050, state:24> county:015",14981,12821,3312,54806,74221,32.1,2.2,5.6,3.6,2.0,1.4,1.9,101361,9877,14558,363,99.6,13.9,15.3,8.4,3.7,6.3,19.9,4.5,9.8,1952,1421,5252,37296,14558,0
"Charles County, Maryland: Summary level: 050, state:24> county:017",18870,16370,4100,57034,95735,21.7,3.7,4.7,3.0,2.0,1.1,1.2,154382,10563,18473,1733,94.4,11.0,12.9,10.8,7.1,6.7,16.6,6.1,11.6,2693,1487,5518,55929,18473,215
"Frederick County, Maryland: Summary level: 050, state:24> county:021",33846,28398,10453,55420,90043,29.3,8.1,4.6,3.6,2.2,1.3,1.8,242242,17448,32818,2441,96.9,12.3,15.0,12.0,5.2,5.6,17.1,5.6,12.3,3580,2673,6251,89800,32818,376
"Harford County, Maryland: Summary level: 050, state:24> county:025",38560,33107,11435,55340,84175,25.3,11.4,5.5,3.8,2.6,1.7,1.7,247787,17946,37899,2688,95.1,13.8,16.8,12.8,5.6,6.6,21.1,6.0,12.3,4299,3282,8383,91813,37899,262
"Howard County, Maryland: Summary level: 050, state:24> county:027",41410,38116,21148,89035,120941,38.0,8.4,5.1,3.1,2.0,1.4,1.6,313906,14639,40640,2406,95.4,11.8,14.2,12.0,4.1,5.0,17.4,7.1,10.7,4060,2830,6110,112542,40640,999
"Montgomery County, Maryland: Summary level: 050, state:24> county:031",151609,138524,87569,81572,99763,37.7,11.9,4.9,3.3,2.5,1.7,2.0,1036302,69755,148351,9847,93.1,13.0,16.0,9.6,4.4,5.9,15.1,5.9,11.7,9971,9781,25241,373346,148351,1865
"Prince George's County, Maryland: Summary level: 050, state:24> county:033",111825,95112,30955,64991,79184,31.7,9.3,4.8,3.0,2.1,1.3,1.1,889371,81035,109904,10430,92.8,10.6,13.9,7.9,5.0,7.4,22.8,7.5,13.8,11476,8631,31353,307816,109904,1896
"St. Mary's County, Maryland: Summary level: 050, state:24> county:037",13965,11004,3525,47845,78195,22.8,1.4,4.2,3.3,2.5,1.4,1.1,108874,10839,13221,1729,96.4,11.7,13.1,16.1,11.6,12.4,20.1,6.7,10.0,1714,1053,5499,41368,13221,88
"Washington County, Maryland: Summary level: 050, state:24> county:043",24484,19449,4379,39574,54250,17.7,2.6,5.1,4.0,3.0,2.2,2.0,141144,19764,23113,2143,102.8,14.2,18.4,15.2,7.1,7.9,22.7,7.7,15.1,2478,2494,7962,55824,23113,38
"Wicomico County, Maryland: Summary level: 050, state:24> county:045",15393,13324,3144,43805,50844,42.1,4.2,6.3,2.6,2.1,2.3,1.7,98975,19639,14906,1502,91.5,13.6,16.3,13.1,4.1,7.1,20.6,5.1,6.9,1527,1482,5806,36774,14906,108
"Baltimore city, Maryland: Summary level: 050, state:24> county:510",79248,58726,17117,33836,47350,25.7,7.5,4.2,3.4,2.2,1.5,1.6,593353,130053,76226,12705,88.8,10.9,14.7,7.9,7.6,8.9,29.1,10.1,18.0,6444,4722,61673,240761,76226,776
"Barnstable County, Massachusetts: Summary level: 050, state:25> county:001",63310,60484,32036,52067,67898,33.5,7.8,9.0,7.5,4.6,4.1,4.3,211578,13717,62180,2077,91.3,27.5,31.5,12.4,3.2,4.8,13.0,3.8,8.9,5739,6587,7599,92582,62180,42
"Berkshire County, Massachusetts: Summary level: 050, state:25> county:003",27756,25360,9706,44972,58418,38.5,6.7,7.7,4.6,4.1,2.8,2.6,120532,11869,26528,1483,92.1,20.2,23.4,14.5,5.8,6.0,16.5,3.3,12.4,2623,2815,7016,54204,26528,0
"Bristol County, Massachusetts: Summary level: 050, state:25> county:005",91326,68392,20566,39045,66027,23.1,5.3,5.1,4.2,2.6,2.0,2.5,543781,57480,87373,8511,94.6,14.4,18.2,16.3,4.5,7.1,20.7,7.7,13.4,8920,8397,33570,214232,87373,0
"Essex County, Massachusetts: Summary level: 050, state:25> county:009",127448,107201,42293,49636,73901,29.2,6.5,5.3,4.0,2.5,2.0,2.6,762523,82528,123213,11638,93.3,14.5,18.1,14.8,6.7,8.6,20.9,8.4,14.6,9377,11894,42166,289817,123213,146
"Franklin County, Massachusetts: Summary level: 050, state:25> county:011",13766,12901,4674,42894,57106,37.9,10.2,6.9,5.5,2.4,2.5,2.2,69228,6051,13421,693,95.9,18.4,20.7,14.5,5.6,9.5,19.7,9.2,13.0,1542,1299,3497,30868,13421,59
"Hampden County, Massachusetts: Summary level: 050, state:25> county:013",74243,60217,17551,36637,51544,27.4,5.8,5.2,3.8,2.4,2.1,2.3,453049,75434,71622,6830,93.2,13.9,17.6,14.6,7.0,9.1,23.4,10.0,17.3,7259,6598,35055,178623,71622,161
"Hampshire County, Massachusetts: Summary level: 050, state:25> county:015",26318,23118,10171,48501,64354,29.6,6.5,5.9,3.7,2.5,1.8,2.4,139152,17078,25490,2054,88.4,15.3,17.1,13.5,5.1,5.0,16.6,6.3,9.4,2819,2534,5436,58167,25490,0
"Middlesex County, Massachusetts: Summary level: 050, state:25> county:017",231776,203904,97120,55685,95249,35.7,9.3,4.9,3.3,2.4,1.9,2.1,1533815,118943,224083,16341,95.5,12.8,16.2,12.6,4.2,7.8,18.9,7.0,12.6,15078,18364,46491,593437,224083,1791
"Norfolk County, Massachusetts: Summary level: 050, state:25> county:021",113592,101315,42937,54602,92696,35.5,7.7,5.0,4.0,2.8,2.1,2.4,679183,40963,108891,7254,92.0,14.4,18.0,12.6,4.9,7.1,17.4,6.4,12.9,7780,10163,16324,260609,108891,714
"Plymouth County, Massachusetts: Summary level: 050, state:25> county:023",88645,79684,27674,47495,82087,31.4,10.3,5.5,4.8,3.1,2.0,1.8,503524,39173,85602,5599,94.6,15.5,18.9,12.7,4.3,6.7,16.1,5.7,10.3,9236,8609,18681,184577,85602,45
"Suffolk County, Massachusetts: Summary level: 050, state:25> county:025",88944,65431,24283,30009,61796,27.9,7.7,3.7,2.8,2.0,1.2,1.7,739133,146698,85661,17193,94.1,9.8,12.8,13.2,8.1,11.2,25.8,10.6,17.4,4240,4449,56094,306790,85661,398
"Berrien County, Michigan: Summary level: 050, state:26> county:021",28422,24839,7735,38806,47083,24.3,7.8,6.3,4.4,3.2,2.0,2.5,150113,24806,27965,1786,96.4,16.9,20.0,17.1,7.7,10.6,23.2,8.3,16.0,3155,2563,8461,62538,27965,257
"Worcester County, Massachusetts: Summary level: 050, state:25> county:027",121816,102355,34296,39986,69295,28.0,7.8,5.0,3.6,2.5,1.6,2.1,790732,75347,116613,8230,97.5,13.3,16.4,14.8,5.2,8.6,20.4,8.9,14.2,12074,10787,36807,304833,116613,133
"Allegan County, Michigan: Summary level: 050, state:26> county:005",18349,15933,4373,43527,57846,20.7,6.7,5.9,3.6,2.5,1.7,2.2,114080,8777,17966,1084,99.9,14.4,17.4,12.6,3.4,5.9,13.2,4.7,9.4,1854,1318,3529,41995,17966,0
"Bay County, Michigan: Summary level: 050, state:26> county:017",20161,16911,2175,36684,44756,18.0,3.8,6.0,4.7,3.9,2.3,2.3,103429,16403,19486,1523,98.6,17.1,21.4,19.2,8.2,6.8,22.0,7.8,12.1,2324,1812,7275,43876,19486,0
"Calhoun County, Michigan: Summary level: 050, state:26> county:025",23239,20764,4685,37560,45902,22.1,4.3,6.0,4.0,3.2,2.2,1.9,130685,22036,22415,1402,93.5,16.1,18.4,13.5,8.8,8.2,22.7,6.0,13.2,3349,1864,6982,52888,22415,26
"Clinton County, Michigan: Summary level: 050, state:26> county:037",12699,11649,3342,47249,65730,21.6,9.6,5.1,4.4,2.7,1.8,2.3,77205,7476,12380,427,96.9,15.9,16.7,16.9,10.3,9.3,19.7,6.5,13.6,1429,1186,1498,28944,12380,0
"Eaton County, Michigan: Summary level: 050, state:26> county:045",18658,16350,4327,42610,56211,11.9,2.6,6.1,4.2,2.7,2.3,1.9,107192,13573,18591,969,96.0,15.4,18.7,20.0,8.9,11.8,25.1,9.2,15.0,1990,1299,4157,44666,18591,37
"Genesee County, Michigan: Summary level: 050, state:26> county:049",67308,58407,12671,41315,43955,14.2,5.0,5.8,3.7,2.6,2.0,2.3,404281,81834,66240,5808,92.8,14.9,18.0,14.7,6.7,9.5,22.5,8.0,15.0,6687,4820,35396,167171,66240,124
"Spokane County, Washington: Summary level: 050, state:53> county:063",76863,71259,26080,42904,53043,18.4,4.9,5.4,3.8,2.6,1.8,1.9,484224,63748,75232,5499,98.9,13.9,16.9,18.9,6.5,9.3,22.7,8.4,14.8,10321,8186,30748,195807,75232,157
"Pierce County, Washington: Summary level: 050, state:53> county:053",114924,103603,32996,52530,64434,22.6,5.6,5.0,3.2,2.1,1.4,1.6,846011,102454,112915,6665,98.6,12.0,14.6,17.6,7.6,8.2,22.0,7.7,13.3,18465,12062,42997,317671,112915,645
"Skagit County, Washington: Summary level: 050, state:53> county:057",24085,22531,7934,50442,60983,15.3,6.4,7.1,4.6,3.0,2.1,2.7,122028,13339,23731,1531,99.1,18.2,20.7,18.0,7.3,8.7,20.9,7.5,11.6,2994,2744,6637,46423,23731,73
"Snohomish County, Washington: Summary level: 050, state:53> county:061",101274,91988,28797,49371,78716,26.5,5.5,4.6,3.3,2.0,1.4,1.5,776892,61249,99279,7823,100.3,11.4,14.3,15.6,6.3,8.2,23.6,7.7,15.9,12969,8983,29556,286116,99279,487
"Thurston County, Washington: Summary level: 050, state:53> county:067",45223,41902,16699,58508,65783,21.4,6.1,5.9,4.2,2.6,2.1,1.6,271713,28522,44582,3351,96.4,15.0,17.8,17.3,6.6,10.7,21.2,7.9,12.4,6707,4836,12425,105863,44582,0
"Whatcom County, Washington: Summary level: 050, state:53> county:073",35640,32759,13004,41955,56411,19.4,4.1,6.1,4.1,2.4,1.7,2.1,211532,33560,35090,4125,98.2,15.4,17.5,15.6,7.6,8.5,21.0,7.3,14.0,4461,2988,12250,84011,35090,0
"Yakima County, Washington: Summary level: 050, state:53> county:077",33632,25906,5411,39914,48965,23.3,6.3,4.1,3.7,2.4,1.6,1.7,245955,44367,32871,2412,99.8,12.4,14.6,15.5,7.5,10.1,27.0,11.0,15.8,3911,3391,17673,81084,32888,448
"Berkeley County, West Virginia: Summary level: 050, state:54> county:003",16012,12622,3222,45289,57357,17.8,6.9,5.2,4.2,2.4,1.1,1.3,112823,15881,15942,1192,95.5,13.1,15.0,13.1,7.2,10.3,25.3,7.2,13.0,2504,1460,5400,42369,15942,0
"Cabell County, West Virginia: Summary level: 050, state:54> county:011",16747,13161,3944,41011,38823,21.2,8.7,5.5,4.4,3.0,2.8,1.7,92110,21347,16240,1395,95.8,15.0,19.7,17.7,8.2,10.7,27.0,10.3,13.8,1510,1372,7977,39017,16240,0
"Harrison County, West Virginia: Summary level: 050, state:54> county:033",12793,10992,2487,37678,47204,20.9,4.8,7.5,3.2,3.9,2.0,2.2,67224,8853,12395,1123,94.4,16.3,20.9,18.4,6.1,9.5,24.6,7.2,20.0,1620,1175,3493,27741,12395,0
"Kanawha County, West Virginia: Summary level: 050, state:54> county:039",35434,29615,7673,38400,45001,21.1,4.5,6.6,4.7,3.8,1.8,2.2,182780,31626,34669,3388,90.6,17.3,20.6,15.9,6.9,7.2,22.9,5.9,14.3,3192,3198,12117,79049,34669,57
"Monongalia County, West Virginia: Summary level: 050, state:54> county:061",12485,11309,3777,51935,50953,22.5,10.7,4.7,2.9,1.8,1.4,1.2,98653,20350,12149,1162,104.4,10.5,13.5,14.3,9.0,11.8,20.3,6.2,15.0,1743,929,5126,38699,12149,461
"Raleigh County, West Virginia: Summary level: 050, state:54> county:081",14936,12861,1996,36335,45863,26.1,2.6,7.0,4.4,3.3,1.9,2.8,73392,10909,14692,1190,101.3,17.4,21.6,30.3,12.0,17.4,29.8,8.4,23.2,2712,1648,6991,30431,14692,0
"Wood County, West Virginia: Summary level: 050, state:54> county:107",16638,13782,3074,36927,48655,25.1,8.6,5.9,5.3,3.8,2.1,2.3,84709,15465,16276,1289,91.5,17.9,20.8,13.0,8.9,10.7,24.5,7.6,15.6,1629,1318,5631,34991,16276,0
"Brown County, Wisconsin: Summary level: 050, state:55> county:009",35645,32824,7794,39084,57783,27.5,7.9,4.5,3.4,2.3,1.9,1.6,252608,24823,35075,2960,99.9,12.4,15.0,13.1,3.6,6.2,17.6,7.1,11.4,4441,3193,9600,104804,35075,0
"Dane County, Wisconsin: Summary level: 050, state:55> county:025",67816,63913,29848,54968,70796,26.6,8.3,4.7,2.9,1.9,1.4,1.8,517108,58325,66021,3387,98.2,11.6,13.9,12.7,4.7,7.3,17.8,6.7,11.5,6524,5786,17730,217506,66021,204
"Dodge County, Wisconsin: Summary level: 050, state:55> county:027",15043,13514,2897,35284,55856,20.5,7.5,5.6,3.6,3.0,1.7,3.1,83732,8242,14191,1012,112.2,14.7,19.8,15.8,5.5,5.1,17.2,3.4,10.3,1601,1347,3368,34648,14191,46
"Eau Claire County, Wisconsin: Summary level: 050, state:55> county:035",15068,13762,4719,35098,49821,22.3,5.7,5.0,3.4,2.3,1.6,2.3,98864,13273,14884,1375,98.1,13.1,16.1,16.7,9.0,7.9,21.9,9.4,17.4,1695,1484,4613,41312,14884,0
"Fond du Lac County, Wisconsin: Summary level: 050, state:55> county:039",17746,15495,3224,37200,58310,19.2,8.9,5.5,4.4,3.1,1.9,2.5,98723,6554,16991,1188,95.3,16.0,18.7,12.8,4.9,6.2,17.6,7.0,12.4,2016,1335,3878,40815,16991,0
"Jefferson County, Wisconsin: Summary level: 050, state:55> county:055",13490,11640,2228,36716,58703,25.3,8.4,5.6,3.9,3.3,1.5,1.6,81430,8002,13174,1366,101.2,14.7,17.2,13.1,2.9,5.1,15.6,6.6,12.2,1061,997,3243,32378,13174,0
"Kenosha County, Wisconsin: Summary level: 050, state:55> county:059",21903,18695,4463,40754,59417,23.7,8.0,4.1,3.4,2.1,1.9,1.5,163259,22835,21593,1593,97.1,11.5,14.5,14.7,6.6,6.4,21.1,5.8,11.8,2016,1840,11179,64386,21593,0
"La Crosse County, Wisconsin: Summary level: 050, state:55> county:063",18221,16686,6037,42738,54823,19.1,7.3,4.7,3.9,2.5,2.0,2.4,113153,15979,17529,1175,93.1,14.2,16.6,14.0,5.8,11.0,22.8,6.4,15.3,1998,1784,4613,47086,17529,35
"Manitowoc County, Wisconsin: Summary level: 050, state:55> county:071",15395,13807,2220,33524,51752,17.7,3.3,5.8,4.8,3.5,3.2,2.1,78138,6928,15085,1361,98.4,17.6,21.1,12.0,4.6,6.3,20.4,8.8,14.1,1134,1257,3163,34234,15085,0
"Marathon County, Wisconsin: Summary level: 050, state:55> county:073",22943,20067,3844,36270,54774,20.0,7.5,5.6,3.9,3.0,2.1,2.3,133545,14934,22345,1879,100.2,15.7,18.2,13.4,3.8,4.5,15.0,4.1,10.5,2390,2315,4690,55147,22345,42
"Milwaukee County, Wisconsin: Summary level: 050, state:55> county:079",120416,101720,28448,34343,47607,22.2,6.7,4.4,2.7,1.9,1.5,2.1,930552,181954,116875,14126,93.9,11.0,14.2,13.1,6.6,11.4,23.1,10.4,18.0,10805,10668,79853,381318,116875,994
"Outagamie County, Wisconsin: Summary level: 050, state:55> county:087",25367,22903,5255,37549,61149,24.3,5.0,4.8,3.2,1.9,1.8,2.1,181126,15680,24495,1249,99.1,12.2,15.3,15.0,3.6,4.9,16.8,5.6,14.8,3069,2257,6168,72994,24495,0
"Ozaukee County, Wisconsin: Summary level: 050, state:55> county:089",16569,15247,7010,49949,84415,29.5,6.2,6.1,4.3,3.2,2.4,2.8,86468,5667,16274,897,94.7,17.2,20.2,11.1,4.1,6.2,16.0,9.3,12.6,1024,1615,1841,35417,16274,0
"Portage County, Wisconsin: Summary level: 050, state:55> county:097",10993,10091,2852,46078,53655,17.5,3.9,5.6,3.4,3.2,1.8,1.5,66741,7926,10852,912,98.5,14.7,16.5,13.4,3.4,8.2,16.9,6.9,10.8,955,1194,2684,28009,10852,0
"Racine County, Wisconsin: Summary level: 050, state:55> county:101",30992,25968,6606,36786,55706,19.1,7.1,5.4,3.9,2.8,1.7,2.0,190367,26423,30081,1977,97.7,14.4,17.3,14.8,6.9,9.3,22.9,7.9,15.2,2967,2925,13065,75921,30081,0
"Rock County, Wisconsin: Summary level: 050, state:55> county:105",25672,22350,4154,39178,50729,20.5,5.3,5.5,3.6,3.2,1.7,1.8,158185,21082,24824,1636,96.9,14.2,17.5,12.4,5.2,5.7,19.9,4.9,13.0,3052,2706,10061,63222,24824,28
"St. Croix County, Wisconsin: Summary level: 050, state:55> county:109",11643,10879,4052,43136,72865,22.2,3.3,4.8,3.2,2.1,1.6,1.4,86983,5623,11186,746,99.8,12.5,14.0,14.3,3.5,7.0,18.0,5.3,9.8,1196,1243,2237,33460,11186,112
"Sheboygan County, Wisconsin: Summary level: 050, state:55> county:117",20120,17928,4525,34810,54059,22.9,2.7,5.7,3.8,3.6,1.9,2.4,112281,6094,19515,1241,101.7,15.5,19.4,11.1,5.1,7.3,16.5,6.3,12.5,1802,1823,4303,47652,19515,0
"Walworth County, Wisconsin: Summary level: 050, state:55> county:127",16677,14937,5094,40230,58302,16.7,6.4,5.4,4.2,2.4,2.1,2.1,100101,11176,16182,1110,99.6,15.0,17.4,14.8,3.9,7.1,16.9,6.1,10.9,1357,1234,4229,40039,16182,0
"Washington County, Wisconsin: Summary level: 050, state:55> county:131",22722,20910,5297,41386,73502,22.1,7.7,5.9,3.7,2.2,2.3,2.8,133381,7163,22144,1465,97.3,15.4,18.4,11.1,1.9,4.5,17.3,6.4,10.3,2470,2669,3261,53090,22144,128
"Waukesha County, Wisconsin: Summary level: 050, state:55> county:133",70073,66056,22204,47914,81878,26.5,5.6,6.1,3.7,2.7,2.6,2.4,393833,20268,68855,3033,96.2,15.9,19.2,12.4,4.7,5.1,16.5,5.9,10.5,6347,7189,8572,156503,68855,0
"Winnebago County, Wisconsin: Summary level: 050, state:55> county:139",26480,22874,6015,39306,56754,20.8,7.2,5.7,3.0,2.5,2.6,1.9,161187,19587,25938,1221,102.7,13.7,17.5,12.8,3.9,5.2,20.1,5.1,11.9,3105,3008,6370,69943,25938,19
"Wood County, Wisconsin: Summary level: 050, state:55> county:141",14218,12644,1963,32072,51887,27.2,3.9,5.8,4.8,3.8,2.0,3.0,72220,6315,13770,1591,94.5,17.7,21.1,12.8,7.1,7.3,24.4,8.2,11.7,1188,1624,3948,32749,13770,10
"Laramie County, Wyoming: Summary level: 050, state:56> county:021",14827,13386,4022,40084,62221,22.1,9.0,4.4,4.4,2.6,1.7,2.0,95656,9270,14290,1124,104.4,13.6,16.7,17.2,2.9,6.2,27.9,6.7,15.3,2091,1781,2445,38181,14290,0
"Natrona County, Wyoming: Summary level: 050, state:56> county:025",10958,10257,3411,38128,59474,25.7,4.2,4.6,3.3,1.8,1.8,2.0,79005,7256,10475,761,96.6,12.0,15.0,26.6,8.8,11.3,24.3,4.7,12.5,1457,1063,2651,32059,10475,34
"Arecibo Municipio, Puerto Rico: Summary level: 050, state:72> county:013",17945,9750,2999,16540,18516,5.3,3.0,5.2,6.2,5.3,1.9,1.8,87259,38620,17807,7908,92.0,18.1,22.5,9.9,13.6,14.4,28.5,11.6,28.0,841,1132,14147,32650,17807,42
"Caguas Municipio, Puerto Rico: Summary level: 050, state:72> county:025",24933,14212,4319,17853,24198,11.0,4.0,5.3,5.1,3.4,2.3,2.7,131624,46536,24810,7943,87.0,16.6,20.9,17.0,14.2,20.2,34.2,9.1,27.4,1535,1011,16806,48272,24810,230
"Carolina Municipio, Puerto Rico: Summary level: 050, state:72> county:031",33143,23888,5868,25399,28055,13.7,6.3,5.2,6.1,4.7,2.7,2.3,157566,48390,32713,7310,84.4,18.4,23.1,11.6,9.3,16.4,33.6,14.7,23.6,889,1907,19096,63447,32713,222
"Guaynabo Municipio, Puerto Rico: Summary level: 050, state:72> county:061",18322,12221,5713,21840,32240,14.8,5.6,5.0,5.9,2.6,4.0,2.9,88848,23530,18198,5495,89.1,18.0,22.8,10.6,13.4,15.5,33.6,12.8,28.6,609,814,7206,33066,18198,189
