,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C03_014E,S1903_C03_001E,S2301_C03_010E,S2301_C02_011E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_010E,S1701_C02_010E,S0101_C01_033E,S0101_C03_030E,S0101_C05_030E,S1810_C03_026E,S1810_C03_036E,S1810_C03_044E,S1810_C03_052E,S1810_C03_060E,S1810_C03_067E,S2101_C03_012E,S2101_C03_013E,S2201_C03_001E,S2201_C01_001E,S2701_C01_013E,S2701_C04_013E
"St. Landry Parish, Louisiana: Summary level: 050, state:22> county:097",13893,8868,1449,30703,38681,20.4,7.3,4397,3574,3055,1251,1616,80164,17622,13273,2592,95.9,6044,7849,14.7,4.2,8.5,14.1,6.5,13.2,1237,798,5440,30441,13273,0
"St. Tammany Parish, Louisiana: Summary level: 050, state:22> county:103",45049,40666,14104,49285,69076,24.9,8.6,13684,13926,9226,3714,4499,257709,31583,44769,3906,93.2,20302,24747,20.7,8.2,8.8,26.6,7.5,13.5,4541,3725,6863,94988,44769,261
"Caddo Parish, Louisiana: Summary level: 050, state:22> county:017",42950,37333,11780,43198,45537,19.2,10.4,13611,11485,8381,4223,5250,235478,57858,41295,5438,89.8,18251,24699,14.6,4.8,13.4,29.4,13.6,16.5,4731,2340,16181,92589,41295,556
"Ascension Parish, Louisiana: Summary level: 050, state:22> county:005",16400,14464,2504,45198,85425,22.7,12.8,5819,4997,2793,1465,1326,125435,10439,16135,748,97.5,7869,8531,14.4,4.6,7.1,24.3,4.3,15.6,1217,840,3093,44267,16135,629
"Lafayette Parish, Louisiana: Summary level: 050, state:22> county:055",33177,28045,9762,41327,60567,33.3,11.1,12100,8313,6132,3346,3286,238960,42102,32405,3322,93.1,14442,18735,11.3,8.4,9.6,24.1,9.6,17.4,1872,3103,10474,94490,32405,140
"Iberia Parish, Louisiana: Summary level: 050, state:22> county:045",11153,9109,1539,38260,50991,-999999999.0,-999999999.0,4308,1961,1497,1378,2009,69016,15072,10780,1460,94.3,5071,6082,15.8,15.6,8.5,17.6,9.5,13.5,258,635,4474,26185,10780,611
"Matanuska-Susitna Borough, Alaska: Summary level: 050, state:02> county:170",13597,13135,3408,59040,74709,27.9,4.4,6430,2913,1817,1438,999,105790,10424,13556,441,108.8,6771,6826,19.1,6.2,9.7,20.0,8.8,13.5,2144,1416,4008,32736,13556,266
"Anchorage Municipality, Alaska: Summary level: 050, state:02> county:020",32816,31208,11509,67567,82716,30.3,10.5,11008,10549,5677,3575,2007,281214,28365,31752,2887,100.8,14927,17889,14.4,3.5,8.6,19.6,5.0,10.9,4391,2906,8853,105198,31752,262
"Maricopa County, Arizona: Summary level: 050, state:04> county:013",696467,622984,235474,54750,68649,24.9,6.9,213929,188385,131217,90539,72397,4427300,535780,690293,58137,97.7,313899,382568,13.3,5.2,6.9,19.3,5.7,11.6,62298,63818,122162,1611722,690293,6808
"Mohave County, Arizona: Summary level: 050, state:04> county:015",65827,56463,8918,45332,50179,13.1,5.5,20400,16768,14447,9187,5025,208280,32623,64953,5420,101.6,32587,33240,17.6,5.8,8.2,18.4,6.0,11.1,7572,8919,10332,91095,64953,335
"Coconino County, Arizona: Summary level: 050, state:04> county:005",18586,16708,7980,49500,58085,24.1,1.1,6050,5840,3677,2022,997,129443,20421,18513,2657,98.1,8595,9991,21.2,7.6,7.1,20.4,5.0,12.2,1668,1101,3625,48993,18513,239
"Yavapai County, Arizona: Summary level: 050, state:04> county:025",77130,71933,24267,47530,53816,20.7,3.8,23944,22781,15248,8116,7041,229787,27568,76716,7028,96.8,36552,40578,17.1,5.8,6.2,15.6,4.3,10.4,8257,8672,7509,102784,76716,18
"Pinal County, Arizona: Summary level: 050, state:04> county:021",95666,84717,24668,50517,62057,17.1,3.9,30106,26411,21147,9602,8400,434444,51780,94936,7373,109.0,45770,49896,17.2,5.5,6.7,19.2,6.1,12.4,12372,10429,14545,153413,94936,857
"Saline County, Arkansas: Summary level: 050, state:05> county:125",22598,19318,5947,54361,66327,28.3,5.6,8250,4953,4042,3068,2285,121089,13149,22383,1307,96.1,10171,12427,14.8,10.6,9.4,29.0,14.5,21.2,1990,2574,4512,45455,22383,0
"Jefferson County, Arkansas: Summary level: 050, state:05> county:069",12014,9360,2309,35204,39326,26.9,10.9,3466,3699,2171,1288,1390,60421,14912,11289,2236,95.0,5212,6802,20.6,9.4,10.7,30.1,12.8,19.6,1128,691,4596,27593,11289,22
"Sebastian County, Arkansas: Summary level: 050, state:05> county:131",21669,17180,5203,36577,48839,21.2,5.1,6366,5936,3709,3261,2397,125884,20253,20894,2329,93.6,8782,12887,24.7,14.9,18.6,35.0,13.8,22.8,2604,1695,4888,51384,20894,280
"McCracken County, Kentucky: Summary level: 050, state:21> county:145",12684,11200,2223,35307,45084,18.2,6.7,4171,2936,2881,1592,1104,64066,10047,12278,1300,90.8,5381,7303,11.0,3.6,8.4,21.2,7.3,9.2,931,798,3410,28363,12278,128
"Kenton County, Kentucky: Summary level: 050, state:21> county:117",24769,21989,6133,45329,68849,26.8,6.7,8389,6914,3490,3364,2612,165262,18450,24049,3235,96.0,11044,13725,16.9,6.3,6.7,18.4,7.6,15.7,2301,2004,3565,65362,24049,189
"DeKalb County, Georgia: Summary level: 050, state:13> county:089",97699,86437,38774,52048,63652,29.5,5.7,35463,25530,18353,8528,9825,743480,92060,96338,8614,89.2,40022,57677,10.5,4.7,8.4,18.8,5.5,12.2,8287,5384,30839,289829,96338,1038
"Collier County, Florida: Summary level: 050, state:12> county:021",126527,113686,55537,80237,76025,21.6,6.0,28110,32258,28680,20540,16939,381881,35342,125945,10110,97.2,60099,66428,10.4,4.5,5.0,13.9,4.5,9.0,5760,13448,9164,140578,125945,994
"Pasco County, Florida: Summary level: 050, state:12> county:101",125406,110551,25328,41595,55828,17.6,4.6,36032,32170,29700,16085,11419,546086,61568,123438,12036,95.1,57509,67897,14.7,6.2,7.6,20.9,6.5,13.3,12100,13291,23582,212856,123438,767
"Highlands County, Florida: Summary level: 050, state:12> county:055",37522,32624,7092,47778,48698,16.6,5.2,8912,8773,8751,5781,5305,104857,15112,36843,3217,98.2,17872,19650,14.9,6.9,7.6,21.0,5.1,11.3,2295,4782,6424,43351,36843,221
"Columbia County, Florida: Summary level: 050, state:12> county:023",13296,12060,2144,39216,47094,16.7,12.2,4127,3706,2330,1552,1581,66404,9387,12844,849,102.5,6186,7110,17.4,12.8,11.2,25.7,7.5,13.4,1381,1935,4019,25240,12844,0
"Putnam County, Florida: Summary level: 050, state:12> county:107",17495,14248,3013,35373,42899,14.3,5.0,5996,3970,3537,2640,1352,72836,16679,17269,2042,99.5,8481,9014,13.4,6.3,6.2,21.0,7.5,15.5,2337,2090,5058,30866,17269,0
"Volusia County, Florida: Summary level: 050, state:12> county:127",137196,123364,34998,48460,53766,21.3,6.0,40583,36079,25574,17274,17686,542036,69706,134126,11705,94.9,62477,74719,17.3,7.1,8.9,21.7,6.5,13.5,14271,14805,26847,219451,134126,597
"Escambia County, Florida: Summary level: 050, state:12> county:033",54559,47908,13527,47537,53136,24.6,7.7,17200,15112,10893,5430,5924,299948,45827,52809,4888,96.4,23877,30682,16.1,5.5,10.0,23.3,9.4,15.4,7330,6701,17428,120618,52809,55
"Okaloosa County, Florida: Summary level: 050, state:12> county:091",34410,31857,11531,54337,64222,23.4,7.8,11471,8635,5753,4853,3698,203287,23266,33986,2372,103.5,15663,18747,13.8,4.6,8.7,27.0,7.0,10.5,6380,5149,4987,76097,33986,62
"Henry County, Georgia: Summary level: 050, state:13> county:151",28010,23914,4788,58625,71939,18.9,7.8,10700,7213,4166,2763,3168,233177,19053,27832,2515,92.8,12349,15661,13.3,4.9,6.7,19.8,7.1,14.7,3577,2651,6483,79550,27832,58
"Bibb County, Georgia: Summary level: 050, state:13> county:021",24486,20011,6105,38663,42140,22.4,11.2,8700,5518,4276,2904,3088,146526,34285,23573,2983,88.5,9904,14582,12.3,9.4,11.2,27.7,12.7,19.6,1889,2387,10397,56726,23573,390
"Rockdale County, Georgia: Summary level: 050, state:13> county:247",13801,11524,2984,62101,60560,22.2,3.0,5265,3529,1926,1729,1352,89936,9453,13565,969,91.8,6203,7598,17.5,5.6,9.8,28.2,14.3,18.0,1307,905,4579,32792,13565,0
"Clarke County, Georgia: Summary level: 050, state:13> county:059",14479,13480,7456,52328,39799,20.7,7.8,4020,5037,3268,1504,650,116127,31533,14111,617,91.4,5855,8624,12.2,5.6,9.4,26.1,7.0,15.7,1288,512,6013,52124,14111,123
"Glynn County, Georgia: Summary level: 050, state:13> county:127",17846,16769,5818,50952,59004,26.0,2.3,6419,4439,2175,2650,2163,84105,13054,17376,894,90.1,7805,10041,10.8,8.2,8.2,25.8,7.9,16.9,2083,1743,4410,34614,17376,168
"Jackson County, Georgia: Summary level: 050, state:13> county:157",10861,9125,2698,40056,65063,26.7,2.6,4732,2107,1870,948,1204,71965,7979,10647,1658,95.2,4995,5866,15.2,5.0,10.7,28.7,6.6,14.5,852,1134,2609,25180,10647,13
"Muscogee County, Georgia: Summary level: 050, state:13> county:215",26799,22005,6756,38390,46934,20.9,2.0,9041,6983,3331,3618,3826,189785,34632,26431,4550,93.0,10619,16180,15.1,9.9,14.0,33.3,12.3,23.4,3678,2235,10958,73134,26431,656
"Carroll County, Georgia: Summary level: 050, state:13> county:045",16615,13220,2952,43155,61133,20.8,10.0,5310,4717,2565,2419,1604,116210,17493,16295,1043,95.3,7392,9223,17.0,8.7,9.1,23.9,10.2,14.9,1170,1493,5398,42798,16295,83
"Albany County, New York: Summary level: 050, state:36> county:001",53497,48553,20063,55514,69953,26.5,6.5,15538,15297,9651,5240,7771,289834,34490,51083,3059,93.1,22879,30618,11.1,4.3,4.2,15.1,4.0,9.7,3824,4150,13532,128284,51083,47
"Cattaraugus County, New York: Summary level: 050, state:36> county:009",15462,14029,3126,36920,50912,24.2,8.5,5186,3992,3200,1477,1607,73921,10710,15006,1684,100.4,7151,8311,15.2,5.7,5.4,18.5,6.5,11.2,1810,1524,4815,33056,15006,129
"Madison County, New York: Summary level: 050, state:36> county:053",13535,12285,3361,45660,62918,33.2,6.5,5386,2672,2624,1583,1270,65585,5387,13229,1133,99.4,6219,7316,9.3,3.0,4.0,16.5,5.6,11.6,697,817,2406,25986,13229,0
"Schenectady County, New York: Summary level: 050, state:36> county:093",27349,25242,8466,57762,65773,22.5,8.2,9087,6220,5256,2857,3929,151416,18716,26196,1592,96.4,12165,15184,12.8,3.4,8.1,18.5,6.8,13.4,1977,2044,8084,62534,26196,0
"Caldwell County, North Carolina: Summary level: 050, state:37> county:027",16270,12736,2633,35533,48737,30.7,8.6,5824,3707,3498,1278,1963,81097,8096,15986,997,91.4,7273,8997,16.7,8.7,5.3,25.5,8.1,16.0,1886,1115,3097,32513,15986,96
"Catawba County, North Carolina: Summary level: 050, state:37> county:035",29308,24347,6556,35648,52436,25.5,6.7,9060,8573,5218,3010,3447,156634,23316,28473,3560,98.2,13127,16181,15.4,7.6,11.0,23.5,7.8,10.1,2914,1859,6506,62417,28473,45
"Cleveland County, North Carolina: Summary level: 050, state:37> county:045",18607,15276,3410,41070,44987,22.6,9.5,5103,6058,3170,2316,1960,95910,20421,18380,2082,91.3,8178,10429,16.3,7.3,9.0,23.6,11.0,15.1,1536,1593,4413,30599,18380,183
"Craven County, North Carolina: Summary level: 050, state:37> county:049",20122,17789,5041,43308,52832,24.6,6.1,7009,5603,3442,2008,2060,96512,13303,19730,1406,97.0,9232,10890,12.1,4.4,8.0,17.5,6.1,10.5,3425,2429,4799,42221,19730,0
"Harnett County, North Carolina: Summary level: 050, state:37> county:085",17135,13984,2318,33808,55753,14.7,13.0,5316,5072,3650,1722,1375,132418,22415,16721,2261,96.6,7380,9755,12.4,4.8,6.2,19.0,6.7,11.6,1850,982,5589,46416,16721,47
"Henderson County, North Carolina: Summary level: 050, state:37> county:089",30925,28675,10932,52196,62131,24.4,5.0,9670,7648,5615,4046,3946,116087,12220,30003,1740,93.0,13668,17257,15.8,7.0,9.1,17.9,4.5,9.7,2675,2931,3824,51115,30003,68
"Iredell County, North Carolina: Summary level: 050, state:37> county:097",28554,25032,5925,42480,68660,25.5,11.0,9233,7885,5293,3515,2628,180258,13414,27965,1558,99.8,12523,16031,10.6,4.3,8.5,21.7,5.3,10.1,2768,1750,4409,68145,27965,36
"Mecklenburg County, North Carolina: Summary level: 050, state:37> county:119",127292,112044,44644,49961,69072,31.2,6.9,44491,34090,20477,13626,14608,1093798,111183,125066,9286,92.4,53402,73890,11.3,4.2,6.6,17.4,6.4,10.9,9202,9977,29634,426313,125066,3165
"Pitt County, North Carolina: Summary level: 050, state:37> county:147",24722,21497,6659,42315,53401,26.8,1.2,8694,6324,5436,2069,2199,173204,33998,24263,2434,85.2,10527,14195,13.3,9.3,11.9,28.5,8.7,16.4,2683,1987,9672,70926,24263,288
"Rowan County, North Carolina: Summary level: 050, state:37> county:159",25179,20314,3704,35451,51927,20.7,5.3,7467,7395,5029,3024,2264,137475,18843,24310,2360,95.9,11228,13951,14.2,5.5,12.8,26.6,8.9,16.2,2460,2005,7975,55241,24310,63
"Union County, North Carolina: Summary level: 050, state:37> county:179",30653,27321,8363,56878,85985,27.7,7.6,9550,8928,5668,3738,2769,236758,16466,29978,1539,96.2,13137,17516,9.8,4.0,9.4,20.9,9.1,14.2,2864,1843,3631,77954,29978,306
"Wilkes County, North Carolina: Summary level: 050, state:37> county:193",15449,12309,2888,30488,43290,-999999999.0,-999999999.0,4307,4313,3289,1563,1977,67405,10007,15088,2017,98.3,6661,8788,18.7,10.3,11.4,31.5,15.6,20.1,917,1065,3659,28376,15088,86
"Nash County, North Carolina: Summary level: 050, state:37> county:127",17778,14260,3305,45903,50656,32.4,5.8,5208,5966,3242,1916,1446,92275,15557,17258,1389,95.7,7647,10131,13.2,7.8,10.1,23.1,5.4,14.2,1794,1287,6492,37574,17258,0
"Wilson County, North Carolina: Summary level: 050, state:37> county:195",15067,11821,2842,32434,38830,22.3,6.0,5056,4295,2565,1558,1593,80069,18988,14652,3074,86.4,6439,8628,8.1,7.6,9.5,24.9,6.6,16.5,974,1186,6171,32384,14652,0
"Randolph County, North Carolina: Summary level: 050, state:37> county:151",26801,20618,5255,36702,49742,15.7,6.8,7222,8610,4852,3339,2778,141793,20914,25939,2358,99.1,12528,14273,14.1,4.9,11.5,30.9,7.6,13.7,2777,2365,8641,56117,25939,58
"Cumberland County, North Carolina: Summary level: 050, state:37> county:051",40648,35094,9639,40634,46292,20.4,7.5,13804,10567,7744,4837,3696,317943,57598,39883,5278,97.5,16980,23668,17.2,11.0,12.2,29.0,11.3,16.7,6613,3539,22770,128135,39883,54
"Guilford County, North Carolina: Summary level: 050, state:37> county:081",82932,71526,25405,48172,55328,25.7,5.9,26045,22133,14579,9953,10222,515555,84782,80990,9658,89.7,35142,47790,11.0,5.2,9.8,20.7,9.3,14.9,5341,5126,26738,206950,80990,457
"Arecibo Municipio, Puerto Rico: Summary level: 050, state:72> county:013",18357,10722,3117,18340,18977,10.1,1.7,4864,4782,3734,2353,2624,81406,39886,18175,7740,90.9,7875,10482,8.5,7.3,13.5,31.4,16.3,26.3,514,685,17055,32090,18175,42
"Carolina Municipio, Puerto Rico: Summary level: 050, state:72> county:031",34016,25878,7837,22958,27658,15.7,2.7,8793,8090,6519,4747,5867,146282,50685,33727,9574,83.8,13563,20453,13.1,12.8,13.9,29.8,12.6,22.4,1416,1773,16397,58602,33727,340
"Trujillo Alto Municipio, Puerto Rico: Summary level: 050, state:72> county:139",12708,9676,3016,22794,32244,-999999999.0,-999999999.0,4455,2566,2607,1483,1597,63434,17415,12599,3175,81.1,5273,7435,14.7,18.7,17.6,36.2,15.2,28.1,451,782,7001,23263,12599,45
"Bayamón Municipio, Puerto Rico: Summary level: 050, state:72> county:021",38163,24969,6771,21493,27386,15.6,3.3,9476,9166,7428,6896,5197,164649,53582,37834,11418,88.4,15528,22635,16.5,14.3,22.3,34.0,17.1,26.4,1486,2351,22511,68980,37834,304
"Shelby County, Tennessee: Summary level: 050, state:47> county:157",131153,110700,35771,45916,52614,28.5,9.7,43867,37122,23243,13675,13246,919944,154922,128717,15147,90.6,54154,76999,12.0,6.8,11.0,23.7,8.9,16.4,12777,8679,57291,353950,128717,1439
"Davidson County, Tennessee: Summary level: 050, state:47> county:037",86899,75772,29923,46609,63938,30.1,8.4,31011,22469,14886,11018,7515,672007,83113,85524,8683,93.0,36420,50479,11.1,7.3,8.5,21.0,6.4,13.7,8437,5784,23522,289427,85524,1531
"Montgomery County, Tennessee: Summary level: 050, state:47> county:125",20207,18002,5560,48571,56948,19.2,0.9,8125,5004,2643,2091,2344,203551,26169,19727,1668,98.7,8917,11290,19.5,11.8,7.7,32.1,6.9,15.4,4659,2182,9110,76974,19727,0
"Hamilton County, Tennessee: Summary level: 050, state:47> county:065",65520,54787,19064,46307,57502,24.4,5.4,20389,17191,11209,7418,9313,357676,45006,63490,5094,94.2,28655,36865,15.4,8.5,13.7,30.3,10.0,21.3,4931,5697,14676,148157,63490,162
"Sullivan County, Tennessee: Summary level: 050, state:47> county:163",35061,30049,9700,43190,51860,21.6,7.1,9229,10097,7659,4112,3964,155948,23591,34552,2865,95.9,15518,19543,16.8,6.4,9.6,22.2,8.2,15.9,3371,3202,7352,68560,34552,0
"Rensselaer County, New York: Summary level: 050, state:36> county:083",28184,25175,6896,51400,71574,27.9,9.0,8956,7448,4250,3485,4045,152897,18313,27093,2017,98.4,12692,15492,18.4,6.1,9.6,23.3,7.9,17.8,2141,2338,6944,65790,27093,137
"Queens County, New York: Summary level: 050, state:36> county:081",368460,266136,85568,46960,73696,24.9,4.4,114702,93287,62832,46297,51342,2220620,240301,357590,52138,94.3,156351,212109,8.7,5.4,8.9,23.7,10.6,16.9,10429,11354,98201,784552,357590,8037
"New York County, New York: Summary level: 050, state:36> county:061",276603,210096,133936,50128,93651,34.1,12.4,78361,70675,50183,38387,38997,1580011,221821,270552,52043,90.0,113329,163274,9.9,5.8,10.0,23.9,9.5,15.7,4623,10936,96942,768203,270552,2376
"Cayuga County, New York: Summary level: 050, state:36> county:011",15043,13029,2904,46771,58665,30.5,9.1,4584,4166,2672,1493,2128,72168,10522,14549,1056,103.1,6936,8107,15.7,4.8,4.4,16.0,3.9,7.8,1051,1231,4972,31489,14549,81
"Rockland County, New York: Summary level: 050, state:36> county:087",51769,45829,22618,74486,100916,38.3,10.6,14530,13611,10951,6840,5837,321709,40758,50845,3910,96.3,22324,29445,12.3,4.3,5.0,16.7,6.0,10.2,1823,3851,9772,101424,50845,173
"Niagara County, New York: Summary level: 050, state:36> county:063",41077,36388,9014,42384,56304,21.8,5.4,13921,10207,7097,4894,4958,204899,25529,39798,4077,96.3,18545,22532,12.3,3.0,2.9,17.0,5.7,11.3,3953,3412,13426,90625,39798,28
"Nassau County, New York: Summary level: 050, state:36> county:059",246668,219233,92023,80123,118453,35.6,9.6,77437,59472,38909,32995,37855,1335756,71563,241453,14635,95.3,107724,138944,9.6,3.3,5.9,17.1,7.6,11.3,11081,16897,17641,449798,241453,1917
"Jefferson County, New York: Summary level: 050, state:36> county:045",15625,13300,3100,40926,53917,16.8,2.4,4965,4039,2988,2268,1365,102574,15924,15237,1917,111.5,6940,8685,20.4,11.2,9.3,26.3,6.3,14.7,1798,1603,7814,41214,15237,0
"Suffolk County, New York: Summary level: 050, state:36> county:103",255757,229204,85053,70517,106228,30.9,10.2,78500,64857,48381,30657,33362,1448519,94104,250141,15806,97.1,112297,143460,10.0,4.3,5.2,17.2,6.0,10.5,15106,21131,29540,499744,250141,1337
"Oswego County, New York: Summary level: 050, state:36> county:075",19606,16954,3490,45721,58459,20.8,10.8,5852,5797,3499,2044,2414,111678,18224,19353,1031,100.9,9150,10456,13.0,4.2,4.5,18.8,6.3,9.8,2783,1405,6973,46640,19353,115
"Wayne County, New York: Summary level: 050, state:36> county:117",17490,14825,3917,41766,61730,20.8,12.3,5812,4684,3530,1722,1742,88923,11180,17054,1729,100.8,8201,9289,12.6,3.6,6.9,23.9,10.7,13.9,1265,1848,4229,36634,17054,32
"Broome County, New York: Summary level: 050, state:36> county:007",37046,34474,8678,42263,52010,21.6,6.7,11406,8579,7984,4583,4494,180834,34003,35790,3535,97.9,16361,20685,12.6,4.4,5.5,18.7,5.2,10.4,2764,3372,13256,79309,35790,78
"Erie County, New York: Summary level: 050, state:36> county:029",169007,151073,43650,45503,60652,25.5,7.5,55484,40067,28653,20207,24596,892570,118605,164080,15168,93.7,72826,96181,11.6,6.1,6.3,18.2,5.8,12.6,14256,14651,57923,398326,164080,376
"Sullivan County, New York: Summary level: 050, state:36> county:105",14738,12956,4369,48400,60137,27.0,17.9,4964,4293,3186,1234,1061,72778,11668,14376,1881,107.5,6961,7777,14.3,11.4,11.3,20.7,13.1,14.4,1300,1011,4113,28960,14376,0
"Orange County, New York: Summary level: 050, state:36> county:071",55294,45327,14249,57072,84458,29.8,6.8,17724,15277,9758,6810,5725,375485,47100,53542,4156,101.4,24471,30823,9.4,4.0,7.2,21.2,9.2,14.8,4107,3149,12848,131421,53542,383
"Forsyth County, North Carolina: Summary level: 050, state:37> county:067",61594,55152,17902,43291,52017,28.3,7.0,18881,17156,11567,7250,6740,371779,57555,60728,5605,90.2,26039,35555,10.7,5.1,7.8,19.9,6.4,10.9,5048,3421,17219,148151,60728,416
"Carteret County, North Carolina: Summary level: 050, state:37> county:031",17866,16521,5346,46292,60186,25.7,5.3,6319,4501,2978,2256,1812,68408,6080,17558,1185,91.4,8229,9637,15.7,8.1,10.5,20.0,7.2,15.2,1685,2327,2653,28962,17558,36
"Rockingham County, North Carolina: Summary level: 050, state:37> county:157",18739,14502,2962,30301,43230,25.3,6.4,5517,5529,2906,2638,2149,89124,18176,18334,2457,94.1,8201,10538,15.5,7.0,5.6,27.3,11.3,15.2,1341,1170,6553,38462,18334,299
"Gaston County, North Carolina: Summary level: 050, state:37> county:071",37745,29698,6918,36041,56595,27.1,6.5,13561,9278,6700,4578,3628,220193,24322,36706,3684,93.9,16008,21737,14.0,7.3,8.2,26.7,7.7,17.7,3609,2623,12511,85705,36706,0
"Moore County, North Carolina: Summary level: 050, state:37> county:125",24639,22343,9495,52522,62469,25.7,3.9,6843,6237,5620,2864,3075,99168,11707,23726,1468,93.7,10784,13855,14.8,4.4,6.8,18.9,4.3,11.2,2012,2762,3328,41530,23726,0
"Chatham County, North Carolina: Summary level: 050, state:37> county:037",18908,16864,7780,62288,66857,-999999999.0,-999999999.0,5826,5287,3052,2314,2429,73477,6139,18483,741,88.5,8698,10210,11.6,5.3,6.6,16.9,4.0,10.0,1565,1482,3094,30674,18483,0
"Livingston Parish, Louisiana: Summary level: 050, state:22> county:063",18937,15773,2333,38695,62187,18.0,6.6,6324,5380,3576,2037,1620,139441,18224,18755,2129,95.2,8279,10658,11.1,4.5,9.4,27.2,4.5,9.0,1592,1501,4003,47014,18755,0
