,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C02_014E,S1903_C02_001E,S2301_C03_007E,S2301_C03_008E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_005E,S1701_C02_005E,S0101_C01_031E,S0101_C02_028E,S0101_C03_028E,S1810_C03_019E,S1810_C03_020E,S1810_C03_021E,S1810_C03_022E,S1810_C03_023E,S1810_C03_024E,S2101_C02_012E,S2101_C02_013E,S2201_C02_001E,S2201_C01_001E,S2701_C01_004E,S2701_C02_004E
"Lee County, Florida: Summary level: 050, state:12> county:071",169159,87.9,29.8,40977,46383,19.6,5.1,7.7,6.9,4.8,2.9,3.3,649199,107225,167710,11092,96.0,25.0,26.1,13.6,5.3,6.2,17.9,5.3,11.4,29.8,35.1,28974,241238,167710,1762
"Leon County, Florida: Summary level: 050, state:12> county:073",31479,89.7,41.2,49255,46859,33.6,7.0,4.0,2.7,1.8,1.5,1.1,270087,59565,30614,1847,90.3,10.2,12.0,15.3,3.9,5.0,18.5,5.5,12.7,21.9,22.2,14837,111033,30614,97
"Manatee County, Florida: Summary level: 050, state:12> county:081",85746,89.4,32.2,43025,48309,18.2,6.1,7.6,5.7,5.0,3.3,3.4,338067,54511,84692,5620,94.3,24.0,26.1,12.9,5.7,5.7,18.3,5.6,11.0,33.7,36.3,15426,131890,84692,499
"Marion County, Florida: Summary level: 050, state:12> county:083",92426,85.5,21.2,37683,38695,14.8,3.9,7.8,7.4,5.0,4.0,3.3,329035,64222,91201,9404,94.1,26.2,28.5,16.8,4.9,10.4,19.1,6.4,10.3,32.0,36.2,24126,133098,91201,337
"Martin County, Florida: Summary level: 050, state:12> county:085",43075,93.4,31.2,40912,49444,21.0,4.0,8.3,5.8,6.2,4.7,3.5,148305,19444,42032,3209,95.8,26.5,30.4,13.2,3.5,6.0,12.8,3.9,7.8,29.7,43.1,4958,61546,42032,98
"Miami-Dade County, Florida: Summary level: 050, state:12> county:086",391105,60.6,18.6,25742,41913,22.8,4.4,4.5,3.4,2.8,2.2,2.1,2573211,541053,383132,86051,94.6,12.8,17.0,9.4,6.8,12.0,23.6,10.1,16.1,21.5,23.8,213804,839491,383132,16134
"Monroe County, Florida: Summary level: 050, state:12> county:087",15029,87.0,33.0,39450,50838,21.8,5.8,7.4,5.4,2.7,1.6,2.5,75198,14820,14891,1979,106.7,20.4,19.0,17.8,8.7,7.5,18.0,7.5,12.3,29.0,22.9,2915,26426,14891,290
"Nassau County, Florida: Summary level: 050, state:12> county:089",14852,89.9,29.3,51278,54330,19.1,5.3,6.8,5.5,3.2,2.2,1.8,74845,11690,14658,1168,98.9,18.4,20.8,18.2,12.6,8.3,23.7,8.3,16.0,25.7,21.6,3907,28272,14658,0
"Okaloosa County, Florida: Summary level: 050, state:12> county:091",28217,88.6,24.9,47182,55139,26.4,4.4,5.4,2.7,2.6,1.9,1.9,188548,25928,27591,2025,103.5,12.7,16.4,19.5,6.6,10.2,25.7,8.6,14.6,16.1,16.6,7562,73931,27591,28
"Orange County, Florida: Summary level: 050, state:12> county:095",128402,78.0,25.2,36480,46716,25.9,5.4,3.5,2.6,2.0,1.2,1.1,1189316,218365,125577,13981,97.1,9.2,11.7,9.9,8.1,9.2,20.7,6.8,15.3,22.4,17.2,69281,424191,125577,5050
"Osceola County, Florida: Summary level: 050, state:12> county:097",36901,70.3,14.4,30148,41361,18.4,4.9,4.6,3.2,1.4,1.5,1.6,295752,63696,36234,4829,96.8,11.3,13.4,12.7,11.9,11.6,30.7,11.0,19.6,21.7,18.7,20164,87201,36234,424
"Palm Beach County, Florida: Summary level: 050, state:12> county:099",308421,88.0,33.4,41471,51804,23.6,5.3,6.0,4.7,4.0,3.5,4.3,1354693,201663,303549,27584,93.9,20.3,24.5,13.1,6.1,8.2,21.5,7.8,13.7,22.2,45.3,54147,530459,303549,5753
"Pasco County, Florida: Summary level: 050, state:12> county:101",104835,82.6,16.1,31822,45678,14.0,4.3,6.6,5.4,3.7,3.1,3.3,466908,61148,102593,8571,94.5,20.7,23.3,16.1,6.6,8.0,22.5,7.6,12.1,23.2,29.8,26019,184123,102593,753
"Pinellas County, Florida: Summary level: 050, state:12> county:103",209834,87.1,26.9,33702,43703,23.2,5.5,6.5,5.2,4.4,3.2,3.3,913241,136581,204379,18652,92.2,20.5,24.5,13.7,6.1,6.9,19.8,6.5,12.0,27.1,29.5,51004,401197,204379,2970
"St. Lucie County, Florida: Summary level: 050, state:12> county:111",63458,88.2,21.4,40059,42504,18.8,8.1,6.1,5.6,4.1,3.3,3.0,284167,54971,63078,6560,95.1,21.2,23.0,13.3,3.6,8.3,20.9,7.1,12.4,25.4,37.7,14162,104336,63078,646
"Polk County, Florida: Summary level: 050, state:12> county:105",119090,81.5,17.2,35121,42435,19.4,5.5,6.0,4.8,3.6,2.5,2.1,608424,118007,117242,13007,96.2,17.8,20.3,17.0,7.2,8.9,23.9,6.6,14.5,29.9,27.1,36347,214500,117242,1460
"Putnam County, Florida: Summary level: 050, state:12> county:107",14593,76.3,14.7,24251,32295,18.8,11.9,6.7,4.7,4.5,1.9,2.3,71362,18784,14316,2649,98.8,18.7,21.5,14.7,5.9,8.9,21.9,6.0,12.5,27.8,22.8,4779,25806,14316,65
"St. Johns County, Florida: Summary level: 050, state:12> county:109",36848,92.2,35.7,43655,64862,27.4,5.0,6.9,3.7,2.5,2.2,2.3,207011,19995,36265,2373,96.8,16.9,18.2,11.7,3.9,7.8,16.9,6.4,12.3,30.9,23.4,6954,77916,36265,258
"Santa Rosa County, Florida: Summary level: 050, state:12> county:113",21765,86.4,21.8,45427,54843,18.9,5.6,4.3,4.0,2.7,1.4,1.2,154132,22986,21356,1833,100.8,12.4,14.6,14.4,3.3,7.5,24.2,7.5,11.4,21.5,14.4,7789,59584,21356,140
"Sarasota County, Florida: Summary level: 050, state:12> county:115",130213,91.8,34.7,41854,48263,20.8,4.9,8.9,7.9,6.3,5.0,5.3,384740,49237,127849,8778,90.9,32.0,34.6,12.9,5.0,5.7,17.4,4.6,10.0,29.9,40.2,16035,170628,127849,902
"Seminole County, Florida: Summary level: 050, state:12> county:117",59436,88.4,27.1,37635,55058,24.2,6.3,4.8,3.1,1.7,1.7,2.2,432625,55648,58344,4468,93.6,12.2,14.9,10.3,6.0,11.3,21.6,7.5,15.5,23.2,21.9,14177,148259,58344,812
"Sumter County, Florida: Summary level: 050, state:12> county:119",55394,93.2,36.1,53646,52891,9.0,3.0,17.2,16.3,11.7,3.5,3.1,98007,10283,54966,3529,105.5,50.3,53.3,17.2,3.9,8.3,10.7,2.3,6.0,48.8,29.5,2770,49672,54966,51
"Volusia County, Florida: Summary level: 050, state:12> county:127",114792,86.2,21.6,35839,40919,17.0,3.7,6.9,5.4,4.2,3.0,3.3,490077,79548,112163,7339,94.2,21.1,24.6,14.7,8.8,9.2,22.6,7.1,14.4,26.5,28.6,29172,200107,112163,684
"Barrow County, Georgia: Summary level: 050, state:13> county:013",7669,81.6,18.2,40542,56051,23.2,9.8,2.9,3.7,1.8,1.4,0.9,71140,10538,7622,564,100.1,9.0,12.5,17.6,7.5,6.2,20.6,4.7,10.9,21.3,18.7,3457,23626,7622,0
"Bartow County, Georgia: Summary level: 050, state:13> county:015",13393,71.7,18.1,38063,45191,29.4,7.9,5.5,3.1,2.3,1.4,0.9,100250,21803,13043,2227,101.5,11.7,14.8,23.1,12.5,7.9,26.5,6.7,14.8,21.3,16.0,6244,34649,13043,342
"Bibb County, Georgia: Summary level: 050, state:13> county:021",20821,76.7,19.7,39588,36327,22.4,5.1,4.3,3.2,2.5,1.6,1.9,148456,43298,20255,2258,91.2,11.3,15.4,15.6,8.0,7.7,25.8,8.8,20.4,27.1,23.5,14758,54441,20255,48
"Bulloch County, Georgia: Summary level: 050, state:13> county:031",7558,73.7,21.0,39558,36153,26.0,18.4,3.5,2.9,2.2,0.7,1.4,65448,21227,7319,948,95.1,9.6,11.6,16.8,7.0,12.1,26.8,4.2,14.3,20.2,15.8,3948,25010,7319,84
"Carroll County, Georgia: Summary level: 050, state:13> county:045",13508,75.8,18.6,36062,45682,15.9,7.1,4.6,2.5,2.6,1.1,1.1,108318,17874,13198,1258,92.1,10.4,13.6,21.1,10.9,13.0,29.2,9.7,19.6,26.3,20.1,8613,40898,13198,95
"Catoosa County, Georgia: Summary level: 050, state:13> county:047",9981,81.2,17.5,36965,51608,24.0,5.2,5.7,3.3,2.8,2.1,1.4,64810,11173,9768,873,93.9,13.4,17.0,14.2,6.9,11.6,20.2,7.7,14.0,21.5,32.5,3620,24808,9768,49
"Chatham County, Georgia: Summary level: 050, state:13> county:051",37277,83.8,33.1,39622,45263,20.7,4.0,5.0,2.9,2.4,1.4,1.7,266426,52635,36156,3536,93.4,12.0,14.7,15.0,5.7,9.0,25.8,7.8,15.9,19.5,15.5,11928,103748,36156,536
"Cherokee County, Georgia: Summary level: 050, state:13> county:057",26442,83.8,26.2,50168,64705,25.0,4.9,4.5,3.4,1.9,0.9,1.1,222411,28216,26206,1466,96.7,10.7,12.7,18.0,9.1,9.8,25.0,7.7,14.5,27.8,13.5,7310,76627,26206,432
"Clarke County, Georgia: Summary level: 050, state:13> county:059",10892,82.4,32.7,42083,31551,30.4,5.0,2.8,2.3,1.3,1.1,1.4,111690,42151,10526,1164,91.4,7.5,10.4,13.7,5.0,12.2,18.3,9.7,15.1,18.6,26.8,7184,44541,10526,0
"Clayton County, Georgia: Summary level: 050, state:13> county:063",20020,77.8,15.0,34951,40754,18.2,8.6,2.9,2.0,1.6,0.5,0.7,259023,65614,19834,1804,90.8,6.7,8.4,16.6,6.5,10.3,30.7,8.6,18.4,17.8,9.6,23253,89106,19834,1296
"Cobb County, Georgia: Summary level: 050, state:13> county:067",72696,89.5,32.2,45272,63086,27.9,7.0,4.0,2.3,1.6,1.3,1.0,707652,95590,71279,5863,93.8,9.0,11.2,9.6,5.6,8.9,22.3,8.4,12.2,22.0,16.1,29304,266851,71279,755
"Columbia County, Georgia: Summary level: 050, state:13> county:073",14572,82.8,21.2,49778,72167,24.1,1.1,3.2,3.0,2.1,1.7,0.7,134374,10544,14345,813,95.2,9.5,12.0,17.6,1.8,5.8,22.7,7.8,11.6,15.8,11.8,2288,42147,14345,0
"Coweta County, Georgia: Summary level: 050, state:13> county:077",16157,77.2,22.2,43612,61351,16.4,5.7,4.5,3.0,2.7,1.2,0.6,132475,20384,16018,1088,95.1,11.4,12.8,16.8,7.8,7.4,21.3,4.6,14.9,26.6,17.4,5734,47841,16018,336
"DeKalb County, Georgia: Summary level: 050, state:13> county:089",70817,82.1,32.0,39102,49796,25.2,5.4,3.6,2.3,1.5,1.2,1.3,699993,136678,68898,7833,91.0,8.4,11.3,10.8,8.4,10.2,25.0,9.4,19.5,16.1,14.9,45448,268239,68898,1556
"Dougherty County, Georgia: Summary level: 050, state:13> county:095",11915,71.3,19.7,29948,30504,15.5,3.1,3.5,3.6,1.8,1.6,2.2,88492,26986,11463,1867,87.1,11.0,14.4,19.4,14.7,18.8,27.0,15.6,24.6,22.5,15.6,10197,34219,11463,38
"Douglas County, Georgia: Summary level: 050, state:13> county:097",13623,73.8,11.2,46576,50281,23.6,3.2,4.2,2.8,1.2,1.2,0.5,134943,27652,13399,1196,91.0,9.6,10.4,15.7,5.5,11.4,27.0,10.4,15.6,28.0,11.1,8299,46770,13399,57
"Fayette County, Georgia: Summary level: 050, state:13> county:113",16742,93.1,36.8,58365,81394,27.8,3.3,5.6,3.9,3.0,1.7,1.3,107654,7242,16521,481,94.1,14.6,16.3,16.5,6.6,9.1,16.9,7.3,11.7,18.1,18.2,2453,37885,16521,37
"Floyd County, Georgia: Summary level: 050, state:13> county:115",14149,69.4,13.0,33672,37296,24.0,3.9,4.2,4.0,2.8,2.3,1.3,91478,20423,13493,1940,94.9,12.7,16.7,12.7,4.5,11.9,27.8,8.3,12.9,21.8,22.1,6815,33099,13493,85
"Forsyth County, Georgia: Summary level: 050, state:13> county:117",21183,85.6,32.5,51959,86052,28.2,2.2,4.4,2.6,1.5,1.4,1.0,194343,15730,20978,1220,98.7,10.1,11.6,12.1,5.4,7.1,17.3,4.1,11.7,25.7,21.5,3209,64465,20978,200
"Fulton County, Georgia: Summary level: 050, state:13> county:121",99079,86.0,42.8,42522,55914,25.4,5.8,3.4,2.4,1.8,1.2,1.2,952715,167646,97468,11469,94.5,8.6,11.4,10.7,8.4,11.2,26.0,9.1,17.2,19.5,23.3,52435,379281,97468,3002
"Glynn County, Georgia: Summary level: 050, state:13> county:127",13983,89.9,36.0,37621,41502,23.9,3.5,6.0,4.7,1.8,2.8,1.9,80067,16068,13451,1379,82.4,16.3,17.9,16.7,4.1,9.2,16.4,7.8,13.6,31.7,19.9,6308,31502,13451,5
"Gwinnett County, Georgia: Summary level: 050, state:13> county:135",70652,79.6,26.0,46801,58917,23.1,5.2,3.1,2.4,1.3,0.7,0.8,851967,115505,69840,5637,96.4,7.2,9.2,11.8,7.5,8.7,21.9,7.9,15.4,17.8,11.7,35503,269361,69840,2653
"Hall County, Georgia: Summary level: 050, state:13> county:139",24475,80.2,25.6,38710,44998,25.6,3.2,4.4,3.1,2.3,2.0,1.3,185118,40630,23896,2855,104.0,11.0,15.1,18.9,4.6,8.8,25.0,7.3,15.0,29.2,24.5,8741,60937,23896,125
"Henry County, Georgia: Summary level: 050, state:13> county:151",20411,80.9,15.4,38134,59097,15.8,6.3,4.1,2.3,1.4,0.7,1.2,208577,25572,20172,1747,92.9,8.8,10.5,12.6,4.9,7.7,15.8,4.4,15.8,21.9,10.5,9326,70852,20172,0
"Houston County, Georgia: Summary level: 050, state:13> county:153",16872,84.8,18.9,46575,49660,21.6,2.6,4.0,2.6,1.9,1.7,1.2,145710,23588,16484,1416,97.5,10.2,12.6,18.2,8.2,9.8,24.5,9.6,17.1,15.4,13.5,6115,53186,16484,0
"Liberty County, Georgia: Summary level: 050, state:13> county:179",4206,80.1,20.2,41228,39140,25.2,0.0,2.6,2.1,0.5,0.8,0.6,61858,12421,4147,673,99.0,5.4,7.7,20.9,8.8,19.6,33.3,19.1,23.4,7.9,3.8,2886,22980,4147,0
"Lowndes County, Georgia: Summary level: 050, state:13> county:185",11641,72.9,22.9,31456,35317,12.8,7.1,3.2,2.6,1.9,1.6,1.0,108456,28412,11316,1484,96.4,8.8,11.8,19.9,10.2,10.4,24.1,6.7,11.0,14.4,12.8,7649,40848,11316,38
"Muscogee County, Georgia: Summary level: 050, state:13> county:215",23810,76.2,20.4,34853,40499,19.5,4.7,3.3,3.0,2.0,1.9,1.5,192352,44389,22977,2999,96.1,9.2,14.1,19.5,11.8,12.5,31.0,14.2,21.4,12.9,12.8,14293,71861,22977,142
"Newton County, Georgia: Summary level: 050, state:13> county:217",11635,75.5,13.7,35799,54107,12.5,3.9,4.2,2.8,2.5,1.0,1.0,100452,13035,11364,994,89.6,10.4,12.2,13.0,4.1,9.5,29.4,13.7,17.5,18.7,14.0,6120,33490,11364,0
"Paulding County, Georgia: Summary level: 050, state:13> county:223",12707,80.1,24.3,38352,56307,18.2,4.4,2.5,3.2,1.4,0.7,0.8,145911,19005,12503,1000,95.1,7.6,9.7,18.8,7.2,20.2,34.9,16.2,23.4,18.8,13.6,5805,48447,12503,0
"Richmond County, Georgia: Summary level: 050, state:13> county:245",24404,77.7,22.1,39620,35649,17.0,5.3,4.3,2.8,1.9,1.6,1.4,193861,51992,23360,2092,94.0,10.5,13.6,12.2,7.4,9.6,30.3,9.0,18.8,20.6,14.8,15130,70968,23360,154
"Rockdale County, Georgia: Summary level: 050, state:13> county:247",10560,72.3,17.7,39459,49767,15.3,0.0,4.7,3.0,2.1,1.2,1.2,86003,14216,10328,1003,90.7,11.1,13.1,14.7,6.5,10.3,18.6,8.3,14.1,29.8,12.7,3143,29150,10328,130
"Troup County, Georgia: Summary level: 050, state:13> county:285",9063,82.0,16.1,34736,43642,21.2,6.7,4.4,3.2,2.9,1.5,1.1,67362,17726,8664,1568,92.1,11.3,14.8,19.8,7.1,14.7,29.2,13.9,21.7,32.2,15.6,4876,24412,8664,0
"Walker County, Georgia: Summary level: 050, state:13> county:295",11279,66.0,10.0,32200,42018,19.8,8.4,6.3,3.4,3.1,1.8,1.9,66684,9566,11074,455,95.6,14.0,18.9,20.3,11.9,15.6,31.0,13.6,23.9,42.8,17.5,4853,25077,11074,0
"Walton County, Georgia: Summary level: 050, state:13> county:297",11624,74.8,16.1,36872,53233,21.9,10.2,4.0,4.0,2.7,1.4,1.4,84305,11216,11447,598,84.4,12.2,14.7,17.2,11.2,14.4,30.0,11.9,19.2,29.0,15.6,4210,28817,11447,532
"Whitfield County, Georgia: Summary level: 050, state:13> county:313",12862,76.5,17.6,27084,38126,19.6,7.1,3.6,3.4,2.4,1.3,1.6,101603,21579,12621,1303,98.2,10.8,14.1,12.1,4.2,8.6,20.6,7.9,14.5,33.7,18.1,5984,33892,12621,267
"Hawaii County, Hawaii: Summary level: 050, state:15> county:001",32108,84.7,22.6,42718,48399,24.8,9.9,6.3,3.7,2.9,1.7,2.1,188458,36734,31588,3087,100.8,16.2,17.4,20.1,9.8,15.7,23.8,8.9,16.9,27.8,21.5,12591,64929,31588,178
"Honolulu County, Hawaii: Summary level: 050, state:15> county:003",152576,81.2,26.3,59465,73388,27.3,5.7,4.7,3.6,2.4,2.2,2.7,951718,89684,149231,10056,102.7,13.3,17.8,14.0,5.0,12.2,22.3,7.8,17.8,20.1,19.6,30338,308800,149231,1838
"Kauai County, Hawaii: Summary level: 050, state:15> county:007",11792,84.2,24.4,42324,60155,29.0,4.9,5.2,4.7,2.1,2.2,2.8,68776,6937,11565,833,103.3,15.2,18.8,15.7,5.8,14.6,19.0,6.3,14.5,33.1,20.8,2124,22386,11565,35
"Maui County, Hawaii: Summary level: 050, state:15> county:009",23611,88.4,29.5,50955,65558,34.0,8.4,5.2,3.7,1.8,2.1,1.9,158616,14995,23376,1465,103.6,13.3,16.2,15.6,5.0,10.9,19.0,6.9,13.4,30.5,23.6,5980,53946,23376,90
"Ada County, Idaho: Summary level: 050, state:16> county:001",50443,88.7,31.5,39297,52542,20.2,4.4,4.0,3.2,1.8,1.7,1.4,409245,60047,49731,5132,101.3,10.7,13.5,15.8,7.7,8.7,17.7,7.2,14.1,22.2,18.0,15296,155434,49731,1194
"Bannock County, Idaho: Summary level: 050, state:16> county:005",10082,93.6,20.3,40189,42174,14.9,6.4,3.9,3.0,2.7,1.6,1.0,81080,13900,9859,1211,98.2,11.0,13.2,22.5,10.8,15.6,27.5,11.3,19.0,24.2,28.7,5784,30265,9859,0
"Bonneville County, Idaho: Summary level: 050, state:16> county:019",12223,88.7,24.8,35849,49884,23.2,5.9,3.8,2.6,2.2,1.3,1.5,106035,10579,12147,700,96.3,10.4,12.3,20.8,8.0,6.3,25.7,5.7,17.9,24.5,22.9,5881,36806,12147,0
"Canyon County, Idaho: Summary level: 050, state:16> county:027",24125,79.7,20.2,33719,41941,17.7,3.4,3.8,3.6,1.8,1.7,1.2,194771,41342,23738,2159,98.8,11.3,12.9,16.5,6.8,6.2,26.4,6.4,18.1,26.1,24.4,14502,65923,23738,101
"Kootenai County, Idaho: Summary level: 050, state:16> county:055",23619,90.3,23.7,40916,54919,15.6,3.4,5.9,3.8,2.7,2.5,1.5,142546,17161,23136,656,97.3,15.8,16.9,19.4,6.1,5.8,17.8,4.8,8.2,34.6,21.4,6889,55836,23136,0
"Twin Falls County, Idaho: Summary level: 050, state:16> county:083",11781,79.2,17.9,37728,47403,25.3,5.5,4.2,3.8,2.6,2.0,2.1,78668,12006,11459,1085,98.6,13.2,16.3,20.4,10.4,14.3,28.2,11.9,20.7,27.5,18.6,3774,28811,11459,46
"Adams County, Illinois: Summary level: 050, state:17> county:001",12236,81.6,17.5,32681,41327,28.3,5.5,5.5,3.6,3.9,2.6,2.7,65833,11399,11331,1406,93.3,16.1,20.2,12.6,5.2,6.7,22.8,9.9,15.3,22.9,33.6,4399,27182,11331,77
"Champaign County, Illinois: Summary level: 050, state:17> county:019",22662,91.6,34.6,45201,45682,27.9,8.0,3.2,3.0,1.9,1.3,1.7,188416,42011,21941,1212,101.3,9.7,12.4,13.1,3.8,7.7,20.9,7.5,13.9,23.5,26.9,8021,78521,21941,0
"Cook County, Illinois: Summary level: 050, state:17> county:031",664443,77.7,25.2,36124,53827,25.5,5.5,4.0,3.0,2.2,1.7,1.8,5150356,913990,641372,77439,94.2,10.8,14.4,12.3,7.1,9.7,25.1,9.4,18.3,25.0,28.8,315577,1939894,641372,14134
"DeKalb County, Illinois: Summary level: 050, state:17> county:037",11291,92.1,28.1,55758,52867,21.0,5.3,3.2,2.6,1.9,1.4,1.8,98898,22060,10712,782,95.8,9.5,12.0,12.2,2.3,8.9,24.7,4.6,14.9,24.3,20.4,5706,37526,10712,0
"DuPage County, Illinois: Summary level: 050, state:17> county:043",120897,88.8,34.9,49211,76195,31.6,5.9,4.4,3.0,2.2,1.5,1.8,919258,62302,116959,6642,96.3,11.4,14.4,12.6,5.0,7.5,16.9,6.5,13.5,29.4,32.4,19908,338778,116959,1195
"Kane County, Illinois: Summary level: 050, state:17> county:089",59920,81.8,23.2,47191,72108,26.7,6.4,3.9,2.8,1.9,1.4,1.4,517212,55235,58320,4118,99.0,10.3,12.6,10.0,5.5,6.1,19.0,6.5,12.8,23.3,28.7,18336,171973,58320,1469
"Kankakee County, Illinois: Summary level: 050, state:17> county:091",16365,81.5,8.1,32728,49761,21.0,4.1,4.3,3.4,3.1,1.5,2.3,107450,18358,15397,1609,96.3,13.0,16.1,18.9,14.6,8.7,24.7,7.2,15.5,20.2,26.0,7470,41822,15397,19
"Kendall County, Illinois: Summary level: 050, state:17> county:093",9332,87.4,23.4,61093,74859,27.9,9.6,2.3,2.5,1.6,0.4,1.1,118399,10067,9217,338,96.5,7.0,8.6,17.6,9.5,11.4,34.7,7.6,14.2,20.7,17.1,2706,37663,9217,0
"Lake County, Illinois: Summary level: 050, state:17> county:097",82802,87.4,35.5,52188,74869,26.7,6.5,4.0,2.8,2.0,1.4,1.5,686069,63230,80444,4373,99.6,10.5,13.1,10.5,4.4,6.1,16.6,6.6,12.4,25.4,23.8,23001,244935,80444,1347
"LaSalle County, Illinois: Summary level: 050, state:17> county:099",19171,81.1,12.1,34089,48552,21.7,6.7,4.0,4.8,2.6,2.6,3.0,108648,14953,17994,1060,100.9,15.0,19.2,16.1,4.6,7.1,17.5,5.8,12.8,25.3,27.2,5493,43647,17994,95
"McHenry County, Illinois: Summary level: 050, state:17> county:111",36025,88.5,23.0,41747,75449,29.1,4.2,4.3,2.9,2.0,1.1,1.4,305566,20619,35216,1664,99.1,10.6,12.8,12.8,5.0,4.8,19.2,5.5,11.8,27.6,19.5,6687,109032,35216,326
"Peoria County, Illinois: Summary level: 050, state:17> county:143",28092,83.4,19.4,40221,49391,23.0,4.9,4.6,3.5,2.6,1.7,2.6,182952,31861,27246,1853,94.0,13.0,16.7,14.4,5.0,7.6,23.4,8.4,13.1,27.7,24.9,10534,75671,27246,128
"McLean County, Illinois: Summary level: 050, state:17> county:113",18942,89.2,26.9,47463,61846,23.2,3.5,3.7,2.2,1.8,1.7,1.4,167054,24194,18211,1230,94.6,9.6,12.0,15.5,3.3,5.8,16.4,6.7,11.7,23.5,21.9,5771,65231,18211,57
"Macon County, Illinois: Summary level: 050, state:17> county:115",19029,83.0,15.1,35623,45957,25.3,3.6,5.2,3.9,3.0,2.7,2.5,105437,19243,18123,1917,90.3,15.9,18.8,16.1,9.6,7.9,24.2,9.4,15.6,24.4,25.7,7138,44965,18123,0
"Madison County, Illinois: Summary level: 050, state:17> county:119",40914,85.6,18.2,37803,54101,20.7,6.2,5.0,3.3,2.9,1.9,2.1,260830,35892,39555,2898,96.2,13.5,17.1,15.7,6.4,7.9,23.8,6.0,11.6,24.9,22.6,14999,107186,39555,113
"Rock Island County, Illinois: Summary level: 050, state:17> county:161",25070,83.2,18.7,38815,48159,23.7,4.9,4.5,4.9,2.8,2.2,2.6,142405,23094,24270,1905,96.1,14.9,19.1,15.0,4.9,9.3,20.3,6.9,15.5,26.9,20.2,8202,59810,24270,20
"St. Clair County, Illinois: Summary level: 050, state:17> county:163",35943,82.0,18.0,38350,48136,20.8,8.6,4.1,3.2,2.6,1.5,2.1,262716,48166,34572,2496,94.0,11.9,14.9,17.5,7.7,6.9,29.0,6.9,13.1,18.2,14.7,16539,103920,34572,112
"Sangamon County, Illinois: Summary level: 050, state:17> county:167",29788,89.0,29.9,49282,55317,29.4,6.1,5.1,3.2,2.4,2.2,2.1,195119,30535,28717,1585,91.3,13.3,16.5,17.3,5.3,7.0,21.3,7.5,12.2,22.8,21.0,11569,82761,28717,87
"Tazewell County, Illinois: Summary level: 050, state:17> county:179",22227,84.1,14.0,36434,56656,15.2,6.3,5.1,3.6,2.6,2.8,2.2,133369,10475,21184,1213,99.7,14.2,18.4,13.6,1.8,6.5,22.7,5.8,13.1,20.6,30.1,4316,54161,21184,0
"Vermilion County, Illinois: Summary level: 050, state:17> county:183",13499,81.2,13.1,34361,45089,23.0,6.0,5.5,3.6,2.2,2.6,2.9,77461,14964,12935,1108,98.4,15.1,18.5,15.7,5.2,7.8,26.2,7.5,13.9,26.4,27.7,4651,31482,12935,0
"Will County, Illinois: Summary level: 050, state:17> county:197",73322,84.2,21.3,42367,74397,26.4,5.8,3.7,2.9,1.7,1.2,1.3,673217,56780,71513,4613,98.8,9.6,11.9,12.4,7.1,7.3,22.6,7.7,14.5,28.6,21.9,19765,223508,71513,949
"Williamson County, Illinois: Summary level: 050, state:17> county:199",11307,86.4,21.7,34561,44418,21.0,4.8,6.2,3.5,2.6,1.4,3.3,64811,9843,11013,305,97.3,14.9,18.8,15.1,5.2,7.9,22.9,8.0,15.4,25.7,21.8,3957,26724,11013,48
"Winnebago County, Illinois: Summary level: 050, state:17> county:201",44370,82.2,17.8,36905,46946,25.6,4.2,5.1,3.3,2.5,1.9,2.4,285911,46505,42703,3134,96.2,13.6,16.8,14.5,6.8,5.2,18.1,5.3,13.5,24.9,26.7,20932,113248,42703,606
"Allen County, Indiana: Summary level: 050, state:18> county:003",46324,84.4,19.1,37144,45006,27.9,7.3,4.4,2.8,2.3,1.5,1.8,356159,60649,44199,2957,94.6,11.1,14.3,13.3,6.0,8.4,22.7,5.9,12.2,22.8,25.2,19761,142535,44199,222
"Bartholomew County, Indiana: Summary level: 050, state:18> county:005",11833,84.5,17.4,38617,52505,24.6,7.3,4.8,3.8,2.9,1.5,1.9,77877,9387,11396,728,100.0,12.9,16.9,18.7,6.3,5.8,20.1,6.4,14.0,25.1,21.3,3009,30359,11396,0
"Clark County, Indiana: Summary level: 050, state:18> county:019",15805,72.8,10.1,32430,50760,21.3,6.6,4.6,3.7,1.8,2.0,1.9,111357,12129,15247,1000,95.5,12.1,15.8,18.6,8.7,15.5,37.0,10.7,25.7,23.2,15.9,4931,42192,15247,0
"Delaware County, Indiana: Summary level: 050, state:18> county:035",18112,82.1,20.1,34035,36402,19.2,5.4,4.9,3.6,2.6,2.1,2.2,110512,24950,17154,1388,91.8,13.6,17.1,18.8,5.1,8.1,25.6,8.4,14.4,18.9,28.5,8153,46431,17154,0
"Elkhart County, Indiana: Summary level: 050, state:18> county:039",26348,74.5,18.8,36274,45387,31.8,5.3,3.9,3.3,2.4,1.3,2.2,195903,31743,25175,1963,96.9,11.6,14.6,18.5,5.5,8.2,18.5,7.7,13.9,23.8,21.5,10826,71056,25175,501
