,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C03_014E,S1903_C03_001E,S2301_C03_010E,S2301_C02_011E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_010E,S1701_C02_010E,S0101_C01_033E,S0101_C03_030E,S0101_C05_030E,S1810_C03_026E,S1810_C03_036E,S1810_C03_044E,S1810_C03_052E,S1810_C03_060E,S1810_C03_067E,S2101_C03_012E,S2101_C03_013E,S2201_C03_001E,S2201_C01_001E,S2701_C01_013E,S2701_C04_013E
"San Luis Obispo County, California: Summary level: 050, state:06> county:079",57594,53701,21819,65113,71148,22.4,4.9,18999,16424,9250,6418,6503,267624,35181,56784,4799,102.5,26764,30830,15.1,7.3,6.9,19.0,6.7,10.8,6201,4828,4612,106198,56784,379
"Broomfield County, Colorado: Summary level: 050, state:08> county:014",9618,9085,4160,64367,95800,-999999999.0,-999999999.0,3532,2192,1722,1363,809,68937,4680,9449,331,100.4,4156,5462,17.2,4.6,1.1,13.2,1.7,6.4,886,791,384,28530,9449,0
"New Haven County, Connecticut: Summary level: 050, state:09> county:009",148789,128954,43805,50825,67845,30.8,9.1,45951,37199,27022,16007,22610,829382,96073,143225,12458,92.9,63580,85209,12.0,4.6,7.5,20.3,7.6,13.9,11305,11717,48095,335539,143225,767
"Indian River County, Florida: Summary level: 050, state:12> county:061",51384,47715,16453,52635,57508,19.4,3.7,13886,13374,10603,6403,7118,156228,15139,50928,2972,94.6,23656,27728,16.0,3.4,5.0,15.3,5.3,10.6,4822,7153,6096,57636,50928,0
"Bibb County, Georgia: Summary level: 050, state:13> county:021",23974,19427,5486,40435,40495,26.7,7.0,8403,5867,3647,3255,2802,145375,36436,23101,3415,91.1,9966,14008,17.6,7.7,9.7,25.2,9.9,16.8,2963,1691,13233,57905,23101,87
"DeKalb County, Georgia: Summary level: 050, state:13> county:089",93989,82487,36158,51220,64461,24.0,10.1,35946,24283,14131,7921,11708,742726,102530,92053,8024,89.3,38531,55458,9.5,4.3,8.3,20.2,6.5,13.1,8051,5225,34418,287001,92053,1209
"Glynn County, Georgia: Summary level: 050, state:13> county:127",16955,14973,7166,52148,55196,21.4,7.2,5858,4619,2967,1500,2011,83329,13904,16510,922,83.5,7505,9450,13.1,3.5,6.9,21.8,6.3,8.4,1803,1753,4778,34634,16510,0
"Ada County, Idaho: Summary level: 050, state:16> county:001",67476,65094,22307,46227,66405,22.8,7.6,23322,18335,12418,6755,6646,460116,45126,66322,5710,100.8,30758,36718,15.3,6.2,7.6,17.0,6.7,10.7,8083,5457,10638,178712,66322,195
"McHenry County, Illinois: Summary level: 050, state:17> county:111",44617,40919,11733,53225,85275,28.0,4.3,16001,11716,7121,4600,5179,306266,17588,44047,1935,99.6,20178,24439,13.7,4.8,4.3,15.4,4.8,12.7,4811,3449,6613,114544,44047,193
"Tazewell County, Illinois: Summary level: 050, state:17> county:179",25258,21478,5374,47892,60857,14.3,7.7,7575,6525,3887,2791,4480,129593,12889,24205,1580,96.6,11184,14074,16.8,3.6,6.6,28.8,13.0,18.6,1941,2229,7113,54123,24205,16
"Grant County, Indiana: Summary level: 050, state:18> county:053",12533,9837,1360,37365,44839,26.5,7.2,3905,2753,2548,1756,1571,60382,12733,12189,1025,89.9,5505,7028,20.3,2.6,6.1,27.6,5.7,9.7,1400,1198,3604,26923,12189,0
"Johnson County, Indiana: Summary level: 050, state:18> county:081",22720,20857,5030,47235,68209,32.4,4.6,8719,4726,4633,2613,2029,153314,11714,21893,1240,95.0,9936,12784,13.0,3.2,7.2,11.3,3.2,7.5,1810,1937,2435,57504,21893,0
"Johnson County, Iowa: Summary level: 050, state:19> county:103",17571,16663,7659,66966,63035,34.0,6.7,6598,3947,2728,2205,2093,143968,24388,17115,1064,100.1,7578,9993,12.4,3.7,8.5,13.9,6.4,10.3,814,1224,4747,60868,17115,0
"Macomb County, Michigan: Summary level: 050, state:26> county:099",149007,127231,24787,41915,62107,22.5,5.0,46479,38576,26496,18764,18692,866227,95998,145690,14715,94.8,64738,84269,14.3,6.2,8.8,23.6,8.2,16.3,12543,11762,37560,347508,145690,378
"Rice County, Minnesota: Summary level: 050, state:27> county:131",10297,9263,3601,39992,65839,19.9,1.1,3446,2424,1791,922,1714,58161,5541,9882,624,105.8,4609,5688,13.4,3.4,2.8,14.2,2.0,8.8,701,1117,1115,23358,9882,15
"Cole County, Missouri: Summary level: 050, state:29> county:051",12974,12019,4262,57029,63568,-999999999.0,-999999999.0,4276,3641,2775,1229,1053,72113,4425,12387,606,100.9,5583,7391,11.1,3.0,7.4,13.9,5.0,6.5,1083,720,1779,29593,12387,0
"Franklin County, Missouri: Summary level: 050, state:29> county:071",17948,14810,3228,38368,58209,26.5,6.5,5833,4485,3339,2090,2201,102304,8488,17628,1037,101.6,8166,9782,15.9,6.2,4.7,27.4,7.1,12.9,1786,2251,2838,40387,17628,0
"Strafford County, New Hampshire: Summary level: 050, state:33> county:017",19182,16937,6616,51067,71528,26.9,10.1,6667,4666,3209,2176,2464,119753,12304,18778,1154,94.1,8484,10698,17.9,4.5,9.0,18.2,5.3,11.9,2306,1711,4340,48393,18778,0
"Onondaga County, New York: Summary level: 050, state:36> county:067",78867,69768,23105,43021,59883,25.8,8.7,24732,19833,13316,8968,12018,443189,61596,76540,6858,93.2,34336,44531,14.2,5.6,8.4,19.7,6.6,13.2,7544,6364,25163,185046,76540,0
"Ontario County, New York: Summary level: 050, state:36> county:069",21645,19339,6682,46449,62522,20.6,5.9,7298,5380,3802,2520,2645,106661,8486,21181,1221,95.7,9557,12088,16.1,4.2,7.2,20.0,3.9,9.5,2069,1794,3788,44079,21181,0
"Franklin County, North Carolina: Summary level: 050, state:37> county:069",11633,9782,1782,44270,60598,-999999999.0,-999999999.0,4548,3168,2531,436,950,65886,7261,11396,1047,92.3,5084,6549,18.0,6.4,8.4,23.8,6.1,13.2,1088,504,5287,26380,11396,0
"Rutherford County, North Carolina: Summary level: 050, state:37> county:161",14058,10771,1774,32969,43111,22.1,6.4,4975,3216,2679,1907,1281,65270,13240,13514,1853,91.8,6497,7561,18.8,7.7,12.0,23.6,10.7,18.8,1340,832,4326,26305,13514,0
"Wayne County, Ohio: Summary level: 050, state:39> county:169",20264,16641,4234,42604,59111,25.1,7.6,6659,4742,4723,1774,2366,111030,9118,20078,822,98.2,9188,11076,13.9,4.3,7.0,18.7,5.0,11.6,1956,1576,4208,43908,20078,295
"Douglas County, Oregon: Summary level: 050, state:41> county:019",27924,24172,5165,36598,47004,14.8,2.8,10529,5706,5264,4144,2281,109055,15315,27683,2394,97.1,13248,14676,19.2,8.1,6.1,19.4,2.8,8.1,4124,2504,8716,45647,27683,56
"Franklin County, Pennsylvania: Summary level: 050, state:42> county:055",29943,26784,6101,46280,61208,26.4,6.6,9876,6637,6262,3232,3936,152630,19372,29250,2725,95.7,13409,16534,16.2,5.8,10.8,18.7,5.2,14.8,2898,3404,6161,59834,29250,16
"York County, Pennsylvania: Summary level: 050, state:42> county:133",78138,65328,16417,42493,65239,23.8,8.3,25545,19806,14252,8843,9692,439134,38202,75809,3401,98.1,35141,42997,14.3,4.7,9.0,19.5,6.0,13.0,6749,6778,19996,173958,75809,273
"Providence County, Rhode Island: Summary level: 050, state:44> county:007",97383,76566,23185,37304,56461,23.1,5.6,29777,24243,15501,12536,15326,610411,101812,92744,12594,94.8,41545,55838,14.3,6.6,9.8,25.1,11.2,17.7,6819,7026,48982,237038,92744,587
"Beaufort County, South Carolina: Summary level: 050, state:45> county:013",51535,48836,25741,65477,65607,21.3,9.8,14135,16186,11016,5922,4276,183363,19712,51046,2185,93.3,23959,27576,10.1,1.9,4.3,15.5,4.9,8.2,5826,6125,4445,74679,51046,188
"Montgomery County, Tennessee: Summary level: 050, state:47> county:125",18581,16268,5322,39727,56019,16.0,4.5,6596,3877,3104,2696,2308,201086,25394,18088,632,99.6,8766,9815,25.5,9.4,10.2,21.8,6.6,12.0,3368,2797,7604,72973,18088,40
"Sumner County, Tennessee: Summary level: 050, state:47> county:165",29379,25082,6904,45795,65948,30.0,10.2,9428,8151,5667,2674,3459,184690,16122,28842,2488,97.8,12891,16488,17.0,8.2,9.7,27.6,9.2,17.0,3736,2757,6513,68439,28842,0
"Johnson County, Texas: Summary level: 050, state:48> county:251",23673,20409,4717,52703,62390,26.5,8.0,8049,6218,5370,2502,1534,167517,17727,22959,997,99.7,10862,12811,12.3,5.0,5.4,11.9,2.5,7.1,2366,1036,6348,59180,22959,0
"McLennan County, Texas: Summary level: 050, state:48> county:309",36582,31730,9899,41305,48713,30.1,5.2,12437,8878,6225,4583,4459,243500,47964,35464,2619,95.3,16008,20574,17.7,6.7,10.6,28.7,10.2,17.2,3077,3680,13303,92158,35464,684
"Rockwall County, Texas: Summary level: 050, state:48> county:397",12282,11291,4465,52268,100595,24.2,13.1,4243,3381,1804,1620,1234,99787,5002,11835,380,94.6,5648,6634,10.3,1.9,8.3,20.1,5.1,6.9,1404,741,1175,34590,11835,156
"San Patricio County, Texas: Summary level: 050, state:48> county:409",10035,6981,1440,42865,55018,21.0,8.2,3807,2244,2018,1123,843,65952,11954,9814,1459,103.5,4617,5418,24.4,9.9,14.2,36.9,13.7,16.2,766,911,4999,22202,9814,0
"Utah County, Utah: Summary level: 050, state:49> county:049",48066,45223,19126,60342,75349,25.0,6.3,15032,13747,8654,6154,4479,607694,56862,47484,2495,102.2,22241,25825,15.7,6.2,7.4,18.7,7.1,13.0,4024,3814,9595,171117,47484,249
"Stafford County, Virginia: Summary level: 050, state:51> county:179",15406,13941,5724,75654,110307,32.1,9.7,6904,3485,2418,1857,742,146614,7395,15204,336,100.3,7180,8226,12.9,5.8,4.8,14.4,4.1,9.7,3015,1748,2240,48418,15204,134
"Alexandria city, Virginia: Summary level: 050, state:51> county:510",19595,17082,10344,76004,101215,45.8,9.8,5781,5763,3167,1868,3016,159340,17312,19367,1919,92.4,8595,11000,8.6,5.9,5.9,14.0,5.7,10.5,1547,1697,3422,71740,19367,1051
"Yakima County, Washington: Summary level: 050, state:53> county:077",34329,27169,7968,44042,51555,21.3,4.2,11685,8723,5582,4613,3726,247591,41048,33674,3275,99.2,15640,18689,17.5,5.1,7.0,23.6,9.2,11.5,2976,2730,18996,83320,33674,676
"Caguas Municipio, Puerto Rico: Summary level: 050, state:72> county:025",25519,15487,5912,20614,27714,14.2,2.2,7294,6286,5192,3580,3167,123252,44266,25251,9199,86.6,10450,15069,21.0,17.1,21.1,34.8,12.1,24.5,845,1074,16204,47374,25251,36
"Madison County, Alabama: Summary level: 050, state:01> county:089",55665,48585,20475,53943,63111,24.7,9.1,16906,15412,10142,7871,5334,357121,43298,55051,3877,95.4,24156,31509,14.3,5.3,8.7,20.6,7.0,13.3,7601,4473,15969,152723,55051,40
"Santa Cruz County, California: Summary level: 050, state:06> county:087",45349,39899,20715,64052,86941,36.5,10.7,17833,11620,7120,4941,3835,261414,32097,44742,3066,96.8,21079,24270,9.2,5.7,7.1,15.9,5.8,10.1,2801,3045,9139,94994,44742,254
"Martin County, Florida: Summary level: 050, state:12> county:085",50419,45735,17797,51140,59978,19.1,5.8,11262,13152,10305,7585,8115,157847,16642,49662,4712,96.7,23485,26934,10.8,6.5,7.2,15.3,2.5,11.7,4656,5305,4865,63070,49662,38
"Honolulu County, Hawaii: Summary level: 050, state:15> county:003",173612,146178,53584,73837,84423,34.3,7.1,53693,40717,26642,22287,30273,947926,73710,170172,10885,101.2,76805,96807,14.2,5.3,10.0,18.8,7.2,15.1,15302,15073,25468,308208,170172,657
"Kootenai County, Idaho: Summary level: 050, state:16> county:055",30553,28310,8963,46860,55236,19.1,5.2,10291,7852,6241,3558,2611,159779,15810,29904,2641,96.0,14182,16371,19.4,2.0,6.6,13.5,4.7,8.6,4292,3321,5287,64955,29904,0
"McLean County, Illinois: Summary level: 050, state:17> county:113",22728,21457,8293,54886,66256,25.3,4.8,8159,5084,3440,2648,3397,164375,25715,21971,1962,95.2,10023,12705,15.2,4.6,4.4,17.9,6.4,10.5,2040,1575,6343,65998,21971,0
"Rock Island County, Illinois: Summary level: 050, state:17> county:161",26909,24074,5988,42720,52148,25.7,5.5,8798,6041,5250,3531,3289,138642,20208,25951,2127,93.4,11723,15186,13.0,3.2,4.2,20.3,3.3,11.5,2711,2399,8711,61009,25951,239
"Tippecanoe County, Indiana: Summary level: 050, state:18> county:157",22392,20177,7714,52843,50256,22.4,9.5,7688,5544,4291,1692,3177,176849,32698,21513,978,105.2,9877,12515,18.1,7.6,8.0,20.1,5.2,10.9,1804,1871,5602,70446,21513,369
"Wayne County, Indiana: Summary level: 050, state:18> county:177",12445,10532,2440,32414,44928,21.4,3.6,4132,2718,2048,1700,1847,62823,9736,11781,1003,91.2,5243,7202,16.4,6.2,9.6,28.6,9.6,15.2,1006,1110,4482,28338,11781,0
"Woodbury County, Iowa: Summary level: 050, state:19> county:193",15799,13883,3630,44593,61516,27.0,3.5,5334,3722,2158,2575,2010,99863,14105,15382,1036,99.5,6624,9175,16.0,7.9,11.4,18.5,10.8,18.3,1483,1517,5592,39253,15382,49
"McCracken County, Kentucky: Summary level: 050, state:21> county:145",13390,12031,2875,33742,47764,29.1,3.8,3505,3500,2082,1649,2654,63718,8529,12940,964,89.2,5282,8108,8.6,4.7,7.6,23.6,11.7,9.8,1178,685,2686,27650,12940,210
"Ouachita Parish, Louisiana: Summary level: 050, state:22> county:073",22852,20634,4949,32506,44059,16.0,3.2,6201,7219,4883,2353,2196,147023,31782,22059,4510,93.3,9608,13244,13.5,5.7,7.5,20.1,5.5,13.3,2664,1682,9021,55599,22059,107
"Androscoggin County, Maine: Summary level: 050, state:23> county:001",19292,15873,2528,32517,49697,25.5,8.2,7302,4071,3842,2022,2055,104252,12042,18360,1628,97.3,8532,10760,12.1,3.9,7.3,22.6,6.3,9.2,2701,1720,9023,44897,18360,0
"Dakota County, Minnesota: Summary level: 050, state:27> county:037",59233,56450,19265,53539,86302,22.7,6.7,21069,14309,10588,6855,6412,422300,26968,58083,3144,96.4,25758,33475,14.2,5.2,6.2,18.2,5.6,10.8,5952,6044,8495,162496,58083,205
"Ramsey County, Minnesota: Summary level: 050, state:27> county:123",79420,71307,30994,52040,62919,25.6,7.0,26729,19402,12100,9659,11530,535746,77859,76691,5901,95.5,34081,45339,10.2,3.1,8.2,17.6,7.5,13.0,5556,6658,23596,209287,76691,357
"Chemung County, New York: Summary level: 050, state:36> county:015",16613,13537,3166,40295,53005,14.7,7.4,5794,3725,3208,1981,1905,79831,9913,16048,1912,93.7,7007,9606,21.1,8.6,11.3,26.0,11.6,16.2,1419,1264,5741,34325,16048,0
"Northumberland County, Pennsylvania: Summary level: 050, state:42> county:097",19647,17256,2475,28428,47160,24.2,6.3,6344,4574,3036,2479,3214,87078,11237,18727,2009,102.5,8741,10906,13.2,6.1,8.3,22.2,5.6,14.5,1424,1960,5592,38816,18727,117
"Pennington County, South Dakota: Summary level: 050, state:46> county:103",20474,19096,6325,44463,59006,30.0,11.6,6664,5832,2690,2460,2828,109008,14997,19949,1583,102.0,9749,10725,17.6,4.5,6.6,22.8,6.0,11.6,2954,1872,3831,44794,19949,0
"Bowie County, Texas: Summary level: 050, state:48> county:037",15312,12981,3066,40864,47134,16.7,4.6,4684,4217,3087,1914,1410,88549,17195,14374,2134,100.3,6669,8643,8.6,4.5,5.7,10.9,3.4,8.3,1873,1230,4915,35228,14374,95
"El Paso County, Texas: Summary level: 050, state:48> county:141",103054,57011,15485,30966,43958,21.3,6.3,33606,24868,19194,12716,12670,823311,169491,101265,20214,97.4,43863,59191,15.5,9.8,14.5,34.5,14.9,21.5,7183,6077,57266,270160,101265,2150
"Washington County, Utah: Summary level: 050, state:49> county:053",37295,35349,12230,49585,56333,18.4,5.0,11270,9582,6903,5015,4525,169577,15933,37101,2235,97.7,17670,19625,17.9,4.5,6.4,18.2,4.2,9.8,2789,4219,4618,59863,37101,0
"Albemarle County, Virginia: Summary level: 050, state:51> county:003",20964,18142,11194,59752,78584,31.6,6.5,6454,5184,4171,2289,2866,100258,10918,20535,1275,90.7,9060,11904,11.2,3.1,8.2,17.3,10.5,15.4,1417,1976,1707,41956,20535,294
"Lynchburg city, Virginia: Summary level: 050, state:51> county:680",11906,10554,4241,37951,42389,17.7,10.2,3329,2582,2429,1881,1685,71960,15162,11088,756,86.6,4645,7261,14.1,7.1,12.0,18.4,7.5,14.1,1214,610,4430,28500,11088,95
"Spokane County, Washington: Summary level: 050, state:53> county:063",83502,79112,25296,41503,59783,19.2,4.1,24630,25918,15167,9240,8547,500186,65738,81660,6418,97.2,37600,45902,17.3,7.7,8.9,23.0,6.9,13.1,11718,8506,33359,206191,81660,129
"Portage County, Wisconsin: Summary level: 050, state:55> county:097",11666,10752,2690,41675,57452,12.8,6.3,3890,2936,2093,1319,1428,67915,8002,11595,870,100.9,5434,6232,14.2,7.6,8.9,17.9,8.1,12.8,1617,930,2822,29193,11595,34
"Cullman County, Alabama: Summary level: 050, state:01> county:043",15541,12836,1858,30681,44612,16.5,6.3,4375,4741,2765,2805,855,82209,11827,15405,1804,95.7,7048,8493,15.9,5.5,6.9,36.1,7.3,18.0,1541,1772,3744,30323,15405,0
"Los Angeles County, California: Summary level: 050, state:06> county:037",1375959,997755,401630,47509,68093,27.5,7.5,450513,334698,232662,165338,192748,9953165,1407514,1347942,180088,97.3,596423,779536,12.3,6.4,10.3,23.4,12.0,18.8,60130,72148,275918,3313908,1347942,18382
"Placer County, California: Summary level: 050, state:06> county:061",76749,72289,28258,56777,88592,20.4,4.2,23883,19433,14102,10208,9123,389406,29206,75623,6177,96.7,34453,42296,12.7,3.1,6.1,16.9,6.5,11.7,7776,7764,4225,144691,75623,229
"Tolland County, Connecticut: Summary level: 050, state:09> county:013",24281,23178,9431,62599,91646,24.5,8.5,7860,6220,4565,2489,3147,135541,11476,23256,1225,99.1,11473,12808,13.2,6.4,6.7,16.4,6.1,11.5,2217,1714,2531,55619,23256,0
"Sussex County, Delaware: Summary level: 050, state:10> county:005",63851,57702,20063,55293,60277,26.4,10.6,21976,17520,12947,5949,5459,225747,28232,62727,3772,93.8,29959,33892,13.6,3.4,6.9,16.4,5.1,9.1,6605,5926,11750,93479,62727,283
"Bulloch County, Georgia: Summary level: 050, state:13> county:031",8545,7083,2471,45150,44179,27.5,5.7,3152,2022,1254,1154,963,68339,16219,8386,644,97.9,3748,4797,10.7,6.5,7.0,19.3,6.5,15.3,777,695,3829,27097,8386,24
"Floyd County, Georgia: Summary level: 050, state:13> county:115",16533,13066,2857,32760,38462,12.9,2.3,4876,4282,3578,1954,1843,93320,21282,15897,1823,88.8,6700,9833,16.5,9.2,8.5,27.0,10.2,14.0,1341,938,5243,34672,15897,0
"Newton County, Georgia: Summary level: 050, state:13> county:217",14379,12084,2969,48227,57344,18.3,15.1,4612,4364,2813,1296,1294,108135,18282,14169,1140,91.3,6012,8367,23.2,8.8,13.4,30.9,7.2,20.7,1274,1244,6205,38436,14169,67
"Cook County, Illinois: Summary level: 050, state:17> county:031",757941,617986,221921,41726,63353,27.3,6.9,242883,189645,136400,88900,100113,5095522,696646,735788,83062,94.5,319939,438002,10.0,6.5,7.8,21.1,8.2,14.9,39631,43924,274928,1981796,735788,9809
"Christian County, Kentucky: Summary level: 050, state:21> county:047",8870,7182,1970,40975,38448,24.2,1.5,2853,2077,1801,919,1220,64280,11459,8314,706,106.7,3801,5069,22.1,8.7,5.0,23.3,7.4,10.8,1171,974,3436,26114,8314,24
"Franklin County, Massachusetts: Summary level: 050, state:25> county:011",15424,14096,6189,47292,59248,31.4,13.2,5122,4546,1938,1636,2182,69379,6975,15030,1024,94.1,7075,8349,15.1,4.1,4.9,15.2,7.5,10.1,1348,1538,4081,30391,15030,0
"Hampden County, Massachusetts: Summary level: 050, state:25> county:013",78765,63480,19274,41090,52372,25.4,3.4,25457,19367,14351,7527,12063,456515,76674,75945,7407,93.6,33792,44973,14.1,5.7,9.4,24.0,9.7,17.4,7164,5796,37128,178678,75945,86
"Shiawassee County, Michigan: Summary level: 050, state:26> county:155",12597,10825,2011,40475,54456,17.9,6.9,4239,3277,2151,1511,1419,67205,6648,12315,661,97.2,5704,6893,19.7,3.5,5.2,20.7,6.3,11.4,1771,808,4013,28218,12315,24
"Clay County, Missouri: Summary level: 050, state:29> county:047",34841,31463,8627,48622,68269,25.3,9.6,12095,9056,5848,4544,3298,243374,16488,34126,1336,95.2,15127,19714,14.3,3.7,7.6,20.8,5.6,11.2,3695,2897,6155,91901,34126,80
"Missoula County, Montana: Summary level: 050, state:30> county:063",18257,16920,6410,43706,56598,26.5,10.2,6258,5055,3799,1617,1528,115701,14637,18035,1706,99.0,8720,9537,17.3,5.6,7.2,17.5,6.2,8.9,2796,1878,5058,50401,18035,72
"Yellowstone County, Montana: Summary level: 050, state:30> county:111",27163,25492,7428,39613,60079,27.6,5.0,9359,6298,4284,3280,3942,157012,17522,26314,2858,97.1,12165,14998,12.9,5.1,8.2,18.4,5.6,12.3,2984,2699,5782,66805,26314,0
"Jefferson County, New York: Summary level: 050, state:36> county:045",15458,13421,3218,39128,53146,14.3,3.3,5531,3534,2824,1921,1648,105475,12418,15088,1194,110.8,6947,8511,16.3,7.4,6.3,20.4,4.8,11.9,1277,1525,6281,44657,15088,0
"Hancock County, Ohio: Summary level: 050, state:39> county:063",12829,11201,2514,39319,60788,28.6,3.4,4027,3193,1736,1896,1977,73874,8230,12319,839,96.6,5585,7244,20.3,6.8,7.9,16.2,8.9,16.5,1199,1034,2405,31606,12319,0
"Stark County, Ohio: Summary level: 050, state:39> county:151",72062,63348,11215,38107,52068,20.9,4.8,22818,17757,13718,7974,9795,361953,52984,69488,5916,94.1,31256,40806,11.8,5.6,8.5,20.5,5.4,12.9,6951,6064,18743,152210,69488,131
"Armstrong County, Pennsylvania: Summary level: 050, state:42> county:005",14277,11996,1762,35020,49950,14.4,5.7,4207,3746,2617,1826,1881,64573,4982,14009,1414,101.5,6468,7809,14.8,4.0,8.9,21.7,6.3,14.6,1693,1609,4342,27332,14009,18
"Ellis County, Texas: Summary level: 050, state:48> county:139",22760,19979,6124,55527,77794,28.8,10.5,8994,4648,4627,2344,2147,177669,14436,22257,721,97.4,9999,12761,17.9,7.8,9.4,28.9,9.6,16.2,2340,1816,4247,58633,22257,273
"Harris County, Texas: Summary level: 050, state:48> county:201",494414,390384,151137,46799,60232,29.1,9.4,180311,128863,83375,52332,49533,4650812,771892,488101,60027,98.8,218930,275484,12.2,6.6,8.9,22.0,8.4,14.8,36989,28245,227662,1600357,488101,16198
"Liberty County, Texas: Summary level: 050, state:48> county:291",10882,8253,1061,41655,51955,21.7,16.3,4057,3007,2130,1085,603,77343,9821,10621,780,100.2,4616,6266,20.6,10.7,12.0,29.4,12.5,19.9,1375,729,3664,27468,10621,57
"Webb County, Texas: Summary level: 050, state:48> county:479",26003,11889,3145,27601,46862,27.4,10.0,8008,6810,5592,2997,2596,271899,71467,25656,7363,96.8,11133,14870,17.4,12.3,20.4,33.3,21.0,22.5,727,720,17146,75300,25656,940
