,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_001E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001A_031E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E
"Forrest County, Mississippi: Summary level: 050, state:28> county:035",270297.0,44562.0,948.0,4361.0,344.0,7472.0,5284.0,333268.0,1887,919,373,24171,9363,3470,548.0,461.0,0.0,1814.0,829.0,249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"St. Clair County, Alabama: Summary level: 050, state:01> county:115",46491.0,16270.0,0.0,145.0,0.0,1792.0,2150.0,66848.0,3889,1936,288,2872,1284,1037,,,,1207.0,38.0,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bay County, Florida: Summary level: 050, state:12> county:005",230485.0,44493.0,1052.0,5338.0,0.0,4373.0,4901.0,290642.0,7744,3297,1722,12873,6790,2702,450.0,482.0,0.0,1434.0,320.0,449.0,,,,,,,74.0,173.0,0.0,142.0,111.0,65.0,,,,,,,,,,,,,,,,,,,140.0,51.0,0.0,359.0,8.0,0.0
"Scioto County, Ohio: Summary level: 050, state:39> county:145",67196.0,5481.0,1735.0,686.0,0.0,834.0,1338.0,77270.0,3487,2100,134,5204,2482,1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Charlotte County, Florida: Summary level: 050, state:12> county:015",30211.0,54133.0,145.0,938.0,0.0,584.0,1465.0,87476.0,17554,10773,4290,2328,1299,592,,,,3022.0,1095.0,1013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,180.0,0.0,140.0,842.0,128.0
"Greene County, Tennessee: Summary level: 050, state:47> county:059",108449.0,8761.0,195.0,2165.0,0.0,1789.0,2120.0,123479.0,3957,2065,396,5687,3284,1253,,,,498.0,108.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Liberty County, Texas: Summary level: 050, state:48> county:291",183910.0,195838.0,537.0,12145.0,518.0,9515.0,9129.0,411592.0,2693,1346,0,9205,5544,1518,212.0,127.0,0.0,7434.0,3102.0,940.0,,,,,,,360.0,141.0,0.0,677.0,69.0,0.0,,,,,,,,,,,,,117.0,132.0,0.0,0.0,292.0,,69.0,0.0,0.0,276.0,71.0,0.0
"Sussex County, New Jersey: Summary level: 050, state:34> county:037",223257.0,60280.0,252.0,7405.0,306.0,5970.0,9384.0,306854.0,6883,2844,650,12725,7432,2315,,,,2736.0,857.0,803.0,,,,,,,177.0,44.0,0.0,122.0,0.0,66.0,,,,,,,,,,,,,84.0,0.0,0.0,0.0,0.0,,,,,,,
"Lea County, New Mexico: Summary level: 050, state:35> county:025",50529.0,50835.0,310.0,1382.0,212.0,1199.0,2380.0,106847.0,1851,1193,140,3014,1673,689,,,,2555.0,1567.0,348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.0,380.0,50.0,985.0,211.0,29.0
"Portage County, Wisconsin: Summary level: 050, state:55> county:097",197776.0,52691.0,1959.0,5516.0,273.0,3250.0,4974.0,266439.0,3182,1435,480,10343,4772,2214,,,,2363.0,526.0,173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cass County, North Dakota: Summary level: 050, state:38> county:017",162607.0,10001.0,3212.0,3762.0,104.0,1562.0,7368.0,188616.0,5640,2065,1286,7312,3838,1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Delaware County, Ohio: Summary level: 050, state:39> county:041",91568.0,1199.0,9485.0,1556.0,542.0,989.0,4802.0,110141.0,7267,3206,722,5366,2573,1454,,,,,,,114.0,0.0,0.0,283.0,77.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lee County, Alabama: Summary level: 050, state:01> county:081",69020.0,1773.0,71.0,1207.0,0.0,1168.0,3018.0,76257.0,4369,1771,620,4277,2633,1086,935.0,345.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Coconino County, Arizona: Summary level: 050, state:04> county:005",122346.0,2981.0,419.0,1137.0,398.0,0.0,2648.0,129929.0,4173,1614,316,7815,4120,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,58.0,0.0,498.0,174.0,0.0
"Canyon County, Idaho: Summary level: 050, state:16> county:027",93614.0,5503.0,118.0,1407.0,93.0,3303.0,1522.0,105560.0,8117,3823,805,5296,3361,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.0,274.0,0.0,1094.0,205.0,0.0
"Buncombe County, North Carolina: Summary level: 050, state:37> county:021",447669.0,185187.0,1507.0,24546.0,598.0,10086.0,21650.0,691243.0,12586,5553,2177,19412,10671,5169,743.0,49.0,197.0,6921.0,2798.0,1079.0,,,,,,,447.0,0.0,0.0,854.0,198.0,0.0,,,,,,,306.0,50.0,79.0,59.0,0.0,0.0,75.0,0.0,0.0,375.0,267.0,,106.0,72.0,0.0,370.0,161.0,0.0
"Iredell County, North Carolina: Summary level: 050, state:37> county:097",273702.0,68670.0,647.0,8498.0,0.0,4832.0,5264.0,361613.0,7120,3068,763,15587,8592,4775,995.0,364.0,67.0,3205.0,1089.0,1344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0,0.0,0.0,472.0,0.0,0.0
"Walker County, Texas: Summary level: 050, state:48> county:471",393661.0,41214.0,951.0,11527.0,0.0,6654.0,7853.0,461860.0,2472,1227,125,20801,10505,5674,241.0,0.0,97.0,1530.0,704.0,184.0,,,,,,,208.0,0.0,0.0,124.0,0.0,0.0,,,,,,,,,,,,,0.0,42.0,0.0,65.0,149.0,,460.0,0.0,0.0,165.0,0.0,0.0
"Mayagüez Municipio, Puerto Rico: Summary level: 050, state:72> county:097",77627.0,10249.0,0.0,1048.0,148.0,1081.0,2010.0,92163.0,1394,609,149,4028,1901,985,,,,403.0,310.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3972.0,2275.0,944.0,5219.0,3758.0,1484.0
"Potter County, Texas: Summary level: 050, state:48> county:375",141330.0,39184.0,792.0,3663.0,871.0,3115.0,11227.0,200182.0,3573,1305,768,4551,2501,798,133.0,96.0,33.0,841.0,426.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,129.0,76.0,0.0,0.0,91.0,,972.0,218.0,0.0,979.0,410.0,36.0
"Lewis and Clark County, Montana: Summary level: 050, state:30> county:049",72346.0,1939.0,322.0,1177.0,0.0,919.0,971.0,77674.0,3757,1388,516,3873,2064,929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"McCracken County, Kentucky: Summary level: 050, state:21> county:145",60959.0,4538.0,608.0,337.0,258.0,1653.0,1824.0,70177.0,2912,1505,433,2957,1541,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Calhoun County, Alabama: Summary level: 050, state:01> county:015",247022.0,47146.0,818.0,10840.0,0.0,1804.0,9527.0,317157.0,4414,2089,671,9396,3848,2523,687.0,311.0,43.0,1456.0,107.0,0.0,,,,,,,323.0,88.0,0.0,153.0,62.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
"Robeson County, North Carolina: Summary level: 050, state:37> county:155",366230.0,501621.0,1514.0,23830.0,1917.0,26413.0,15436.0,936961.0,2145,1333,88,20523,12323,5255,1261.0,415.0,153.0,19646.0,8207.0,3697.0,,,,,,,927.0,88.0,0.0,778.0,286.0,212.0,,,,,,,204.0,0.0,0.0,181.0,0.0,0.0,165.0,103.0,0.0,423.0,171.0,,31.0,122.0,0.0,253.0,0.0,0.0
"Indiana County, Pennsylvania: Summary level: 050, state:42> county:063",147979.0,2926.0,241.0,839.0,93.0,1321.0,3759.0,157158.0,4317,2017,758,9899,5806,2673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eaton County, Michigan: Summary level: 050, state:26> county:045",161227.0,13745.0,880.0,2497.0,89.0,1838.0,3269.0,183545.0,5284,2342,616,8491,4139,1925,,,,269.0,311.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,51.0,0.0,82.0,32.0,36.0
"Mesa County, Colorado: Summary level: 050, state:08> county:077",116058.0,5985.0,206.0,2386.0,0.0,792.0,2379.0,127806.0,7312,3679,1124,6633,2960,2328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.0,71.0,201.0,775.0,324.0,0.0
"Klamath County, Oregon: Summary level: 050, state:41> county:035",201922.0,9027.0,277.0,9301.0,0.0,844.0,4886.0,226257.0,4086,1984,389,8732,4313,1498,,,,,,,,,,,,,240.0,81.0,0.0,312.0,0.0,0.0,,,,,,,,,,,,,,,,,,,299.0,213.0,0.0,182.0,54.0,119.0
"Wood County, West Virginia: Summary level: 050, state:54> county:107",119705.0,9937.0,178.0,2776.0,107.0,2040.0,1699.0,136442.0,4403,2223,692,6403,3219,861,,,,831.0,143.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Natrona County, Wyoming: Summary level: 050, state:56> county:025",70197.0,13998.0,225.0,1050.0,0.0,1852.0,483.0,87805.0,3269,797,1008,3899,2033,1049,,,,684.0,101.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Livingston County, New York: Summary level: 050, state:36> county:051",60565.0,7170.0,295.0,648.0,0.0,14870.0,1213.0,84761.0,2972,1575,281,2930,1402,490,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,232.0,0.0,206.0,,,,,,,,,,,,
"Steuben County, New York: Summary level: 050, state:36> county:101",221697.0,81137.0,2453.0,11321.0,2678.0,10864.0,17683.0,347833.0,4979,2168,1057,8394,4399,2449,,,,1902.0,594.0,309.0,,,,,,,318.0,0.0,0.0,1269.0,49.0,196.0,,,,,,,127.0,169.0,0.0,301.0,43.0,0.0,435.0,33.0,0.0,323.0,55.0,,,,,,,
"Martin County, Florida: Summary level: 050, state:12> county:085",1544827.0,152183.0,8639.0,51987.0,2543.0,130730.0,67669.0,1958578.0,10746,8028,2633,63268,32982,15041,,,,4582.0,2083.0,1434.0,210.0,100.0,0.0,512.0,179.0,91.0,1156.0,578.0,237.0,2095.0,1322.0,114.0,,,,,,,3394.0,812.0,350.0,3417.0,1373.0,1117.0,1259.0,357.0,40.0,1341.0,252.0,,292.0,34.0,0.0,225.0,854.0,0.0
"Kaufman County, Texas: Summary level: 050, state:48> county:257",65602.0,23468.0,1095.0,711.0,0.0,740.0,2396.0,94012.0,3540,1732,267,3714,2330,935,497.0,0.0,49.0,1004.0,87.0,447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,0.0,17.0,299.0,153.0,0.0
"Madison County, Mississippi: Summary level: 050, state:28> county:089",257337.0,51676.0,3208.0,23253.0,46.0,16343.0,10594.0,362457.0,2898,1158,168,10569,5475,2482,805.0,680.0,25.0,1883.0,468.0,0.0,,,,,,,266.0,0.0,0.0,90.0,1279.0,297.0,,,,,,,16.0,98.0,0.0,75.0,19.0,0.0,,,,,,,,,,,,
"Bradley County, Tennessee: Summary level: 050, state:47> county:011",172921.0,23788.0,598.0,13105.0,33.0,5820.0,6565.0,222830.0,4430,1879,948,5029,2735,1377,,,,917.0,150.0,0.0,,,,,,,61.0,0.0,0.0,0.0,59.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,
"Harrison County, Texas: Summary level: 050, state:48> county:203",397815.0,1564.0,1128.0,3190.0,0.0,16706.0,3322.0,423725.0,2320,1562,231,15259,9563,3408,600.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,870.0,513.0,216.0,1470.0,845.0,72.0,,,,,,,,,,,,
"Isabella County, Michigan: Summary level: 050, state:26> county:073",670746.0,94354.0,4280.0,142921.0,598.0,23959.0,32745.0,969603.0,2268,880,474,28953,14107,4839,,,,2506.0,890.0,108.0,,,,,,,2988.0,1707.0,40.0,3834.0,1760.0,303.0,,,,,,,275.0,72.0,0.0,445.0,135.0,187.0,405.0,62.0,0.0,130.0,0.0,,,,,,,
"Santa Fe County, New Mexico: Summary level: 050, state:35> county:049",130852.0,2610.0,459.0,1791.0,0.0,2138.0,3159.0,141009.0,9835,3724,1271,7919,3286,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2847.0,1287.0,402.0,3154.0,1574.0,896.0
"Calvert County, Maryland: Summary level: 050, state:24> county:009",54389.0,10851.0,1258.0,1750.0,627.0,985.0,5053.0,74913.0,3351,1375,459,2011,735,905,741.0,163.0,0.0,132.0,27.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Morgan County, Alabama: Summary level: 050, state:01> county:103",1618292.0,591052.0,9294.0,167282.0,1107.0,163582.0,67539.0,2618148.0,5328,2528,653,58474,31394,16460,514.0,198.0,47.0,21856.0,9497.0,3335.0,366.0,60.0,30.0,543.0,0.0,41.0,4823.0,1481.0,749.0,5680.0,2512.0,285.0,,,,,,,1626.0,1113.0,71.0,3530.0,665.0,336.0,874.0,281.0,47.0,1129.0,489.0,,484.0,0.0,0.0,0.0,111.0,0.0
"Bartow County, Georgia: Summary level: 050, state:13> county:015",626105.0,81973.0,4401.0,73861.0,566.0,20383.0,28921.0,836210.0,3912,1534,312,24159,11621,3046,,,,1627.0,564.0,133.0,,,,,,,1562.0,510.0,190.0,1969.0,878.0,75.0,,,,,,,82.0,172.0,0.0,710.0,84.0,227.0,499.0,0.0,133.0,162.0,26.0,,187.0,0.0,0.0,245.0,0.0,15.0
"Rice County, Minnesota: Summary level: 050, state:27> county:131",117040.0,6779.0,764.0,1942.0,277.0,24966.0,5319.0,157087.0,2785,1178,618,3960,2331,1066,,,,,,,,,,,,,,,,,,,,,,,,,518.0,127.0,0.0,455.0,47.0,174.0,,,,,,,,,,,,
"Cumberland County, Pennsylvania: Summary level: 050, state:42> county:041",142527.0,15404.0,897.0,1333.0,216.0,4623.0,8620.0,173620.0,11406,5343,2247,5975,3445,1030,93.0,0.0,65.0,794.0,155.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0,0.0,0.0,232.0,36.0,60.0
"Deschutes County, Oregon: Summary level: 050, state:41> county:017",628407.0,27504.0,4740.0,10834.0,812.0,146806.0,21307.0,840410.0,10820,4885,839,25412,13705,8028,,,,307.0,143.0,153.0,,,,,,,222.0,0.0,0.0,438.0,178.0,0.0,,,,,,,3959.0,1703.0,633.0,3831.0,2688.0,951.0,450.0,169.0,0.0,463.0,465.0,,,,,,,
"Litchfield County, Connecticut: Summary level: 050, state:09> county:005",400091.0,156794.0,964.0,158051.0,0.0,32140.0,16788.0,764828.0,10148,3198,3127,15198,6393,3904,,,,5828.0,2016.0,309.0,,,,,,,5894.0,1601.0,941.0,5911.0,1903.0,899.0,,,,,,,1423.0,86.0,0.0,1195.0,0.0,0.0,452.0,0.0,72.0,207.0,248.0,,0.0,79.0,0.0,96.0,28.0,0.0
"Cambria County, Pennsylvania: Summary level: 050, state:42> county:021",264334.0,42382.0,1461.0,12444.0,261.0,4424.0,9730.0,335036.0,7558,3456,1457,12296,5937,2164,,,,1663.0,1111.0,475.0,,,,,,,678.0,136.0,0.0,283.0,0.0,189.0,,,,,,,,,,,,,35.0,193.0,0.0,558.0,221.0,,,,,,,
"Licking County, Ohio: Summary level: 050, state:39> county:089",115225.0,7174.0,1626.0,2122.0,33.0,971.0,3989.0,131140.0,7640,3825,704,6397,3654,1439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bannock County, Idaho: Summary level: 050, state:16> county:005",92085.0,24601.0,182.0,1408.0,375.0,1717.0,2999.0,123367.0,3330,1614,233,4742,2710,1717,,,,1197.0,338.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Clay County, Florida: Summary level: 050, state:12> county:019",112143.0,14081.0,293.0,2585.0,224.0,24722.0,5611.0,159659.0,8875,4039,621,5701,2775,1179,375.0,254.0,0.0,607.0,55.0,0.0,,,,,,,,,,,,,,,,,,,277.0,187.0,0.0,415.0,419.0,0.0,,,,,,,453.0,202.0,0.0,865.0,162.0,0.0
"Christian County, Missouri: Summary level: 050, state:29> county:043",2969448.0,880266.0,18632.0,329588.0,2930.0,340142.0,111974.0,4652980.0,3664,1720,418,105747,53707,21161,,,,31556.0,13467.0,5708.0,621.0,172.0,61.0,631.0,30.0,362.0,11409.0,4934.0,1626.0,12993.0,5540.0,2019.0,,,,,,,5252.0,2127.0,133.0,5704.0,1910.0,456.0,2157.0,0.0,249.0,2223.0,553.0,,,,,,,
"Union County, North Carolina: Summary level: 050, state:37> county:179",48035.0,13979.0,232.0,564.0,0.0,1978.0,1873.0,66661.0,7017,2954,783,2843,1550,427,1209.0,92.0,0.0,691.0,319.0,280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.0,0.0,0.0,525.0,0.0,0.0
"Douglas County, Kansas: Summary level: 050, state:20> county:045",187859.0,9325.0,1137.0,3218.0,123.0,6495.0,6328.0,214485.0,3792,1616,437,7016,3458,875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wise County, Texas: Summary level: 050, state:48> county:497",71898.0,5190.0,662.0,995.0,0.0,1620.0,699.0,81064.0,2868,1046,587,4910,3110,1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.0,78.0,0.0,236.0,45.0,49.0
"Bulloch County, Georgia: Summary level: 050, state:13> county:031",746379.0,4816.0,1726.0,9017.0,427.0,81211.0,17085.0,860661.0,1870,828,242,25285,14930,5046,329.0,310.0,124.0,,,,,,,,,,,,,,,,,,,,,,2731.0,1403.0,491.0,2808.0,1843.0,838.0,213.0,313.0,85.0,256.0,187.0,,,,,,,
"Lynchburg city, Virginia: Summary level: 050, state:51> county:680",75429.0,6257.0,1145.0,1189.0,113.0,6732.0,3007.0,93872.0,1947,739,849,4081,2081,1062,684.0,338.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lafayette Parish, Louisiana: Summary level: 050, state:22> county:055",148171.0,86581.0,624.0,9954.0,225.0,5154.0,5590.0,256299.0,6923,3151,698,6791,4702,1862,1282.0,685.0,221.0,3657.0,1806.0,695.0,,,,,,,148.0,47.0,0.0,145.0,131.0,0.0,,,,,,,,,,,,,,,,,,,97.0,40.0,0.0,281.0,0.0,87.0
"Orangeburg County, South Carolina: Summary level: 050, state:45> county:075",154239.0,6910.0,312.0,1446.0,152.0,1292.0,2950.0,167301.0,2080,1242,323,7262,3869,899,2295.0,1023.0,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wayne County, New York: Summary level: 050, state:36> county:117",100421.0,13642.0,601.0,1340.0,249.0,3432.0,3198.0,122883.0,4624,1871,774,4119,1984,903,,,,394.0,304.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"McLennan County, Texas: Summary level: 050, state:48> county:309",64996.0,8749.0,356.0,334.0,22.0,8692.0,509.0,83658.0,7775,3810,1487,2930,1444,552,1274.0,279.0,108.0,236.0,260.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1353.0,324.0,126.0,1262.0,337.0,478.0
"Jefferson County, Ohio: Summary level: 050, state:39> county:081",254691.0,22805.0,3202.0,7070.0,259.0,10804.0,6394.0,305225.0,3531,1560,729,10253,6855,2015,,,,815.0,255.0,42.0,,,,,,,,,,,,,,,,,,,166.0,0.0,0.0,105.0,188.0,0.0,,,,,,,,,,,,
"Chittenden County, Vermont: Summary level: 050, state:50> county:007",195426.0,36205.0,1849.0,4383.0,44.0,9531.0,3821.0,251259.0,6073,2853,807,9062,5153,2883,,,,1339.0,867.0,193.0,,,,,,,,,,,,,,,,,,,464.0,52.0,34.0,125.0,15.0,65.0,,,,,,,,,,,,
"Miami County, Ohio: Summary level: 050, state:39> county:109",139975.0,11334.0,652.0,3560.0,0.0,8106.0,1422.0,165049.0,5071,2698,502,4544,2885,1412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yamhill County, Oregon: Summary level: 050, state:41> county:071",494271.0,29571.0,1670.0,18574.0,73.0,15963.0,10812.0,570934.0,4803,2522,430,23034,9546,4729,,,,1097.0,189.0,154.0,,,,,,,0.0,0.0,0.0,770.0,167.0,0.0,,,,,,,29.0,53.0,0.0,111.0,123.0,0.0,129.0,0.0,0.0,261.0,16.0,,350.0,80.0,0.0,201.0,165.0,0.0
"Nacogdoches County, Texas: Summary level: 050, state:48> county:347",48180.0,11812.0,1424.0,803.0,0.0,1246.0,2115.0,65580.0,2379,1149,178,2241,1391,619,589.0,0.0,0.0,709.0,109.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,187.0,12.0,34.0,139.0,0.0
"Randall County, Texas: Summary level: 050, state:48> county:381",328098.0,12992.0,1959.0,7659.0,137.0,4944.0,5432.0,361221.0,5031,2947,513,14349,8273,3428,,,,407.0,458.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,373.0,0.0,317.0,272.0,87.0
"Terrebonne Parish, Louisiana: Summary level: 050, state:22> county:109",74132.0,7734.0,0.0,977.0,0.0,979.0,1225.0,85047.0,3428,1477,613,3544,2200,725,1010.0,44.0,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Livingston Parish, Louisiana: Summary level: 050, state:22> county:063",125928.0,1391.0,756.0,394.0,290.0,1160.0,3544.0,133463.0,4854,2407,392,6315,2902,1239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Clark County, Ohio: Summary level: 050, state:39> county:023",94792.0,11990.0,619.0,6351.0,144.0,2936.0,3626.0,120458.0,6267,3071,1046,3884,2355,842,317.0,395.0,57.0,156.0,224.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DeKalb County, Illinois: Summary level: 050, state:17> county:037",117074.0,4015.0,236.0,1539.0,87.0,4716.0,6775.0,134442.0,3359,1485,552,5752,4150,644,170.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,0.0,123.0,0.0,0.0
"Black Hawk County, Iowa: Summary level: 050, state:19> county:013",80338.0,6455.0,425.0,2158.0,0.0,4795.0,2617.0,96788.0,5245,2843,607,3250,1766,752,377.0,194.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lycoming County, Pennsylvania: Summary level: 050, state:42> county:081",61367.0,2326.0,17.0,319.0,84.0,1233.0,1869.0,67215.0,5480,2999,693,2916,1640,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lafourche Parish, Louisiana: Summary level: 050, state:22> county:057",176821.0,39238.0,591.0,4101.0,0.0,2969.0,4007.0,227727.0,3622,1855,385,9269,6133,1882,357.0,81.0,56.0,1666.0,771.0,503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Toa Alta Municipio, Puerto Rico: Summary level: 050, state:72> county:135",1365771.0,339056.0,8583.0,110399.0,3761.0,165880.0,61025.0,2054475.0,1902,1038,0,58480,28321,16086,,,,9562.0,4452.0,885.0,,,,,,,3308.0,995.0,520.0,3882.0,1313.0,683.0,,,,,,,2144.0,497.0,267.0,1855.0,224.0,296.0,730.0,369.0,188.0,839.0,225.0,,3201.0,1238.0,0.0,3217.0,1721.0,580.0
"Lancaster County, South Carolina: Summary level: 050, state:45> county:057",99197.0,11176.0,1033.0,3133.0,253.0,18933.0,2565.0,136290.0,4537,2040,716,4934,3607,1160,949.0,16.0,58.0,315.0,166.0,80.0,,,,,,,,,,,,,,,,,,,419.0,29.0,0.0,496.0,197.0,0.0,,,,,,,,,,,,
"Walton County, Georgia: Summary level: 050, state:13> county:297",95656.0,5472.0,514.0,1308.0,108.0,12863.0,2098.0,118019.0,3464,1465,479,4429,2844,1108,656.0,73.0,0.0,,,,,,,,,,,,,,,,,,,,,,193.0,203.0,0.0,552.0,474.0,0.0,,,,,,,,,,,,
"Olmsted County, Minnesota: Summary level: 050, state:27> county:109",866322.0,101281.0,7940.0,82866.0,244.0,124347.0,43698.0,1226698.0,5397,2657,1415,31925,12326,6981,0.0,148.0,0.0,3339.0,1465.0,670.0,,,,,,,1618.0,655.0,133.0,2215.0,850.0,201.0,,,,,,,1713.0,331.0,0.0,1510.0,1623.0,489.0,341.0,214.0,150.0,187.0,31.0,,,,,,,
"Hampton city, Virginia: Summary level: 050, state:51> county:650",80491.0,6252.0,519.0,415.0,0.0,2353.0,2054.0,92084.0,2642,1326,385,3984,2050,1279,2335.0,812.0,505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pottawattamie County, Iowa: Summary level: 050, state:19> county:155",52949.0,16575.0,922.0,464.0,0.0,366.0,969.0,72245.0,4207,1787,794,2269,1032,618,,,,276.0,205.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ozaukee County, Wisconsin: Summary level: 050, state:55> county:089",263746.0,659.0,569.0,1562.0,93.0,7249.0,916.0,274794.0,4631,2046,900,8296,3592,2120,,,,,,,,,,,,,,,,,,,,,,,,,185.0,179.0,47.0,218.0,259.0,72.0,,,,,,,,,,,,
"Delaware County, Indiana: Summary level: 050, state:18> county:035",98759.0,14139.0,1798.0,2225.0,88.0,10174.0,4817.0,132000.0,4585,2745,576,4640,3298,1440,,,,486.0,235.0,69.0,,,,,,,,,,,,,,,,,,,290.0,0.0,0.0,237.0,32.0,74.0,,,,,,,,,,,,
"St. Landry Parish, Louisiana: Summary level: 050, state:22> county:097",435271.0,32555.0,1333.0,35988.0,204.0,16467.0,25727.0,547545.0,2335,1210,277,19755,9112,4114,1007.0,226.0,185.0,1018.0,241.0,117.0,,,,,,,1106.0,818.0,0.0,1182.0,245.0,39.0,,,,,,,211.0,47.0,0.0,234.0,67.0,0.0,174.0,0.0,0.0,175.0,149.0,,,,,,,
"Livingston County, Michigan: Summary level: 050, state:26> county:093",61357.0,821.0,169.0,13.0,731.0,1237.0,1853.0,66181.0,9382,3963,1061,2998,1550,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,58.0,0.0,0.0,0.0,0.0
"Yellowstone County, Montana: Summary level: 050, state:30> county:111",114044.0,712.0,708.0,1990.0,415.0,2801.0,3768.0,124438.0,6983,3482,896,3221,1902,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Humboldt County, California: Summary level: 050, state:06> county:023",314383.0,4871.0,1253.0,6796.0,1680.0,5308.0,13346.0,347637.0,6540,2698,699,10206,5197,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,91.0,,149.0,149.0,0.0,304.0,0.0,9.0
